Unnamed: 0,MIR205HG,LANCL1-AS1,DLX6-AS1,AC112206.2,LINC00491,POU6F2-AS2,ADAMTS9-AS2,HID1-AS1,AC011374.1,ADAMTS9-AS1,NAGPA-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC00393,LINC02016,AL355388.1,LINC00355,AC026992.2,AC114489.1,SOX2-OT,AC105206.1,AL139385.1,AC078778.1,AL512662.2,LINC00392,AC236972.3,AC003991.1,PTCSC2,AC114812.2,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,AL139041.1,AL138902.1,AC009123.1,LSAMP-AS1,C10orf91,AC130466.1,MED4-AS1,LINC00520,AC093510.2,MIR130B,AC027288.1,AL445531.1,AC112236.1,AC024337.2,AC006238.1,HOTTIP,AL133325.3,AL683887.1,PART1,AC080023.1,LINC00470,BCRP3,AC090772.3,UCA1,AP002856.2,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,C1orf132,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AL358332.1,AC008663.1,AC012501.1,AC078882.1,AL512785.1,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,PTCSC3,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC00518,LINC00184,LINC00211,STEAP2-AS1,WASIR2,AC005722.3,AC097717.1,LINC00504,LINC00261,AC134312.1,STEAP3-AS1,AC006305.1,MIAT,CCDC26,AC020551.1,LINC02404,AL359771.1,AC068985.1,HCG21,AL021395.1,AL591178.1,AL357518.1,RMST,AC004832.1,AC069257.1,AL355303.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,LIVAR,AC092811.1,NKX2-1-AS1,AL122008.3,LINC00501,TDRG1,LINC01895,CHODL-AS1,AC096536.2,AL596223.1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,LINC02111,ATP13A4-AS1,AL512622.1,CYYR1-AS1,LINC00221,AC011483.1,LINC00443,AC008750.3,AC128709.1,ADARB2-AS1,AC112721.1,AC125603.4,LINC00469,AC006372.1,RRM1-AS1,AC244502.3,AC022762.1,CNTN4-AS1,AL034397.2,TLR8-AS1,KIAA0087,AC069281.1,LINC01805,AL109914.1,LINC00237,AL135787.1,FAM181A-AS1,AC004817.4,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,LINC00939,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,AC105177.1,CLYBL-AS1,LINC00458
TCGA-18-3419-01,2716,7,70,18,340,38,8,0,561,3,3,14,4,407,10,98,0,0,212,0,0,55,0,129,11,0,4,1,12,3,0,84,1,1,30,3,17,19,18,75,0,0,10,2,21,0,16,14,1,2,0,0,0,552,39,244,1,8,5,0,171,0,5,107,3,2,0,3,1,0,0,0,35,0,0,12,32,15,3,14,1,0,0,21,11,258,1,2,7,8,0,0,16,145,2,5,0,1,0,1,8,18,0,2,1323,1,2,2,0,296,9,0,0,0,0,0,13,0,0,0,6,1,1,0,7,1,96,0,0,10,1,0,1,0,13,0,1,0,1,0,0,2726,0,0,0,0,0,0,0,3,9,0,0,0,3,0,6,10,0,0,0,0,2,1,1,0,0,1,4,10,1,1,0,15,68,2,23,13,0,1,0,0,0,1,0,0,0,6,0,0,2,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TCGA-18-3421-01,3886,5,283,5,184,75,15,2,106,6,7,0,111,1485,293,8,1,8,0,7,8,471,1,20,25,5,1,0,0,7,0,178,13,0,0,0,1,3,10,58,2,0,5,1,6,1,0,21,7,0,9,0,0,467,4,0,0,2,2,0,45,999,44,2,79,44,0,13,1,3,147,0,24,1,4,0,1,27,7,19,0,0,1,9,20,0,13,2,11,17,2,8,0,18,7,1,0,6,0,1,8,94,0,7,59,63,0,15,0,129,1,0,0,0,0,0,100,0,0,0,8,0,0,0,0,3,2,1,0,8,1,0,18,12,2,0,1,0,40,0,0,32,0,4,3,1,9,2,0,2,0,4,0,0,0,0,0,0,2,0,0,0,11,0,2,0,0,0,1,44,0,1,1,0,0,0,4,0,0,2,0,0,0,2,1,0,0,7,0,2,0,0,1,4,6,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,1,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TCGA-18-4086-01,6079,6,368,7,44,81,16,2,113,7,1,51,425,1201,26,71,0,0,7,0,66,1188,0,208,30,2,59,0,1,172,11,466,15,0,0,2,7,20,11,113,1,1,26,0,3,1,11,8,7,1,2,0,22,349,78,4,1,22,17,0,13,7,1,15,3,56,2,12,16,50,113,6,28,0,3,3,0,60,6,46,0,10,45,4,253,0,5,2,5,5,1,4,1,407,4,1,0,2,4,1,4,6,22,5,34,8,3,93,0,1370,39,2,4,0,6,0,13,0,0,0,2,5,8,0,1,0,13,2,1,3,0,0,5,0,47,0,0,5,4,0,8,231,1,0,16,7,3,29,4,4,4,4,1,28,0,1,4,2,0,0,1,1,6,5,35,0,0,2,3,31,5,0,33,1,0,0,2,1,0,12,1,2,2,7,9,0,10,1,11,3,1,0,1,8,0,0,0,1,3,2,8,4,1,0,0,1,1,0,0,0,0,0,0,0,7,2,3,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,1,1,1,0,2
TCGA-18-4721-01,824,5,291,3,81,54,7,1,59,7,0,46,162,409,8,12,0,0,0,0,13,2944,0,73,6,0,0,0,0,27,2,140,14,0,0,0,1,3,30,1,1,0,4,0,4,0,6,2,0,0,3,3,15,17,12,23,0,15,1,0,13,8,17,0,7,42,0,0,10,1,1,1,15,2,0,4,6,13,4,10,2,7,21,3,21,0,2,0,3,5,3,1,28,119,11,4,0,0,2,0,1,1,3,0,92,5,0,2,0,97,17,4,1,2,2,0,14,0,0,0,0,0,0,0,1,3,17,0,0,0,0,0,1,0,20,0,0,0,0,0,0,38,0,0,5,0,9,14,3,0,1,0,1,0,0,0,1,1,0,2,2,3,0,0,11,0,0,3,0,1,1,3,2,1,0,0,8,0,0,0,0,0,1,1,2,0,0,0,1,0,0,3,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,2,0,1
TCGA-18-5592-01,7229,4,540,7,171,225,0,1,572,2,0,55,483,1028,8,4,0,1,95,0,75,214,0,54,19,2,2,0,1,256,42,131,1,1,60,1,40,27,9,150,1,0,54,1,3,0,12,2,14,2,63,1,14,42,23,184,3,165,173,0,13,0,0,16,4,90,0,1,4,6,8,9,161,1,8,0,4,25,27,0,24,26,123,4,66,0,9,6,2,7,15,9,0,322,56,2,1,0,55,1,2,3,273,4,10,3,0,23,2,272,2,0,1,3,1,0,0,0,0,0,3,2,15,0,2,6,8,0,0,2,0,2,19,0,7,0,0,2,7,0,0,376,0,1,26,4,3,96,0,0,1,24,4,44,0,0,0,3,0,0,3,114,1,1,70,0,3,7,16,0,0,2,9,1,0,0,32,0,1,8,0,0,9,1,0,1,22,1,15,0,0,0,1,0,0,0,0,4,2,1,0,3,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0
TCGA-18-5595-01,7801,16,660,13,618,0,24,5,601,17,4,1,1277,1812,214,3,1,2,1,7,22,309,1,121,34,4,2,2,3,23,14,192,15,0,0,2,11,57,0,173,4,1,69,10,11,7,5,35,1,10,9,40,30,1439,26,0,2,137,133,0,15,70,4,2,8,53,1,0,3,9,104,1,15,0,8,1,12,54,11,24,4,0,3,10,22,2,8,5,11,1,10,1,0,1076,4,2,0,0,4,0,0,6,85,12,3,88,0,273,1,169,4,1,3,99,15,1,4,0,0,2,3,12,4,0,4,0,0,2,0,1,0,0,0,1,0,0,0,0,22,0,1,321,5,2,1,17,19,47,1,0,2,2,10,336,1,0,2,5,0,0,9,0,6,10,36,0,2,3,6,12,0,2,9,2,0,1,143,1,0,9,0,1,27,5,12,0,5,29,1,0,0,0,2,1,7,0,0,0,6,0,0,15,0,0,0,0,1,0,1,0,0,4,0,0,0,0,3,0,0,1,0,3,0,0,3,1,0,0,0,0,0,0,0,0,1,0,6
TCGA-21-1075-01,5697,8,1226,7,117,139,5,3,286,6,10,38,1576,1581,136,38,0,2,0,1,54,3951,0,57,31,0,1,0,0,32,42,131,74,0,2,0,26,24,0,121,1,4,43,2,14,3,10,75,4,1,0,0,124,95,65,471,0,74,108,13,6,113,0,6,2,106,4,6,73,0,146,7,28,1,3,24,2,68,15,43,17,24,28,2,190,0,3,10,12,3,49,6,55,492,12,5,0,3,0,0,19,3,35,4,100,47,0,54,18,13569,9,41,4,3,35,0,2,1,0,0,6,0,20,0,9,0,301,0,1,0,3,4,4,0,2,0,0,9,28,0,0,143,0,4,18,12,7,8,8,0,16,2,3,6,2,0,17,0,1,0,6,3,11,3,4,23,0,0,2,64,0,0,11,2,0,2,10,0,0,45,2,0,0,3,61,0,9,12,2,1,1,0,1,0,2,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,12,0,0,1,44,0,0,0,2,0,4
TCGA-21-1076-01,1313,22,289,28,112,183,23,11,409,56,5,49,712,1059,383,148,2,1,7,33,36,672,1,253,63,16,1192,2,5,70,10,989,9,1,17,7,5,10,44,5,26,4,521,7,8,19,9,11,12,9,3,6,5,32,18,193,7,14,58,0,9,35,10,69,5,339,1,19,35,23,60,5,114,11,5,23,6,34,16,7,2,0,36,4,109,0,57,4,2,2,27,17,4,80,20,11,0,3,2,4,3,2,4,9,59,155,6,10,13,1595,49,2,14,67,4,0,7,0,0,7,6,14,4,0,3,8,147,2,1,7,2,1,8,0,18,1,0,1,15,0,2,168,2,2,2,4,38,3,3,10,1,10,1,3,1,7,7,0,0,1,3,0,26,1,5,97,12,5,5,40,3,9,1,18,6,4,0,2,1,16,1,2,3,21,7,1,0,6,0,1,3,2,0,4,7,0,7,1,0,2,3,3,1,2,1,2,0,4,3,1,0,1,0,6,0,3,0,3,1,1,0,4,0,0,0,1,1,0,1,7,0,2,0,0,0,0,0
TCGA-21-1077-01,2871,8,364,7,167,30,25,2,82,20,6,2,905,596,169,76,1,1,75,16,23,12149,1,123,16,3,499,2,0,33,11,526,15,2,18,11,12,27,26,73,6,1,61,2,6,1,10,1,11,1,7,15,3,110,15,202,6,29,24,2,25,5,16,109,18,167,1,18,38,13,5,4,62,1,3,49,11,78,1,41,0,8,13,4,14,8,4,3,2,11,6,3,3,257,39,23,0,0,1,7,6,21,18,3,64,39,3,20,2,5131,15,0,1,44,1,0,1,0,2,1,5,7,6,0,2,15,5,4,0,3,0,1,16,3,31,3,0,1,5,0,12,178,0,1,4,79,27,43,2,1,3,0,2,4,0,0,11,0,0,1,1,0,9,7,4,280,7,3,1,16,10,7,0,1,11,2,0,0,0,3,5,0,1,2,2,3,3,4,0,3,4,1,0,4,8,5,0,0,0,0,1,66,1,1,1,3,0,0,2,0,1,3,0,26,0,5,1,0,0,0,5,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,11
TCGA-21-1078-01,2944,9,317,6,429,203,14,4,50,1,2,18,721,417,21,2,0,10,0,0,7,33,0,105,22,3,0,2,3,0,21,217,0,0,0,6,30,51,46,35,2,1,0,2,11,1,1,0,4,6,24,0,0,11,18,0,0,22,11793,0,8,0,0,68,0,39,0,0,3,0,0,0,813,0,0,0,0,27,5,0,0,4,0,16424,1,0,1,3,8,6,0,1,1,126,2,0,0,0,1,0,0,34,0,4,2,9,0,9,2,11,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,15,6,0,0,0,1,0,0,80,0,0,0,15,0,0,62474,0,0,1,1,1,6,1,0,0,0,2,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-21-1079-01,5170,2,12,9,434,195,7,2,109,2,1,13,11,330,132,3,0,0,126,0,51,40,2,52,15,0,1,0,1,2,0,335,0,0,57,1,0,8,8,109,7,0,97,1,2,0,3,5,5,3,18,0,2,28,28,58,0,3,61,0,45,1062,10,4,4,73,1,4,2,1,94,3,28,1,7,10,0,11,8,2,0,0,4,5,9,0,11,3,1,7,12,0,0,134,2,4,0,42,41,1,0,2,0,1,177,0,2,79,1,143,16,0,0,9,0,0,0,0,1,0,2,5,0,0,0,31,7,0,0,0,0,1,287,0,2,0,0,0,1,0,0,899,0,0,3,5,0,2,0,3,0,0,0,3,0,0,1,0,0,9,1,3,0,0,5,0,1,0,0,0,2,13,0,0,2,0,0,12,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,54,0,27,2,0,0,5,0,36,0,0,0,2,1,14,0,3,0,0,0,1,2,47,20,0,0,1,0,0,0,0,5,4,0,0,0,1,0,0,0
TCGA-21-1080-01,7493,7,75,22,267,239,6,2,159,1,3,101,32,1359,35,957,0,1,7,0,3,36,0,39,20,7,1952,2,5,8,28,180,22,1,14,2,50,10,10,40,4,2,546,3,2,7,1,21,1,1,17,37,126,17,17,170,2,3,22,0,21,12,0,93,15,90,0,0,4,1,4,0,49,6,7,20,8,30,6,0,35,7,0,0,6,109,22,4,14,6,43,4,27,19,178,0,0,1,8,1,3,12,0,7,95,15,1,6,0,257,17,0,4,0,1,0,0,0,0,0,1,4,3,0,3,15,10,0,0,2,0,3,17,0,2,0,0,0,5,0,2,21895,0,2,1,0,8,0,5,23,4,2,1,0,2,0,6,3,0,164,0,0,14,0,0,0,0,3,0,1,1,2,0,5,6,1,1,9,0,6,0,0,0,3,0,1,0,3,1,3,0,1,0,0,0,3,24,1,3,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
TCGA-21-1083-01,7961,23,136,26,801,66,23,1,318,40,4,19,13,2842,46,101,0,0,291,37,19,46,1,139,110,5,5,0,2,5,38,692,0,1,15,9,1,101,18,896,3,1,5,8,19,3,10,0,7,8,30,108,0,21,41,561,7,85,20,1,174,2,0,304,1,85,0,23,448,0,98,2,1198,4,6,116,30,42,7,6,2,27,0,0,88,82,2,34,33,25,1,4,27,34,171,454,0,0,22,3,26,54,80,8,794,13,2,32,3,644,23,0,0,0,0,0,8,0,0,0,0,3,14,0,10,0,23,0,0,3,3,1,108,1,3,0,0,2,2,0,8,1281,0,0,0,4,2,11,14,2,2,1,2,0,0,0,3,17,4,1,27,5,1,18,4,106,0,0,23,10,268,4,0,2,150,1,2,12,0,0,0,0,0,0,0,8,3,0,0,1,0,1,0,0,1,2,0,1,1,0,1,22,0,2,7,0,0,7,3,0,0,2,0,0,0,143,0,0,5,2,4,0,1,0,0,0,1,0,1,0,40,4,0,59,0,0,0
TCGA-21-5782-01,899,31,176,64,98,38,77,10,40,73,11,8,805,576,87,63,25,3,75,43,10,414,10,43,21,17,847,12,40,36,7,210,26,8,30,6,12,6,64,27,43,1,50,14,13,15,13,17,30,7,34,29,8,245,14,228,4,2,33,27,33,21,77,60,13,150,15,171,25,21,171,72,137,206,7,3,79,17,17,5,9,8,3,118,22,9,12,8,6,10,19,6,49,32,67,130,1,21,23,56,16,25,1,68,240,91,17,27,38,206,581,13,12,5,13,4,30,6,5,97,43,4,3,0,9,8,156,28,9,50,13,13,64,8,18,8,7,8,51,12,14,326,2,3,5,46,16,16,23,34,29,18,6,28,11,6,6,2,21,12,39,15,11,0,50,54,42,25,7,23,16,9,18,25,27,2,10,6,15,15,10,22,27,14,8,38,1,44,26,8,4,4,14,7,10,7,8,4,20,30,14,62,54,13,42,11,10,37,23,27,14,14,14,21,16,51,29,55,3,3,11,31,9,1,10,37,152,18,14,4,1,25,14,13,16,5,35
TCGA-21-5784-01,14193,15,42,10,121,171,26,12,305,34,11,6,426,690,584,2,12,0,0,9,11,94,1,80,11,14,0,17,3,58,8,378,0,2,1,4,10,9,32,113,1,3,3,5,5,4,20,4,6,3,33,0,0,44,10,227,2,5,12,2,25,18,1,1,6,71,4,0,8,22,1,6,42,2,16,2,0,37,1,10,3,4,0,8,11,0,1,1,1,12,3,10,0,31,27,0,0,7,22,5,3,14,1,0,290,97,1,43,4,76,10,3,0,0,10,1,9,3,2,1,170,0,2,0,2,1,4,8,0,8,0,0,5,0,2,4,0,1,578,0,0,363,2,5,11,19,78,0,0,3,0,1,0,0,1,0,0,3,1,1,0,0,70,0,0,2,0,5,0,61,0,1,0,1,0,0,0,0,0,12,3,0,0,2,0,0,1,18,0,1,0,0,0,26,17,0,0,0,1,5,0,4,0,0,0,1,0,0,0,1,0,0,11,0,0,18,0,1,6,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
TCGA-21-5786-01,6070,4,571,7,289,193,6,0,501,12,0,1,123,529,20,0,1,0,279,4,6,150,0,67,12,1,0,0,0,10,0,400,5,7,101,0,10,37,27,379,0,1,17,9,14,0,3,5,11,7,25,44,1,21,17,392,1,7,2,0,53,73,17,2,4,30,0,2,31,4,7,0,30,2,1,15,4,16,18,0,0,0,1,54,61,9,5,2,6,8,9,2,123,74,4,162,0,8,7,1,2,73,0,5,35,1,4,69,2,166,8,0,0,1,0,0,0,1,0,0,1,0,0,0,3,32,4,0,0,93,0,0,122,0,9,0,1,2,0,0,11,1818,0,1,0,0,13,2,2,2,0,1,2,11,0,0,1,1,0,5,1,3,2,4,3,0,2,0,2,10,0,4,5,0,1,0,47,5,0,2,0,0,4,0,0,56,0,31,1,3,0,0,0,1,3,0,0,0,1,0,2,1,0,0,0,3,0,2,0,0,0,1,0,24,0,2,0,2,0,53,0,0,0,1,0,2,0,3,0,0,25,8,0,0,0,0,0
TCGA-21-5787-01,45,7,9,0,74,0,14,7,5,8,1,1,22,5591,1525,0,0,0,133,1,1,6,4,115,12,3,0,0,5,0,1,235,5,0,37,1,0,0,2,49,0,1,12,0,7,0,0,2,2,18,0,4,0,6,41,1,1,1,1210,4,16,84,1,0,0,23,0,0,2,0,1,0,110,0,0,7,0,4,1,0,0,0,0,26493,8,6,0,0,2,0,6,1,48,7,1,126,0,15,1,0,0,5,0,0,1,23,1,0,0,107,11,0,1,0,0,0,0,0,0,1,9,0,1,0,0,0,2,21,0,0,0,0,6,0,2,0,0,0,122,0,0,450410,0,0,0,145,21,6,0,3,4,0,0,1,0,0,0,2,0,0,0,0,8,1,0,292,0,1,0,0,3,4,0,5,2,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,1,0,1,3,1,0,0,1,4,0,1,1,0,0,0,0,0,1,0,1,0,1,10,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,51,0,0,0,0,0
TCGA-21-A5DI-01,12810,5,256,11,155,114,2,0,129,1,1,29,173,691,4,0,0,0,0,1,10,97,0,36,21,0,2,0,3,6,12,145,23,0,7,4,14,9,1,16,0,1,4,1,6,0,7,0,14,3,4,0,0,1,5,0,3,4,6,0,15,801,0,0,0,179,0,3,1,4,93,1,125,0,34,0,1,12,14,2,2,0,1,90,198,0,10,2,7,5,0,0,0,22,18,0,0,3,12,1,6,0,1,4,78,0,1,48,2,825,10,13,0,0,1,0,0,0,0,0,1,3,1,0,3,0,0,3,0,6,0,1,84,0,4,0,0,0,0,0,2,139,2,2,4,9,0,2,0,0,0,7,0,2,0,1,0,0,0,2,0,0,0,1,3,1,0,0,0,6,0,3,8,0,0,1,0,1,0,25,1,0,0,1,0,2,0,22,4,2,1,0,4,1,4,0,1,7,0,2,0,0,0,0,0,2,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-22-0940-01,3482,17,227,2,369,27,16,2,43,16,4,23,89,930,212,3,3,0,0,4,3,59,1,98,37,2,2,3,10,4,6,835,17,1,82,5,1,6,1,9,2,1,1,4,3,3,6,0,8,5,7,36,9,39,17,188,5,9,9,6,8,211,0,1,0,91,0,4,62,0,6,3,170,4,4,3,16,56,2,0,11,15,15,247,20,4,1,1,6,4,0,4,137,23,31,12,1,0,251,0,17,33,1,4,446,81,0,19,0,471,33,1,1,0,0,0,0,0,2,3,2,0,0,0,2,0,2,29,0,4,0,3,51,0,64,1,1,2,8,0,0,70,2,2,6,18,15,3,1,1,0,0,0,1,1,1,1,0,0,0,2,2,8,1,2,0,4,2,3,9,69,4,1,2,0,1,0,3,0,8,2,1,0,0,4,3,1,6,0,4,0,0,0,2,8,1,0,6,1,2,0,27,1,1,7,7,0,0,0,2,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
TCGA-22-1011-01,7795,7,20,11,203,221,26,3,213,11,0,10,652,392,45,13,4,0,0,2,1,137,0,40,18,3,7,0,0,15,3,360,10,0,18,2,29,21,39,47,2,1,36,4,5,0,11,9,6,2,12,1,9,1225,12,262,3,3,48,0,15,94,1,53,5,63,1,0,0,5,177,1,127,4,3,28,0,13,3,8,2,1,1,22,23,0,11,0,4,4,0,5,2,87,25,11,3,3,3,3,7,49,0,4,72,2,2,37,4,1202,7,7,1,0,1,0,18,0,0,0,0,3,2,0,2,0,12,7,2,0,0,0,7,0,106,0,2,0,2,0,8,728,1,1,1,6,3,0,2,7,5,2,2,1,1,0,1,2,0,1,1,0,1,1,2,5,1,3,0,10,0,0,2,1,0,1,8,1,1,22,1,1,0,1,3,0,2,9,3,2,0,0,1,5,4,4,3,1,1,5,1,0,0,0,0,2,0,0,0,3,0,1,0,0,1,5,0,0,0,3,0,1,0,2,0,0,1,0,0,1,0,1,1,2,0,0,0
TCGA-22-1012-01,4519,16,197,1,151,12,9,1,14,4,0,14,582,668,40,713,0,0,42,1,10,1425,0,64,29,0,855,1,1,21,0,186,2,1,2,3,8,3,37,77,25,0,128,4,4,0,0,7,3,3,0,3,3,5,12,134,2,7,8,0,66,3,15,27,2,43,0,2,31,35,23,10,33,0,0,3,4,13,3,37,1,4,0,2,47,37,5,7,7,7,21,3,4,67,2,4,0,0,9,0,0,17,0,6,303,25,1,1,18,1528,9,0,9,1,1,0,0,0,1,0,7,1,0,0,3,0,111,4,0,0,0,0,35,0,1,0,0,2,45,0,26,154,30,0,1,27,14,11,0,7,10,0,0,5,0,0,1,3,0,2,1,7,13,2,9,1,8,1,0,12,3,3,9,1,0,2,4,7,0,0,2,2,0,21,2,0,1,6,0,2,3,0,1,6,2,1,1,0,0,3,7,3,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,1,5,0,1,7,0,0,0,0,5,1,0,0,0,0,0,0,0
TCGA-22-4591-01,3870,15,1033,4,186,354,29,6,83,7,4,1,1200,564,280,45,0,0,272,18,20,327,0,27,46,4,4,6,2,1,40,179,3,1,25,5,18,42,73,153,4,1,8,1,33,11,1,33,31,3,32,16,6,398,69,63,7,98,1,3,114,44,37,4,12,297,0,0,95,0,74,0,50,3,3,23,3,19,2,1,4,1,1,332,36,142,1,10,29,2,4,6,0,355,26,258,0,2,3,1,17,21,25,7,150,119,1,23,0,95,4,54,0,0,6,0,2299,1,1,0,4,7,17,0,7,0,3,2,0,5,0,0,1,0,3,0,0,5,10,0,0,160,0,4,0,26,45,1,1,0,46,3,0,2,1,3,1,0,0,2,4,41,60,12,26,0,2,3,1,45,0,3,2,0,0,0,14,4,0,5,0,0,14,11,0,0,5,9,2,0,0,1,1,0,8,0,6,0,5,0,1,122,0,0,0,0,0,1,0,2,0,0,1,0,2,0,7,0,0,1,0,6,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0
TCGA-22-4594-01,9,51,54,23,341,96,13,8,1,52,6,0,122,844,69,0,1,1,124,10,23,81,0,53,30,7,0,2,13,0,2,716,4,0,149,3,1,0,3,32,3,2,2,2,12,38,0,0,2,1,0,3,1,12,2,22,48,45,1,1,58,5,0,3,5,33,1,24,24,0,11,0,72,7,0,2,0,7,0,0,42,4,0,3,48,49,0,3,8,1,2,305,103,16,10,39,0,0,29,0,6,55,0,0,3,1611,1,2,0,544,10,4,1,0,1,0,0,3,0,0,11,0,0,0,5,0,2,0,0,16,0,2,36,1,118,0,2,247,1,0,0,97,2,0,3,6,629,22,4,2,1,2,0,1,0,0,0,2,3,2,1,9,0,0,0,1,0,1,0,2,0,1,2,1,0,0,0,0,0,0,8,3,0,0,17,2,1,27,0,5,0,0,0,9,0,1,2,0,1,1,2,1,0,0,0,0,0,12,0,0,0,0,1,2,0,3,1,0,1,0,22,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0
TCGA-22-4595-01,1731,24,125,23,474,72,28,5,1289,13,6,17,897,409,37,166,1,0,157,3,10,72,2,167,29,3,8,1,9,5,0,757,542,2,10,5,33,13,27,38,4,6,393,2,26,6,6,33,4,2,13,38,3,111,32,653,4,16,605,1,130,41,1,40,9,68,2,14,33,2,19,1,91,0,9,22,9,27,19,13,1,0,2,4,26,21,12,2,11,5,9,6,2,57,17,279,0,6,6,1,2,22,0,3,724,86,4,378,1,587,10,0,3,0,1,0,0,0,3,0,3,10,2,0,7,4,195,2,3,12,0,5,16,0,13,0,0,3,6,0,0,4169,3,2,3,5,24,0,4,1,1,0,6,1,3,1,22,15,2,46,1,0,13,1,3,0,5,0,5,29,0,10,0,1,2,2,3,1,0,45,2,0,0,3,0,7,2,0,0,8,38,4,3,2,20,1,0,1,6,3,0,0,0,3,0,4,0,1,5,0,0,2,0,11,1,95,0,0,0,1,7,5,1,0,62,0,0,1,0,0,0,0,0,1,0,2,0
TCGA-22-4596-01,180,16,1,14,2,363,32,21,4,23,12,0,136,985,542,0,2,0,19,21,1,39,0,9,15,14,0,13,28,1,0,937,3,1,0,12,0,0,0,33,6,2,8,9,4,6,0,1,6,5,0,0,0,8,1,1,3,6,2,0,18,43,11,3,0,81,4,17,0,0,9,2,250,8,1,8,0,11,1,0,0,0,0,5,32,3,1,2,4,0,2,5,86,41,9,3,4,1,11,4,3,13,0,1,17,469,2,10,1,679,33,0,2,1,0,0,10,4,0,2,96,1,0,0,3,0,4,7,3,3,1,1,10,1,10,3,1,2,374,0,7,100,1,2,0,2,156,3,26,0,0,0,2,0,0,0,0,2,0,2,3,1,104,0,2,0,0,7,3,1,0,4,1,12,14,1,3,1,1,3,5,1,0,0,8,0,1,18,0,1,0,2,0,6,1,1,0,1,0,7,0,12,0,2,0,0,0,0,0,2,0,0,2,0,1,3,0,1,2,0,0,0,0,0,56,0,1,0,0,0,1,0,0,0,0,0,0
