Unnamed: 0,CCNB1,ZWINT,PBK,GRHL3,CERS3,NEIL3,KPNA2,HOXC13,USH1G,ATAD2,HOXA10,PRKCE,INMT,CLIC5,HECW2,BTBD11,TGFBR2,CACNA2D2,NKX1-2,CABYR,ADAMTS8,VEGFD,PREX2,PHACTR1,SLC6A4,SLC1A1,FOXF1,LIMCH1,ABCA8,UTRN,SCN7A,TMEM100,CLDN18,TSKU,GPD1L,CITED2,PTPRM,RECK,ADH1B,SLC7A11,OGN,SLIT3,LRRK2,DSC1,STXBP5L,OGDHL,NR0B1,KPRP,PAX3,DDAH1,KCNQ5,SALL1,SLC6A11,PEBP4,LEFTY2,LRP8,TBX18,ENPP4,AKAP12,LPCAT1,ULBP2,DIRAS2,CRTAC1,JAKMIP3,CBR3,SERTM1,PRDM16,SLC47A2,SHISA9,CAPN3,NECAB2,FRRS1L,RUNDC3A,F2RL2,POPDC3,CHP2,PTPRN2,LRP1B,IGSF10,SELE,ABCC2,SLC38A11,SYNDIG1,ABCA4,PROK2,GREM2,HOXA9,SYT2,AGTR2,NTRK3,CHGA,ELAVL2,FLG,CCNA1,PRB4,CLDN8,CCDC190,DEFA5,OBP2B
TCGA-33-4566-01,3734,1230,433,93,0,197,5251,0,1,1971,51,179,18,56,157,414,1708,6,8,25,0,3,18,14,1,73,45,3757,6,610,8,1,5,2237,853,869,1691,135,4,1901,8,67,158,0,0,33,0,0,0,676,1,4,200,13,0,309,6,57,1004,2338,47,0,20,6,203,0,41,39,2,21,12,1,20,3,612,0,23,0,3,5,3673,0,32,52,0,0,4,1,5,0,2,1,8,12,0,0,0,0,0
TCGA-33-4582-01,6320,1820,1155,362,575,555,29320,435,20,3720,137,496,50,40,147,513,1062,162,7,160,4,17,17,68,7,100,78,313,35,947,57,49,46,8369,1330,3366,289,305,53,936,26,28,267,14,123,1094,4,5,16,479,45,250,99,64,5,749,323,624,130,6381,158,101,130,12,84,33,65,29,1,1,57,41,173,16,214,124,15,163,402,2,24,1,55,22,1,4,0,21,24,2,11,4,9,155,0,518,1649,0,0
TCGA-33-4583-01,3834,2481,1394,1051,2234,241,4949,183,64,2228,110,177,23,39,73,1500,399,55,4,723,0,14,23,160,6,47,134,618,13,1043,5,1,30,6333,131,187,101,184,27,2407,11,49,261,1,113,360,0,64,1,142,89,17,9,37,0,1449,215,69,121,1630,204,103,70,177,1383,7,223,166,4,19,243,15,14,679,151,44,36,66,37,50,346,3,72,12,0,7,6,34,40,5,11,26,50,338,0,4118,1225,0,0
TCGA-33-4586-01,4490,2381,871,1582,1743,420,17563,860,594,4880,13,799,172,268,376,2816,2692,288,1,2589,13,52,99,768,15,223,502,1030,54,4935,80,54,486,17836,1406,1300,1135,493,91,9320,53,224,1509,33,162,166,1511,243,16,438,227,2,4,199,3,2602,390,481,685,7664,409,1914,821,560,1207,389,286,1119,159,25,387,1030,82,3651,1490,771,149,292,418,134,1102,7291,403,20740,11,15,2,347,240,11,7,6,225,2191,0,2258,1,0,0
TCGA-33-4587-01,5111,11791,3260,47,6,491,14051,402,9,9275,1,822,202,996,882,47,1812,106,5,607,14,20,73,226,18,329,148,7742,45,11301,118,1844,23,3603,685,4772,567,877,54,369,27,283,533,18,714,16,10,3,23,4005,5,540,8,6,106,7808,3,6551,1832,5845,56,1038,74,4,62,2,11,224,456,363,115,202,18,19,2328,2,62,90,136,76,37,9,1816,10,0,1,1,78,0,15,18,124,0,13,1,34,6,0,290
TCGA-33-4589-01,7504,2373,1072,914,6022,321,7820,510,9,1434,73,161,20,54,92,974,1792,12,45,19,2,0,21,53,1,32,20,415,8,347,1,9,1,3015,241,564,102,366,426,3060,0,143,95,51,0,86,1,33,0,70,96,9,827,0,0,257,2,194,167,2933,916,8,4,9,324,0,14,998,0,2,5,1,128,13,2391,0,68,0,1,75,31,0,16,35,22,4,2,1,0,0,1,862,1,1540,0,149,9,0,0
TCGA-33-6737-01,15026,5075,3444,46,44,2752,21752,2,52,8997,753,1048,919,912,1329,3186,9863,1020,75,215,132,292,2089,323,125,229,846,10740,320,5851,271,270,1084,36222,2540,5140,9075,602,976,15885,142,2993,6351,8,3,21,3731,1,0,8411,26,3,7,670,8,4904,6,794,32898,20430,128,1,1203,49,451,8,280,38,5,60,254,0,25,44,505,0,419,7,160,1228,9543,5,187,254,64,41,50,27,606,46,47,1,38,2652,0,5,5,0,1
TCGA-33-6738-01,415,2869,419,2680,411,168,12962,339,96,1553,46,702,638,216,323,10257,3798,284,4,5259,98,60,106,123,18,321,334,4353,204,3008,166,207,298,15907,10238,7857,391,182,439,9849,57,403,234,11,1972,88,916,12,3,2484,14,26,683,68,16,1353,23,1630,2455,13101,412,426,111,311,2526,9,315,35,552,14,82,27,53,2345,428,30,111,7,661,236,3540,17,186,28900,1,7,5,39,29,46,196,1,3,9,1,6,168,0,0
TCGA-33-A4WN-01,4743,3143,936,7623,1819,136,17232,143,339,3076,222,972,100,99,194,1099,1609,95,153,903,26,108,94,81,74,47,176,1540,105,6181,155,31,536,7413,1244,972,293,311,361,6694,15,300,636,10838,122,561,4738,229,15,430,452,781,9,39,2,3524,517,965,332,5560,77,773,150,1122,221,2,363,369,333,42,99,1304,166,1636,138,1065,124,420,805,52,21668,2166,107,32,3,5,28,2064,12,30,49,3,154,22,0,1642,0,2,0
TCGA-33-A5GW-01,2834,1646,458,2500,2927,173,8957,190,338,1995,503,617,156,92,623,2462,1804,242,108,1421,20,36,123,80,123,508,88,3103,14,2659,63,53,119,15431,1104,2729,620,312,166,6980,8,191,789,50,438,335,509,72,3,482,182,512,319,135,2,3966,614,382,112,2268,607,939,271,286,2562,33,93,67,459,59,490,37,21,754,205,2300,98,376,599,142,432,174,37,2283,2,4,31,309,50,21,107,4,213,213,0,4124,686,0,4
TCGA-33-AAS8-01,2709,1872,890,314,115,330,9431,63,302,1893,365,905,126,94,193,2773,1262,281,1,1729,15,116,35,418,15,40,149,3749,12,2260,28,9,56,8446,724,945,282,824,199,16177,8,54,941,11,27,185,1799,8,42,541,321,1034,1,219,4,2112,981,135,450,9299,172,171,1121,669,1235,46,417,357,8,151,217,762,186,2355,1039,72,79,243,101,13,209,2258,8,34,2,2,173,12,63,1,153,1,134,421,2,58,0,0,2
TCGA-33-AASB-01,5605,1628,5763,136,83,1231,11040,711,62,4476,806,721,66,155,435,528,2067,329,76,1684,19,62,41,83,33,185,193,2826,19,1106,19,12,56,17675,1373,1838,7636,194,148,13947,1,43,991,3,75,371,3764,2,6,1764,71,8,0,283,2,3287,13,1850,4593,11702,484,15,679,1523,535,7,380,13,8,64,1929,68,286,270,902,58,153,85,31,20,5019,11,11,131,35,754,24,64,75,2,856,5,35,434,0,39,2,0,1
TCGA-33-AASD-01,3041,1692,872,872,1416,640,7156,401,156,4289,617,726,61,26,211,3241,2223,72,72,5898,27,331,27,171,7,69,94,3409,11,5020,4,0,44,21258,555,476,180,180,19,53997,22,142,247,42,127,47,9236,61,8,225,48,7,91,1,14,5629,1379,82,311,3559,886,692,7,1327,507,333,1573,3206,1,99,27,47,24,4000,1514,5098,37,209,644,15,1376,1065,2252,25876,0,14,39,19,1,12,134,0,246,4666,0,589,27,0,3
TCGA-33-AASI-01,3021,3834,1063,137,1681,195,6592,78,110,3428,534,363,34,119,295,531,2139,71,104,52,18,12,47,66,3,262,176,2140,11,1556,33,9,23,8849,1143,988,2912,62,69,4645,4,140,161,0,1,16,16,2,0,988,17,1,749,79,1,314,4,55,1306,1452,6,5,76,11,183,0,25,21,1,62,9,2,16,39,16,81,83,2,139,114,313,8,37,76,1,3,53,25,14,9,9,4,3,34,0,9,3,0,0
TCGA-33-AASJ-01,3705,3499,1863,3377,778,116,20080,20,1053,3461,249,795,45,33,222,1261,689,83,321,237,15,35,15,29,135,34,49,860,26,2601,13,6,3,4361,1685,809,91,85,24,4227,9,61,399,10,19,420,0,1,9,345,399,0,1,15,0,3768,1037,102,98,6681,354,29,37,536,391,4,20,180,120,68,254,8,31,10,3,9,44,12,1305,12,35,4,7,23,0,0,20,43,5,5,22,0,55,210,1,209,1476,0,4
TCGA-33-AASL-01,4995,4782,666,3835,3573,233,5785,652,153,3189,199,314,24,91,140,445,397,141,2,251,6,193,101,33,29,97,110,549,5,1700,0,3,12,2579,1117,241,308,152,0,2346,4,1173,393,11,23,404,13,209,25,148,288,5,297,1,0,796,1276,307,57,1996,172,10,4,598,318,6,47,181,6,69,145,96,124,79,158,138,295,25,101,41,71,8,51,27,1,8,45,7,0,2,40,36,34,468,0,227,214,0,0
TCGA-34-2596-01,3935,2592,1265,2860,232,409,17371,569,1022,2258,508,717,867,359,800,8435,4243,456,6,4159,169,77,195,314,91,228,490,33929,220,5521,110,44,665,6492,1243,1274,1922,421,1638,14457,871,1835,913,101,836,749,8675,132,51,602,304,1177,276,83,10,2611,763,918,2205,6128,183,2406,222,573,788,19,293,524,824,103,589,3765,625,19722,105,195,309,851,916,266,106,15547,627,699,21,42,10,1518,48,571,3254,81,109,1880,5,995,101,0,0
TCGA-34-2600-01,1862,2605,236,7171,6065,144,3535,507,872,2199,402,952,959,400,320,757,1520,697,10,138,202,245,111,89,263,139,429,545,140,3502,198,223,928,3429,2413,5462,1389,223,1010,50,29,314,1459,156,37,731,1,90,244,379,39,35,1020,227,19,133,740,997,345,4725,296,32,304,30,43,8,49,33,1,108,8,66,341,12,3,1026,2793,1,3211,122,26,12,73,37,25,8,28,203,43,61,31,27,269,11,1,40,598,0,3
TCGA-34-5234-01,2763,1622,703,416,1737,229,4140,336,38,945,255,871,1827,607,536,511,6991,335,121,99,145,330,283,224,8,642,587,2179,587,1739,512,1376,1847,5404,1677,3362,1173,895,5441,1416,721,941,4654,86,4,17,398,56,1,1472,146,5,190,991,45,244,38,1560,1437,7674,965,71,881,22,659,3,98,994,5,15,12,18,74,68,39,3660,1288,37,92,730,84,75,443,698,30,132,14,14,483,113,9,12,17,200,1,335,527,0,2
TCGA-34-5240-01,4239,4440,1029,2873,287,245,13163,1,72,2371,370,334,578,66,634,1091,4009,36,45,1108,67,40,189,153,20,391,186,4605,246,6335,712,114,15,6211,1521,1093,2125,871,1086,21681,119,466,324,20,1245,98,6429,36,12,1324,63,1,0,16,14,5629,7,353,623,3296,468,1402,80,501,1537,39,43,61,2861,27,39,935,41,5122,10,58,161,145,188,57,18,8,125,103,6,42,6,33,8,27,4,4,36,1638,0,9366,11,0,1
TCGA-34-5241-01,3488,3207,1008,2447,1416,187,5937,203,78,2886,253,516,1281,580,349,447,5371,186,291,107,85,233,347,183,11,722,220,1738,246,2193,506,264,1208,4776,1162,3228,1179,684,2766,554,252,727,2043,21,439,86,3,46,10,802,109,3,4,611,17,705,573,1910,1588,5735,929,29,586,36,159,15,48,3723,51,40,16,20,568,48,74,3243,353,131,277,458,42,21,265,96,27,24,17,46,377,40,0,5,10,525,0,298,61,0,0
TCGA-34-5927-01,4638,4471,963,786,112,251,22711,331,317,6232,172,2473,234,227,782,534,6677,672,0,463,30,36,314,115,80,803,233,615,72,11300,92,52,75,5943,650,3189,1941,274,121,2308,7,252,2045,522,285,511,10,34,2706,5990,8412,3,95,71,15,1177,1900,1182,1328,8531,421,17,440,62,52,1,221,1167,301,176,37,291,355,41,434,47,440,975,5619,124,32,5,128,50,4,16,180,779,80,108,36,478,12,73,1,3,1596,0,3
TCGA-34-5928-01,4693,3621,877,547,478,157,23042,671,350,7384,434,1636,213,423,1085,1416,13186,366,283,321,48,8,568,416,25,691,1260,3048,410,7335,1037,202,45,13809,1143,2341,3126,1832,82,267,828,2149,926,32,96,432,0,19,16,3176,274,100,789,78,146,1389,44,1479,8595,18573,792,82,2008,263,120,18,1133,13,2,12,25,462,195,237,211,85,289,40,1036,238,43,11,702,20,85,233,107,193,17,47,48,75,41,107,0,13,1,0,0
TCGA-34-5929-01,4851,3457,2558,1404,7889,217,20843,160,281,5024,1088,2667,907,388,1579,356,6255,767,13,1621,174,98,215,144,19,236,506,887,121,8158,256,94,547,6330,895,1396,3338,377,844,1222,18,798,2148,115,21,74,1,3,1008,6200,3092,117,2,241,18,2155,2578,703,1286,16930,672,6,765,92,117,7,266,221,9,95,43,202,290,245,570,170,1171,726,89,63,12,28,65,78,9,127,326,306,116,15,475,37,3,6,0,4,226,0,1
TCGA-34-7107-01,4891,3624,2691,2946,2522,428,16546,144,2613,4588,316,683,365,188,861,2422,3949,212,8,291,22,58,208,115,402,206,2476,897,250,4468,185,52,91,5333,2315,1299,1294,1145,245,1483,229,1926,431,44,10,883,5,67,62,562,1400,62,14,51,16,1338,111,326,2080,4799,772,5,356,707,129,2,88,501,3,175,96,67,90,32,19,646,139,518,116,640,79,24,434,138,1,36,22,65,40,57,83,216,587,109,0,66,4,0,1
TCGA-34-8454-01,5372,2098,671,1620,1372,395,10024,181,67,4394,234,941,503,446,701,1687,5405,528,3,101,145,37,228,160,13,121,587,1098,368,2708,665,51,74,5682,986,3119,1084,485,1470,1412,184,1831,2299,2,1,15,1,1,4,957,37,5,3,317,19,1566,698,346,1834,7209,176,2,1509,22,107,0,131,19,1,117,19,6,15,81,0,0,330,5,381,1326,58,29,110,105,28,41,419,29,104,96,2,27,24,6,0,748,824,0,0
TCGA-34-8455-01,1837,2265,198,790,1006,162,5849,60,1147,2821,99,915,433,249,501,3188,5335,539,239,64,231,63,170,96,37,301,345,1622,308,2843,265,508,286,9974,1555,2439,1094,292,1567,2188,301,1561,3073,2,0,39,0,0,4,891,587,16,284,434,7,2162,9,696,1765,6626,798,2,1310,46,50,1,111,43,0,84,9,6,17,17,14,1200,127,7,1603,65,56,17,70,37,4,27,13,96,151,64,0,0,33,25,0,3290,1248,0,1
TCGA-34-A5IX-01,4367,1563,771,1915,834,106,8552,166,2,5332,290,548,96,89,290,311,2138,120,0,60,1,1,38,68,4,493,102,342,7,966,26,17,39,6185,582,4625,404,104,12,291,2,643,319,3,0,23,0,1,1,491,241,24,1306,91,2,1579,482,713,309,5010,1260,17,603,3,56,1,37,8,1,83,60,0,335,4,277,1,52,3,19,58,18,2,19,77,9,5,61,10,3,19,4,238,9,738,0,5,0,0,0
TCGA-37-3783-01,11338,3348,2701,1289,3995,741,15621,211,398,5074,411,423,145,134,283,609,3296,28,3,29,8,4,148,120,3,186,330,243,38,478,182,11,10,2919,550,1122,619,331,22,357,138,264,705,8,0,134,0,0,3,202,31,3,332,13,13,1020,398,575,383,1740,1973,3,8,36,193,0,17,6,1,35,39,5,80,331,376,775,180,3,17,1628,31,17,55,8,333,1,17,12,0,3,4,4,6,806,0,111,19,0,0
TCGA-37-3792-01,11262,4017,1135,125,32,501,19285,33,14,3537,439,803,79,252,606,92,10167,109,2,84,16,13,302,128,5,761,176,2854,25,3489,11,25,35,3530,1165,3552,3608,1282,13,2769,6,523,775,11,3,230,0,1,2,2139,117,19,141,11,0,336,35,2947,898,14330,721,5,13,110,24,0,58,41,7,79,44,2,68,37,251,3,782,11,137,998,77,34,18,417,174,2,76,11,1,18,69,4,27,95,0,20,15,0,0
TCGA-37-4130-01,6927,3282,2384,3,3,278,4748,151,2,1241,56,179,166,256,137,71,2740,44,961,87,2,21,442,109,108,41,198,116,251,1296,45,44,22,430,279,1784,321,197,177,468,22,74,1250,1,41,1455,26,0,3,2084,20,2800,101,4,9,125,4,544,439,2544,16,4,10,5,28,0,34,99,1,24,32,274,35,304,164,20,256,0,25,45,1813,40,411,99,22,173,17,11,1,44,82,0,3,5,0,2,10,6,0
TCGA-37-4133-01,4698,3932,2222,670,72,119,9622,2,113,3608,140,1190,473,213,180,1710,2162,81,1069,3025,7,83,54,81,7,211,170,2630,68,732,316,72,424,7563,2934,2534,256,227,358,4366,30,160,383,4,84,141,9114,6,2,715,8,83,143,148,6,1922,352,671,201,2517,224,1776,58,229,3414,60,27,71,423,10,927,502,329,75,644,273,140,311,664,82,744,40,215,21165,8,4,54,287,67,20,172,3,15,997,0,43,2,181,0
TCGA-37-4135-01,13069,3068,957,133,9,606,7973,277,2,1512,17,347,203,134,146,51,841,35,33,477,6,88,16,67,11,233,86,1211,25,492,161,929,160,6589,666,3950,211,257,165,433,27,62,605,3,10,10,53,1,3,529,82,0,14,62,109,843,1,2145,104,1621,784,29,48,24,162,0,17,24,53,98,8,58,7,39,58,44,99,170,42,16,186,0,118,235,10,4,2,18,37,9,21,33,0,63,0,285,5,155,386
TCGA-37-5819-01,10734,7576,2898,60,9,592,30994,27,136,5756,20,207,421,157,568,608,4370,366,4763,2261,23,28,102,41,12,68,436,5167,113,2798,324,80,1503,9571,1279,1597,2436,478,75,3570,12,588,127,3,1013,770,322,0,11,2738,162,3,5,2,11,617,255,954,645,40487,56,20,17,9,32,4,1788,13,35,13,223,7,2279,145,65,0,5364,43,645,118,2002,388,152,39,3,29,65,194,1,8,966,133,8,107,0,76,9,0,2
TCGA-37-A5EL-01,3249,3437,3317,306,439,267,9328,261,256,4482,1222,1351,113,53,296,1932,11309,447,384,1045,9,30,43,15,4,120,1002,1610,4,2040,5,1,11,7228,1336,535,1547,320,2,6734,3,120,49,2,825,455,795,11,98,141,150,39,500,13,1,2026,513,1573,2174,12468,610,3,3,435,122,3,455,1009,2,274,26,122,2193,181,40,3702,1284,133,206,3,18,2,40,54,13,25,119,49,0,1,32,19,53,8367,0,289,1,0,2
TCGA-37-A5EM-01,6165,2811,1096,3048,771,183,10585,593,126,6515,253,387,139,174,1000,213,3455,60,13,79,6,17,145,203,14,124,322,752,60,5233,7,13,25,4360,347,1147,1678,519,1,1340,121,646,494,63,9,68,0,121,3,715,140,16,57,2,1,2893,645,428,1264,2780,925,21,146,57,184,20,49,19,0,51,13,12,17,510,637,12,122,46,250,164,108,8,411,22,7,28,17,30,0,16,1,65,15,1409,0,6,2,0,6
TCGA-37-A5EN-01,1986,2780,663,979,1675,128,5788,228,183,1860,222,546,133,72,330,726,895,209,21,320,20,30,136,38,47,27,444,610,85,1768,29,40,9,2991,738,325,440,386,135,1441,77,339,392,15,34,252,27,20,87,1922,183,2,9,1,5,1352,579,98,820,1234,235,70,23,617,152,3,82,67,20,108,101,271,230,281,70,45,82,48,160,53,39,58,54,108,16,41,35,68,1,109,10,3,33,99,170,104,20,0,1
TCGA-39-5011-01,9876,1931,866,298,3,2017,8140,0,25,4493,2,681,283,453,321,492,11392,112,740,6795,17,41,120,142,18,419,163,5388,27,4756,154,123,329,25710,3329,2008,397,247,116,10604,26,151,1028,0,1,4,3919,0,2,7288,479,0,4,105,12,898,6,2348,246,74588,45,13,208,405,219,231,990,35,44,49,0,1,11,24,627,1,175,116,587,161,2908,8,51,13886,1,1,2,597,40,7,8,6,4,140,0,3646,1,0,0
TCGA-39-5019-01,6757,4774,1332,2531,3747,502,28366,952,1239,5403,637,799,1444,410,695,615,6807,902,0,293,183,26,1576,221,134,381,906,2515,434,7688,845,220,539,6702,2264,2090,3221,1005,1462,3903,269,1658,4935,42,4,422,3,116,25,2803,1085,103,28,1073,59,1532,1300,2312,2017,10911,1671,14,2044,436,239,3,233,453,21,128,32,1006,45,303,1095,52,617,90,1325,795,40,50,299,53,6,93,62,28,305,92,28,9,51,362,0,42,3786,3,0
TCGA-39-5021-01,3716,2968,1203,1050,334,249,11894,256,97,2953,242,255,322,277,254,1017,2492,90,3,2625,20,19,441,107,11,301,314,2816,163,3512,136,61,108,3880,620,1002,496,424,192,4843,53,347,595,8,587,302,1056,0,1,1681,82,25,7,95,1,2881,43,1051,1461,4660,1119,166,270,237,260,22,42,31,77,13,339,207,26,1313,216,66,144,212,200,83,16,1,246,22,3,12,24,226,14,35,113,0,34,849,0,9,600,0,1
TCGA-39-5028-01,2828,1167,442,1029,1889,148,6381,883,377,1920,259,639,258,306,259,643,10604,119,198,45,62,34,155,109,46,319,256,1427,138,1671,99,89,47,5098,1561,3229,1093,417,444,24537,151,1716,797,86,3,303,0,21,0,1384,70,9,831,142,2,961,142,1722,1109,3999,775,22,347,25,193,2,101,307,6,79,8,10,75,117,1636,219,946,2,228,490,81,28,207,122,27,46,10,22,33,34,15,136,486,713,3,470,485,0,2
TCGA-39-5029-01,3785,2146,606,3093,1512,362,8140,557,885,3963,184,903,521,553,346,1385,5544,372,316,216,115,86,156,79,151,440,276,2825,234,2343,132,133,757,10423,5659,1884,810,223,959,1936,52,755,708,12,5,16,347,0,2,821,188,374,1313,327,9,805,298,809,1284,7539,2677,15,819,18,192,14,244,153,45,26,21,4,69,204,258,834,326,2223,292,176,57,16,212,98,1,35,5,133,43,49,6,5,23,2056,18,52,811,0,0
TCGA-39-5030-01,1669,1274,511,256,674,243,6960,69,31,2075,116,302,443,538,546,141,4018,121,15,155,180,51,138,140,7,239,338,1239,167,3391,304,48,197,3480,400,2364,2143,357,542,350,36,1143,541,5,3,8,5,5,38,1168,629,0,3,64,11,626,127,721,1294,3909,294,6,172,18,71,0,47,6,24,65,0,227,10,178,1,1,308,32,421,4842,32,16,1449,27,4,82,49,34,0,45,5,48,8,14,10,0,29,0,4
TCGA-39-5031-01,4280,2230,1595,3182,1341,693,10015,753,690,3819,490,2673,635,668,575,1358,3734,1568,52,236,115,134,253,206,376,390,575,1553,363,2563,376,183,1050,11471,2340,2787,2420,695,1399,541,309,1403,2979,69,2,262,2,121,85,2347,449,107,412,685,81,463,293,1014,1344,13651,830,119,2433,173,43,6,242,69,3,85,30,341,34,198,26,82,483,38,196,403,25,23,189,952,27,91,57,156,902,193,16,128,27,50,11,107,345,2,1
TCGA-39-5034-01,3870,2392,1534,99,5,277,10142,226,3,8503,13,346,267,150,640,420,5348,460,517,916,15,38,606,54,7,1026,239,4551,88,3451,661,69,6,5478,1262,2203,519,503,192,6820,128,770,289,1,287,2,1299,0,1,7178,73,75,5,9,10,730,10,1805,1196,108869,10,19,1468,160,41,3,2624,227,79,20,288,1,8,20,22,1,162,7,685,22,2663,302,119,14,39,19,2,86,0,16,1,44,1,4,1,291,2,0,0
TCGA-39-5035-01,4296,1194,1850,105,196,41,8295,1336,3,3344,468,587,264,517,139,701,2208,58,2031,55,125,49,54,45,7,99,145,2612,70,2433,88,111,184,2523,850,4237,947,220,283,59,25,187,1541,11,3,676,963,4,0,507,570,0,214,33,21,974,4,927,440,4282,355,0,77,11,146,1,19,47,0,64,1,3,65,94,174,2,150,126,944,62,44,1,252,54,3,16,139,8,1,104,1,13,3,96,0,184,50,0,1
TCGA-39-5036-01,3910,1586,1189,2082,764,347,9068,50,341,1860,167,547,176,279,149,1394,1524,235,74,970,17,56,10,150,14,87,77,752,37,701,44,44,579,14249,1067,2530,132,123,272,7324,7,58,527,15,56,234,6307,96,12,667,526,5,45,486,9,2101,84,573,113,3737,765,730,634,271,534,28,247,278,180,11,170,98,272,2355,1187,600,59,106,260,8,2202,3,156,6931,0,1,9,85,55,2,541,5,98,311,3,1304,27,0,0
TCGA-39-5037-01,7185,3146,2918,2642,6083,220,16272,570,1027,3667,1419,471,132,155,148,2300,492,287,129,1718,10,60,33,55,16,119,722,1628,13,1459,11,123,403,6873,1509,446,218,459,23,12056,10,65,1765,29,94,48,155,62,65,904,175,158,123,250,0,1051,926,444,108,4083,369,275,480,743,650,111,205,945,78,18,482,542,110,1356,321,1492,105,157,254,52,42,835,65,208,1,9,73,63,175,11,100,1,38,1502,3,1407,1460,7,0
TCGA-39-5039-01,1357,1043,296,314,472,118,4140,195,231,1091,132,508,749,345,249,438,3678,1546,51,61,133,136,183,128,8,1636,310,2505,303,1981,227,97,1727,2926,1345,3835,1432,325,1549,523,59,1127,5850,8,2,4,7,0,0,2179,107,25,274,3144,8,456,254,459,1532,24882,757,0,5797,3,94,0,131,9,1,50,1,0,12,43,5,1960,338,2,76,1899,32,17,536,106,2,23,5,32,2373,63,39,9,10,24,0,1013,1511,0,0
TCGA-43-2576-01,1145,1263,182,83,68,75,4805,492,6,895,54,332,468,189,322,129,3488,52,165,93,33,8,162,101,3,164,216,5427,135,2191,237,55,17,3945,883,1826,1836,397,95,194,366,1090,215,0,2,9,0,0,0,2396,30,8,55,11,7,108,135,491,557,17733,33,2,70,4,54,4,36,1,2,56,12,8,114,14,33,0,162,1,33,124,433,26,438,98,2,12,18,9,1,97,5,4,2,15,0,167,1,0,0
TCGA-43-2578-01,5611,3850,826,172,4,258,17718,335,224,4817,607,668,1055,1569,643,620,4594,1797,361,3023,160,156,566,360,58,366,319,2104,207,7822,181,241,2679,9917,1371,2912,1215,493,1182,7722,210,988,6796,40,1071,173,2115,0,115,1312,748,278,24,476,33,3549,131,1539,973,21331,234,249,1552,467,176,3,533,250,1874,216,379,62,46,1750,222,97,260,71,194,78,4145,9,164,280,2,80,214,23,242,57,282,5,76,57,5,5982,66,156,1
TCGA-43-2581-01,3207,2728,297,88,1,280,14460,2,8,3153,3,841,144,313,2237,60,25467,191,13,426,32,5,83,546,7,2120,337,2247,81,6384,313,13686,46,763,2196,22570,3451,338,110,1094,89,738,8475,5,2,12,0,0,0,2776,231,12,1005,63,29,452,13,2172,1111,29171,36,39,193,122,34,0,87,2,0,80,32,0,24,76,3,2,118,4,108,253,41,175,317,6754,22,511,6,40,33,9,5,293,6,6,0,1,5,0,0
TCGA-43-3394-01,4540,1949,815,1477,5729,357,16268,233,404,3452,743,641,505,348,377,1620,2497,405,13,400,150,70,135,167,95,180,242,1873,235,3328,388,144,258,4154,1840,2010,650,485,511,2488,201,268,2347,504,61,422,6,105,17,1846,651,9,64,446,4,909,931,924,694,7066,656,200,1296,421,751,11,203,1217,5,132,105,2845,215,75,245,1436,141,22,417,257,55,512,53,57,39,59,50,36,513,53,65,1,119,126,0,252,59,0,1
TCGA-43-3920-01,6418,613,1134,1239,613,284,10791,64,148,4737,560,546,162,143,550,484,3084,130,12,82,9,17,847,182,38,483,223,720,103,1460,150,203,25,4135,920,2185,1047,701,67,439,245,676,454,15,53,62,3,0,44,750,561,113,119,22,7,805,1238,1242,2426,4612,759,101,85,115,317,27,15,33,45,32,21,203,21,102,241,7,186,7,123,68,28,17,233,34,77,116,151,332,13,85,120,2,21,108,0,95,94,15,0
TCGA-43-5668-01,3032,3590,519,1519,4,529,30217,61,269,6865,263,1593,263,2023,1771,148,12902,789,267,2752,31,18,104,148,3,104,237,14534,1299,16971,268,21,106,32801,7083,7556,1551,1033,431,733,39,482,1054,146,92,9,2,0,0,8637,125,3,12,15,15,559,9,6024,7267,82682,42,18,167,12,231,0,113,56,2721,62,3,18,44,56,19,2,335,2,354,139,16,7,192,902,5,2,14,270,7,45,11,2,17,8,3,1946,3,0,0
TCGA-43-6143-01,7440,10977,1813,4740,1556,1226,15867,89,318,26084,790,3795,602,186,887,1859,4742,334,160,413,65,182,251,206,11,230,405,4037,327,10842,1087,181,118,9515,2004,4301,2697,960,708,4417,164,2696,782,190,621,94,3159,603,45,2679,474,17,1115,31,14,3388,778,1527,1712,3329,207,105,361,2551,154,2,74,725,1126,224,40,29,33,45,166,100,109,2893,1186,59,251,34,140,46,1,48,1272,506,7,330,80,2959,36,24,0,808,6,0,3
TCGA-43-6647-01,2053,1025,372,665,1128,76,7694,603,84,2128,117,715,160,316,1063,1727,13843,173,4,211,11,7,171,245,33,1148,482,1025,587,4253,78,37,74,17467,532,2511,1997,825,35,3490,75,718,870,191,65,82,0,21,3,1605,221,59,628,55,8,675,508,755,3268,9640,987,0,659,54,76,0,86,15,67,106,8,77,293,170,122,2,207,13,175,1241,66,32,540,984,6,23,5,28,19,9,302,229,40,2,1,32,60,0,1
