Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,LINC02428,AC010595.1,AC011374.1,AC116049.2,AC069277.1,AC106799.2,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC01096,AL354993.2,LINC00393,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC106799.1,AC078778.1,LINC00392,FRMD6-AS1,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,AL354993.1,AC090568.2,MED4-AS1,LINC00520,AC093510.2,MIR130B,AL359504.2,AC007785.1,AC006238.1,HOTTIP,LINC02377,PART1,AC107419.1,LINC00470,BCRP3,UCA1,AC090912.1,LINC00337,MIR31HG,MIR137HG,AC010343.3,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,AC024230.1,C1orf132,LINC02438,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AC023310.4,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,AL355607.2,LINC00518,LINC00184,LINC00211,STEAP2-AS1,AC008083.1,AC022079.1,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC108174.1,AC006305.1,MIAT,CCDC26,AL021807.1,AL137785.1,HCG21,AL021395.1,AL357518.1,LINC01979,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,FAM230C,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,AC004704.1,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,LINC01193,AC080129.1,KCNQ5-AS1,LINC01608,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,AC122710.1,AL353746.1,AC091946.1,LINC00469,AC006372.1,RRM1-AS1,LINC01511,AC022762.1,LINC01087,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,AC120193.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AC090774.4,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AC092447.5,AL033381.1,AC012050.1,AC016710.1,GPR1-AS,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-18-3419-01,2716,70,340,38,8,105,71,561,16,25,17,3,14,4,407,10,45,28,98,0,212,55,0,129,6,11,4,20,84,1,1,30,18,75,13,25,0,10,2,21,10,4,2,0,40,552,24,244,1,5,18,171,0,5,36,107,3,2,0,3,1,0,0,0,2,35,0,0,0,12,32,15,35,21,11,258,1,2,7,8,0,16,145,2,5,0,0,1,0,1,8,1,0,18,2,1323,1,2,1,0,296,9,17,1,0,13,0,3,0,6,0,7,1,96,171,0,0,10,1,0,1,0,13,0,1,0,1,310,0,0,2726,0,0,0,0,0,3,0,3,0,6,10,0,1,0,0,3,2,0,0,1,10,1,1,0,0,0,15,68,2,27,13,1,0,0,0,0,2,0,6,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
TCGA-18-3421-01,3886,283,184,75,15,12,0,106,5,247,13,6,0,111,1485,293,6,23,8,8,0,471,1,20,16,25,1,9,178,13,0,0,10,58,6,3,0,5,1,6,41,0,0,9,0,467,0,0,0,2,30,45,999,44,580,2,79,44,0,13,1,3,147,0,0,24,0,1,4,0,1,27,0,9,20,0,13,2,11,17,2,0,18,7,1,0,0,6,0,1,8,2,205,94,7,59,63,15,0,0,129,1,3,0,0,100,0,0,0,8,0,0,3,2,0,1,0,8,1,0,18,12,2,0,1,0,40,3,0,0,32,0,4,1,9,0,2,4,0,0,0,0,2,0,0,0,0,11,0,0,0,44,0,1,0,26,0,0,0,0,1,0,0,0,0,0,0,2,0,7,2,0,0,1,4,6,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCGA-18-4086-01,6079,368,44,81,16,50,4,113,26,24,19,7,51,425,1201,26,7,10,71,0,7,1188,0,208,3,30,59,56,466,15,0,0,11,113,22,6,1,26,0,3,54,14,1,2,0,349,3,4,1,17,33,13,7,1,19,15,3,56,2,12,16,50,113,6,2,28,0,0,3,3,0,60,9,4,253,0,5,2,5,5,1,1,407,4,1,0,3,2,4,1,4,46,11,6,5,34,8,93,6,0,1370,39,27,0,0,13,0,0,0,2,0,1,0,13,0,2,1,3,0,0,5,0,47,0,0,5,4,0,0,8,231,1,0,7,3,4,4,4,0,1,4,2,0,0,0,1,1,6,0,0,2,31,5,0,0,1,12,1,0,0,1,1,0,0,1,2,2,3,0,1,3,1,0,1,8,0,0,0,1,3,2,8,1,0,0,1,1,0,0,0,0,0,0,0,0,7,2,3,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,2
TCGA-18-4721-01,824,291,81,54,7,0,6,59,11,39,11,7,46,162,409,8,83,23,12,0,0,2944,0,73,1,6,0,0,140,14,0,0,30,1,20,21,0,4,0,4,2,0,0,3,0,17,7,23,0,1,8,13,8,17,0,0,7,42,0,0,10,1,1,1,2,15,0,2,0,4,6,13,5,3,21,0,2,0,3,5,3,28,119,11,4,0,0,0,2,0,1,1,1,1,0,92,5,2,2,0,97,17,6,1,0,14,0,0,0,0,0,1,3,17,0,0,0,0,0,0,1,0,20,0,0,0,0,2,0,0,38,0,0,0,9,3,0,0,0,0,1,1,0,1,2,2,0,0,0,0,3,1,1,3,0,4,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,3,0,2,3,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1
TCGA-18-5592-01,7229,540,171,225,0,84,0,572,6,75,106,2,55,483,1028,8,5,19,4,1,95,214,0,54,21,19,2,94,131,1,1,60,9,150,9,26,0,54,1,3,33,127,2,63,0,42,55,184,3,173,30,13,0,0,0,16,4,90,0,1,4,6,8,9,0,161,0,1,8,0,4,25,18,4,66,0,9,6,2,7,15,0,322,56,2,1,0,0,55,1,2,74,6,3,4,10,3,23,0,2,272,2,12,0,0,0,0,0,0,3,0,2,6,8,0,0,0,2,0,2,19,0,7,0,0,2,7,2,0,0,376,0,1,4,3,0,0,24,0,0,0,3,0,0,0,3,0,1,0,3,7,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,9,2,1,1,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0
TCGA-18-5595-01,7801,660,618,0,24,4,0,601,0,3,11,17,1,1277,1812,214,25,21,3,2,1,309,1,121,6,34,2,47,192,15,0,0,0,173,14,0,1,69,10,11,19,9,10,9,0,1439,0,0,2,133,19,15,70,4,3,2,8,53,1,0,3,9,104,1,0,15,0,0,8,1,12,54,23,10,22,2,8,5,11,1,10,0,1076,4,2,0,6,0,4,0,0,4,3,6,12,3,88,273,4,1,169,4,183,0,1,4,0,1,2,3,0,4,0,0,0,2,0,1,0,0,0,1,0,0,0,0,22,13,0,1,321,5,2,17,19,1,0,2,1,0,2,5,0,0,0,9,0,6,0,2,3,12,0,2,0,1,8,2,0,1,0,1,1,0,0,1,27,0,0,29,0,0,0,2,1,7,0,0,0,6,0,0,0,0,0,0,1,0,9,1,0,0,4,0,0,0,0,3,0,0,1,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,6
TCGA-21-1075-01,5697,1226,117,139,5,49,81,286,82,298,15,6,38,1576,1581,136,2,42,38,2,0,3951,0,57,5,31,1,65,131,74,0,2,0,121,24,30,4,43,2,14,88,4,1,0,0,95,137,471,0,108,36,6,113,0,12,6,2,106,4,6,73,0,146,7,0,28,0,1,3,24,2,68,407,2,190,0,3,10,12,3,49,55,492,12,5,0,1,3,0,0,19,2,119,3,4,100,47,54,3,18,13569,9,4,2,0,2,0,0,0,6,0,9,0,301,2,0,1,0,3,4,4,0,2,0,0,9,28,26,0,0,143,0,4,12,7,8,0,2,2,0,17,0,1,1,0,6,0,11,23,0,0,64,0,0,0,193,23,2,0,2,1,0,0,0,2,0,0,0,0,12,1,1,0,1,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,5,0,2,0,0,0,0,0,12,0,0,1,44,0,0,0,0,4
TCGA-21-1076-01,1313,289,112,183,23,117,16,409,18,32,22,56,49,712,1059,383,10,14,148,1,7,672,1,253,5,63,1192,46,989,9,1,17,44,5,10,124,4,521,7,8,25,41,9,3,15,32,21,193,7,58,23,9,35,10,67,69,5,339,1,19,35,23,60,5,6,114,2,11,5,23,6,34,11,4,109,0,57,4,2,2,27,4,80,20,11,0,17,3,2,4,3,33,2,2,9,59,155,10,0,13,1595,49,69,36,0,7,0,5,7,6,0,3,8,147,1,2,1,7,2,1,8,0,18,1,0,1,15,8,0,2,168,2,2,4,38,3,10,10,1,7,7,0,0,1,1,3,19,26,97,12,5,40,3,9,0,59,15,18,6,4,6,2,7,1,1,2,3,9,1,6,1,3,2,0,4,7,0,7,1,0,2,3,1,2,1,2,0,4,20,3,1,0,1,0,6,0,3,0,3,1,1,0,2,4,0,0,1,0,0,1,1,0,1,7,0,2,0,0,0,0
TCGA-21-1077-01,2871,364,167,30,25,23,25,82,19,49,44,20,2,905,596,169,4,16,76,1,75,12149,1,123,11,16,499,25,526,15,2,18,26,73,13,15,1,61,2,6,32,8,1,7,0,110,38,202,6,24,4,25,5,16,19,109,18,167,1,18,38,13,5,4,12,62,12,1,3,49,11,78,15,4,14,8,4,3,2,11,6,3,257,39,23,0,4,0,1,7,6,10,0,21,3,64,39,20,2,2,5131,15,7,0,0,1,2,35,1,5,0,2,15,5,2,4,0,3,0,1,16,3,31,3,0,1,5,0,0,12,178,0,1,79,27,2,1,0,0,0,11,0,0,3,1,1,0,9,280,7,3,16,10,7,1,0,1,1,11,2,1,0,40,0,5,0,1,1,3,4,3,4,1,0,4,8,5,0,0,0,0,1,1,1,1,3,0,0,1,2,0,1,3,0,26,0,5,1,0,0,0,5,49,0,0,1,1,0,0,0,1,0,0,3,2,0,0,0,0,11
TCGA-21-1078-01,2944,317,429,203,14,48,1,50,48,1,0,1,18,721,417,21,9,44,2,10,0,33,0,105,0,22,0,68,217,0,0,0,46,35,44,1,1,0,2,11,37,0,6,24,0,11,0,0,0,11793,6,8,0,0,2,68,0,39,0,0,3,0,0,0,0,813,0,0,0,0,0,27,0,16424,1,0,1,3,8,6,0,1,126,2,0,0,1,0,1,0,0,31,0,34,4,2,9,9,0,2,11,3,32,0,0,0,0,15,0,2,0,1,1,15,0,6,0,0,0,1,0,0,80,0,0,0,15,0,0,0,62474,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,16,1,0,0,1,1,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TCGA-21-1079-01,5170,12,434,195,7,161,67,109,41,124,111,2,13,11,330,132,18,25,3,0,126,40,2,52,30,15,1,27,335,0,0,57,8,109,33,0,0,97,1,2,14,2,3,18,1,28,0,58,0,61,1,45,1062,10,9,4,4,73,1,4,2,1,94,3,27,28,12,1,7,10,0,11,3,5,9,0,11,3,1,7,12,0,134,2,4,0,2,42,41,1,0,10,6,2,1,177,0,79,2,1,143,16,20,2,0,0,1,3,0,2,0,0,31,7,11,0,0,0,0,1,287,0,2,0,0,0,1,0,0,0,899,0,0,5,0,0,3,0,0,0,1,0,0,2,9,1,0,0,0,1,0,0,2,13,0,3,1,0,2,0,1,12,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,54,0,27,2,0,5,0,36,0,0,2,0,2,1,14,0,3,0,0,0,1,2,47,20,0,0,0,0,3,1,0,0,0,0,5,4,0,0,0,1,0,0
TCGA-21-1080-01,7493,75,267,239,6,68,62,159,14,408,57,1,101,32,1359,35,51,41,957,1,7,36,0,39,36,20,1952,13,180,22,1,14,10,40,61,50,2,546,3,2,59,9,1,17,0,17,52,170,2,22,2,21,12,0,400,93,15,90,0,0,4,1,4,0,2,49,3,6,7,20,8,30,20,0,6,109,22,4,14,6,43,27,19,178,0,0,1,1,8,1,3,7,5,12,7,95,15,6,11,0,257,17,25,14,0,0,0,6,0,1,0,3,15,10,0,0,0,2,0,3,17,0,2,0,0,0,5,0,0,2,21895,0,2,0,8,5,23,2,2,0,6,3,0,3,164,0,1,14,0,0,3,1,1,2,3,1,3,5,6,1,23,9,1,0,0,0,0,0,1,3,3,0,1,0,0,0,3,24,1,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
TCGA-21-1083-01,7961,136,801,66,23,156,58,318,23,39,40,40,19,13,2842,46,20,49,101,0,291,46,1,139,7,110,5,113,692,0,1,15,18,896,11,283,1,5,8,19,78,1,8,30,2,21,1,561,7,20,29,174,2,0,155,304,1,85,0,23,448,0,98,2,28,1198,18,4,6,116,30,42,0,0,88,82,2,34,33,25,1,27,34,171,454,0,4,0,22,3,26,0,3,54,8,794,13,32,2,3,644,23,9,1,0,8,0,16,0,0,0,10,0,23,106,0,0,3,3,1,108,1,3,0,0,2,2,0,0,8,1281,0,0,4,2,14,2,1,0,0,3,17,4,3,1,27,0,1,106,0,0,10,268,4,6,6,0,2,150,1,12,12,595,0,0,0,0,35,8,0,1,0,1,0,0,1,2,0,1,1,0,1,0,2,7,0,0,7,13,3,0,0,2,0,0,0,143,0,0,5,2,4,2,0,1,15,316,0,0,0,1,0,1,0,40,4,0,59,0,0
TCGA-21-5782-01,899,176,98,38,77,69,16,40,38,131,89,73,8,805,576,87,44,11,63,3,75,414,10,43,39,21,847,32,210,26,8,30,64,27,45,84,1,50,14,13,26,4,7,34,42,245,47,228,4,33,18,33,21,77,37,60,13,150,15,171,25,21,171,72,49,137,22,206,7,3,79,17,23,118,22,9,12,8,6,10,19,49,32,67,130,1,14,21,23,56,16,15,6,25,68,240,91,27,9,38,206,581,14,8,4,30,5,50,97,43,0,9,8,156,42,28,9,50,13,13,64,8,18,8,7,8,51,18,12,14,326,2,3,46,16,23,34,18,11,6,6,2,21,9,12,39,102,11,54,42,25,23,16,9,15,77,22,25,27,2,31,6,23,15,10,22,27,18,38,44,8,4,4,14,7,10,7,8,4,20,30,14,54,13,42,11,10,37,6,23,27,14,14,14,21,16,51,29,55,3,3,11,37,31,9,9,27,1,10,37,152,18,14,4,1,25,14,13,5,35
TCGA-21-5784-01,14193,42,121,171,26,170,16,305,23,65,48,34,6,426,690,584,35,11,2,0,0,94,1,80,7,11,0,9,378,0,2,1,32,113,16,68,3,3,5,5,17,8,3,33,0,44,33,227,2,12,8,25,18,1,83,1,6,71,4,0,8,22,1,6,0,42,0,2,16,2,0,37,1,8,11,0,1,1,1,12,3,0,31,27,0,0,0,7,22,5,3,2,1,14,0,290,97,43,0,4,76,10,34,3,1,9,2,14,1,170,0,2,1,4,0,8,0,8,0,0,5,0,2,4,0,1,578,0,0,0,363,2,5,19,78,0,3,1,1,0,0,3,1,0,1,0,1,70,2,0,5,61,0,1,0,1,0,1,0,0,2,0,0,0,3,0,0,3,0,18,1,0,0,0,26,17,0,0,0,1,5,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,18,0,1,6,1,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0
TCGA-21-5786-01,6070,571,289,193,6,71,40,501,9,71,15,12,1,123,529,20,19,24,0,0,279,150,0,67,9,12,0,73,400,5,7,101,27,379,32,4,1,17,9,14,21,19,7,25,203,21,11,392,1,2,7,53,73,17,49,2,4,30,0,2,31,4,7,0,3,30,7,2,1,15,4,16,14,54,61,9,5,2,6,8,9,123,74,4,162,0,0,8,7,1,2,1,41,73,5,35,1,69,0,2,166,8,8,48,0,0,0,5,0,1,0,3,32,4,2,0,0,93,0,0,122,0,9,0,1,2,0,0,0,11,1818,0,1,0,13,2,2,1,0,0,1,1,0,2,5,1,38,2,0,2,0,10,0,4,0,7,2,0,1,0,28,5,0,0,0,0,4,2,56,31,3,0,0,0,1,3,0,0,0,1,0,2,0,0,0,3,0,2,1,0,0,0,1,0,24,0,2,0,2,0,53,0,0,0,0,29,0,1,0,2,0,3,0,0,25,8,0,0,0,0
TCGA-21-5787-01,45,9,74,0,14,0,15,5,0,0,0,8,1,22,5591,1525,10,2,0,0,133,6,4,115,0,12,0,11,235,5,0,37,2,49,1,3,1,12,0,7,17,1,18,0,10,6,1,1,1,1210,2,16,84,1,5,0,0,23,0,0,2,0,1,0,20,110,11,0,0,7,0,4,4,26493,8,6,0,0,2,0,6,48,7,1,126,0,3,15,1,0,0,1,12,5,0,1,23,0,0,0,107,11,48,2,0,0,0,4,1,9,0,0,0,2,3,21,0,0,0,0,6,0,2,0,0,0,122,44,0,0,450410,0,0,145,21,0,3,0,0,0,0,2,0,2,0,0,1,8,292,0,1,0,3,4,0,0,0,5,2,0,1,0,7,1,1,0,0,1,0,0,1,1,0,1,3,1,0,0,1,4,0,1,0,0,0,0,0,1,0,0,1,0,1,10,1,0,0,0,0,1,1,1,0,0,0,23,0,0,1,0,0,0,0,0,0,51,0,0,0,0
TCGA-21-A5DI-01,12810,256,155,114,2,96,2,129,14,97,43,1,29,173,691,4,4,16,0,0,0,97,0,36,12,21,2,18,145,23,0,7,1,16,12,2,1,4,1,6,25,15,3,4,0,1,0,0,3,6,3,15,801,0,2,0,0,179,0,3,1,4,93,1,11,125,0,0,34,0,1,12,0,90,198,0,10,2,7,5,0,0,22,18,0,0,2,3,12,1,6,3,158,0,4,78,0,48,0,2,825,10,30,1,0,0,0,16,0,1,0,3,0,0,0,3,0,6,0,1,84,0,4,0,0,0,0,0,0,2,139,2,2,9,0,0,0,7,0,1,0,0,0,0,2,0,0,0,1,0,0,6,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0,4,2,22,2,1,0,4,1,4,0,1,7,0,2,0,0,0,0,2,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-22-0940-01,3482,227,369,27,16,264,131,43,7,20,71,16,23,89,930,212,55,5,3,0,0,59,1,98,14,37,2,22,835,17,1,82,1,9,3,18,1,1,4,3,23,1,5,7,0,39,29,188,5,9,15,8,211,0,4,1,0,91,0,4,62,0,6,3,0,170,0,4,4,3,16,56,3,247,20,4,1,1,6,4,0,137,23,31,12,1,2,0,251,0,17,1,4,33,4,446,81,19,0,0,471,33,6,22,0,0,2,19,3,2,0,2,0,2,0,29,0,4,0,3,51,0,64,1,1,2,8,0,0,0,70,2,2,18,15,1,1,0,1,1,1,0,0,0,0,2,0,8,0,4,2,9,69,4,0,13,1,2,0,1,4,3,0,0,2,1,0,5,3,6,4,0,0,0,2,8,1,0,6,1,2,0,1,1,7,7,0,0,0,0,2,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
TCGA-22-1011-01,7795,20,203,221,26,51,41,213,26,65,49,11,10,652,392,45,6,34,13,0,0,137,0,40,14,18,7,22,360,10,0,18,39,47,82,103,1,36,4,5,25,5,2,12,1,1225,28,262,3,48,7,15,94,1,11,53,5,63,1,0,0,5,177,1,10,127,6,4,3,28,0,13,4,22,23,0,11,0,4,4,0,2,87,25,11,3,3,3,3,3,7,8,7,49,4,72,2,37,2,4,1202,7,43,1,0,18,0,4,0,0,0,2,0,12,0,7,2,0,0,0,7,0,106,0,2,0,2,4,0,8,728,1,1,6,3,2,7,2,1,0,1,2,0,0,1,1,0,1,5,1,3,10,0,0,0,6,20,1,0,1,4,1,0,1,1,1,0,5,0,9,2,0,0,1,5,4,4,3,1,1,5,1,0,0,0,2,0,0,1,0,3,0,1,0,0,1,5,0,0,0,3,0,0,1,0,0,1,2,0,0,1,0,0,1,0,1,1,2,0,0
TCGA-22-1012-01,4519,197,151,12,9,110,10,14,10,28,114,4,14,582,668,40,19,17,713,0,42,1425,0,64,26,29,855,18,186,2,1,2,37,77,22,33,0,128,4,4,24,14,3,0,0,5,10,134,2,8,29,66,3,15,46,27,2,43,0,2,31,35,23,10,2,33,3,0,0,3,4,13,0,2,47,37,5,7,7,7,21,4,67,2,4,0,29,0,9,0,0,32,13,17,6,303,25,1,11,18,1528,9,12,14,0,0,1,2,0,7,0,3,0,111,0,4,0,0,0,0,35,0,1,0,0,2,45,0,0,26,154,30,0,27,14,0,7,0,0,0,1,3,0,0,2,1,4,13,1,8,1,12,3,3,0,3,9,1,0,2,4,7,6,0,2,2,0,1,0,6,2,3,0,1,6,2,1,1,0,0,3,7,0,0,0,0,0,4,1,0,2,0,0,0,0,0,1,0,0,0,1,5,0,0,1,0,0,7,0,0,0,0,5,1,0,0,0,0,0,0
TCGA-22-4591-01,3870,1033,186,354,29,51,55,83,20,14,1,7,1,1200,564,280,174,44,45,0,272,327,0,27,0,46,4,129,179,3,1,25,73,153,41,2,1,8,1,33,88,1,3,32,4,398,24,63,7,1,67,114,44,37,5,4,12,297,0,0,95,0,74,0,102,50,69,3,3,23,3,19,1,332,36,142,1,10,29,2,4,0,355,26,258,0,0,2,3,1,17,0,52,21,7,150,119,23,2,0,95,4,29,59,0,2299,1,0,0,4,0,7,0,3,11,2,0,5,0,0,1,0,3,0,0,5,10,3,0,0,160,0,4,26,45,1,0,3,1,3,1,0,0,0,2,4,9,60,0,2,3,45,0,3,0,2,13,0,0,0,3,4,0,0,0,0,14,0,0,9,0,0,1,1,0,8,0,6,0,5,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,2,0,7,0,0,1,0,5,6,3,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
TCGA-22-4594-01,9,54,341,96,13,4,24,1,5,2,18,52,0,122,844,69,2,0,0,1,124,81,0,53,8,30,0,6,716,4,0,149,3,32,2,2,2,2,2,12,32,2,1,0,0,12,0,22,48,1,18,58,5,0,2,3,5,33,1,24,24,0,11,0,25,72,6,7,0,2,0,7,0,3,48,49,0,3,8,1,2,103,16,10,39,0,1,0,29,0,6,3,1,55,0,3,1611,2,2,0,544,10,9,3,0,0,0,8,0,11,0,5,0,2,0,0,0,16,0,2,36,1,118,0,2,247,1,0,0,0,97,2,0,6,629,4,2,2,0,0,0,2,3,0,2,1,0,0,1,0,1,2,0,1,2,0,0,1,0,0,2,0,0,0,8,3,0,10,2,27,5,0,0,0,9,0,1,2,0,1,1,2,0,0,0,0,0,12,1,0,0,0,0,1,2,0,3,1,0,1,0,22,1,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0
TCGA-22-4595-01,1731,125,474,72,28,80,41,1289,22,70,18,13,17,897,409,37,10,25,166,0,157,72,2,167,6,29,8,62,757,542,2,10,27,38,17,15,6,393,2,26,21,32,2,13,0,111,0,653,4,605,1,130,41,1,25,40,9,68,2,14,33,2,19,1,19,91,42,0,9,22,9,27,3,4,26,21,12,2,11,5,9,2,57,17,279,0,18,6,6,1,2,0,39,22,3,724,86,378,77,1,587,10,103,3,0,0,3,1,0,3,0,7,4,195,103,2,3,12,0,5,16,0,13,0,0,3,6,5,0,0,4169,3,2,5,24,4,1,0,3,1,22,15,2,0,46,1,6,13,0,5,0,29,0,10,7,37,4,1,2,2,36,1,20,0,2,0,0,8,7,0,8,38,4,3,2,20,1,0,1,6,3,0,0,3,0,4,0,1,0,5,0,0,2,0,11,1,95,0,0,0,1,7,3,5,1,0,2,0,62,0,0,1,0,0,0,0,0,1,2,0
TCGA-22-4596-01,180,1,2,363,32,0,24,4,8,0,0,23,0,136,985,542,0,1,0,0,19,39,0,9,0,15,0,19,937,3,1,0,0,33,0,2,2,8,9,4,20,0,5,0,0,8,0,1,3,2,5,18,43,11,36,3,0,81,4,17,0,0,9,2,10,250,8,8,1,8,0,11,1,5,32,3,1,2,4,0,2,86,41,9,3,4,2,1,11,4,3,17,6,13,1,17,469,10,0,1,679,33,9,0,0,10,0,2,2,96,0,3,0,4,0,7,3,3,1,1,10,1,10,3,1,2,374,1,0,7,100,1,2,2,156,26,0,0,0,0,0,2,0,0,2,3,0,104,0,0,7,1,0,4,0,3,0,12,14,1,232,1,2,1,5,1,0,11,0,18,1,0,2,0,6,1,1,0,1,0,7,0,0,2,0,0,0,0,0,0,2,0,0,2,0,1,3,0,1,2,0,0,4,0,0,0,0,0,56,0,1,0,0,0,1,0,0,0,0,0
TCGA-22-4601-01,2122,327,100,23,10,147,11,58,12,20,22,2,6,478,685,82,46,9,270,2,2,3159,0,22,5,19,86,25,178,7,0,65,22,13,14,20,0,38,0,3,20,39,2,1,0,17,3,49,5,19,11,13,1,0,1,1,5,117,2,23,5,2,14,1,1,303,0,0,0,10,26,48,8,2,61,0,13,0,5,8,3,1,36,5,3,0,0,1,0,0,1,3,7,2,5,43,42,15,1,0,6253,9,17,0,0,4,0,1,0,1,0,2,3,7,1,0,0,1,0,2,1,0,0,0,2,2,0,2,0,2,220,0,1,7,9,5,2,3,1,0,1,0,0,0,0,1,0,20,8,2,0,17,1,0,0,1,1,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,12,0,1,0,2,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0
TCGA-22-4604-01,3462,272,395,148,34,82,39,157,64,79,44,19,13,786,1782,109,24,25,539,0,2,5685,3,42,20,44,300,57,1044,110,0,56,19,55,30,6,0,1297,3,10,48,19,0,2,0,53,43,40,4,32,22,15,1,0,70,123,224,200,1,2,32,19,29,9,0,84,0,4,6,5,4,63,0,7,65,23,34,1,2,7,9,0,59,11,10,0,17,3,4,3,6,29,41,37,3,445,0,7,4,25,886,35,21,7,0,8,0,10,1,1,0,3,1,47,0,14,1,2,1,4,4,0,7,2,1,1,0,0,0,12,18100,0,1,4,1,5,1,1,2,3,3,1,0,3,1,9,0,0,0,23,1,34,16,8,1,0,11,0,0,1,31,11,10,0,3,0,11,4,100,0,6,7,0,1,8,0,3,5,6,3,0,2,0,3,1,8,0,3,1,1,0,0,0,0,51,0,2,0,2,0,0,0,1,1,6,0,1,5,1,0,0,41,0,0,0,0,0,0,0,0
