Unnamed: 0,TPX2,UBE2C,CDC20,MYBL2,BIRC5,FOXM1,CCNB1,CENPF,MCM4,RRM2,ZWINT,CDK1,PBK,PRAME,PSAT1,TK1,IGSF9,MKI67,RACGAP1,MCM2,ECT2,KPNA2,HOXC13,TIMELESS,ATAD2,HOXA10,EMP2,PRKCE,TNS1,SHMT2,C19orf48,SKP2,MCM7,HECW2,TGFBR2,LMNB1,PAICS,ACTL6A,NCAPD2,FKBP4,PKP3,LMNB2,BOP1,TTLL12,POLR2H,ALG3,PREX2,PPP1R14B,H2AFX,SLC1A1,LIMCH1,SELENOI,UTRN,SLC16A1,TMEM100,PTGFRN,TSKU,PLPP2,GPD1L,CITED2,PTPRM,EPHB3,KLF6,RECK,VANGL2,FAM162A,SLC7A11,PROM2,LRRK2,PHGDH,DSC2,NEDD9,SLC1A4,ERO1A,PLOD2,PAX3,IGF2BP2,DDAH1,KCNQ5,LEFTY2,TBX18,ENPP4,AKAP12,LPCAT1,ULBP2,SERTM1,PRDM16,SELE,PROK2,GREM2,HOXA9,ELAVL2
TCGA-56-8304-01,4667,2500,3690,4603,5597,3647,3546,3372,10303,5262,3021,2133,1040,1418,3391,9439,2652,4061,2295,4803,3872,11654,9,2287,3629,208,2137,531,1757,8063,4153,3852,12886,213,874,3786,7203,4987,11079,10056,13354,12063,8181,13993,3728,5157,22,5277,3689,120,206,2102,1145,9023,28,11058,3761,1877,2390,1596,386,1299,5634,73,1994,13607,236,326,411,5789,27149,2132,4054,17720,6484,6,4562,403,84,3,362,97,176,2579,1390,0,26,29,4,1,22,1
TCGA-56-8305-01,5302,1456,1836,3687,8301,3540,1698,3342,10085,4704,1061,1261,952,2867,2829,8721,2652,2797,2926,4752,1303,6226,47,3401,2145,339,5461,524,3758,8115,2194,2871,6397,314,1864,2167,8511,5122,6883,13654,12134,7582,3706,10272,4979,5031,52,4991,3030,104,870,6495,4546,6227,92,10225,8510,3555,471,1283,810,2830,2870,354,5030,2573,5323,12606,642,3740,12079,4663,998,9431,2898,4,2652,409,111,1,613,338,1327,7098,1068,23,261,344,5,17,9,0
TCGA-56-8307-01,3905,1663,2648,2948,3528,3223,4397,5094,9393,1728,2831,3036,1141,10638,972,5405,7194,5677,2710,7599,4218,8156,39,6371,2916,491,5224,932,2291,7568,5770,3682,10125,284,1319,3061,10347,3837,8827,2459,3213,13653,4530,3838,4175,2531,74,3101,2337,105,649,3267,3503,2630,10,9115,3315,4644,512,1589,1376,229,3868,143,9870,3742,695,2220,485,7236,8892,3344,735,1970,1576,325,2986,714,1785,0,492,4674,308,2820,208,0,115,46,8,2,146,0
TCGA-56-8308-01,2830,761,1528,1790,2066,1853,1211,2350,4581,1869,1430,1251,430,1851,4448,3551,8579,5601,2258,1685,8641,5332,85,2703,1664,192,5750,1131,5826,7734,1312,950,5583,524,2420,1804,3160,7424,5490,3745,4919,7737,2303,5801,4410,6024,133,3509,1370,100,1624,2273,4952,4330,49,15078,6977,3030,581,1610,800,5847,5643,638,7843,5744,3791,5004,1044,2695,11187,6688,5939,20929,5879,16,10818,693,349,4,669,244,799,2871,826,34,54,476,2,13,7,11
TCGA-56-8309-01,2369,1037,1633,1866,1816,1442,1292,3034,4277,1584,1218,1416,355,11,1681,2968,4833,5693,1607,2423,2626,6113,17,2938,1883,99,6164,1122,9158,3246,1460,2132,6494,978,6791,1878,4612,1950,5894,4041,3230,9155,1498,1636,2349,3065,143,1631,2005,576,1215,1797,5945,5369,382,13456,2286,6054,998,5350,7731,482,6294,368,2788,5273,390,6316,3455,4331,17430,6903,2774,7463,5847,39,3530,1907,289,3,74,1798,1348,4761,275,1,237,350,25,21,16,121
TCGA-56-8503-01,3873,2170,3268,4145,1847,2503,1424,3708,5235,4132,1214,1658,395,1340,1218,3001,4702,8780,2019,2661,3873,4758,286,1813,2155,92,3798,578,7290,4451,2031,1936,4424,420,3696,2477,5611,3582,5365,4319,5924,6336,3446,4870,2895,4018,114,5347,2623,194,741,2606,2048,3829,51,15064,4947,1632,447,1167,1326,4159,4684,458,3571,2834,524,12907,583,5010,3885,2630,4998,5747,8900,12,4592,628,178,20,302,414,1745,3448,960,12,48,577,42,131,21,27
TCGA-56-8504-01,5333,2724,3522,6273,4415,7016,4987,4551,10429,5268,2096,3054,905,1767,3920,4605,2022,6450,2345,5074,4437,11751,77,4343,3991,277,3484,480,4465,6081,2355,2458,14802,607,1918,3954,6518,2895,12441,13225,10035,7903,5064,10326,2498,3540,54,2127,1334,362,856,4255,2039,3631,91,9431,5346,2735,1138,593,382,4809,1709,269,2444,5633,3575,1018,296,8119,8021,1040,8444,8224,5603,1,2853,334,293,0,99,224,439,2754,168,1,30,67,1,1,23,1
TCGA-56-8622-01,710,294,552,377,435,262,300,752,4100,321,436,230,53,80,2214,549,1760,813,575,601,751,1765,1428,1224,820,3,7405,479,5139,5426,1635,2143,2852,286,3972,580,3808,2906,1994,4708,12184,3449,4107,8861,2279,4142,131,4604,1253,95,3790,1662,1492,2309,61,16074,7043,4420,995,2501,1144,10480,6351,236,624,3435,1417,17580,1304,1075,25475,2665,11866,9956,2438,1,2577,640,129,6,510,1110,797,8425,1057,0,127,80,2,19,9,15
TCGA-56-8623-01,234,125,126,143,126,155,338,244,1445,246,387,370,44,9,150,473,375,429,656,538,753,1710,3,980,906,8,41951,3212,53226,2624,1348,837,4735,2489,24362,811,1941,1447,2991,3244,1763,2850,1683,1980,2024,1827,1184,1681,1017,4169,26713,1379,12829,568,2286,2642,1767,2838,5253,21465,9403,1084,55857,1881,1188,2234,275,1862,23627,1366,1996,17851,2055,3345,1839,1,1081,4615,38,433,12,5140,3714,45439,108,862,1233,8786,97,149,4,6
TCGA-56-8624-01,2093,840,707,959,366,590,1182,1120,4105,755,626,732,171,3,2646,592,2086,1546,756,2252,806,1030,1523,1216,1486,6,9218,614,5500,6249,3338,920,5884,286,3247,1262,2866,2113,2948,4365,9601,1649,1819,5705,2127,2356,256,3137,765,111,2521,2578,2315,597,166,16514,3651,2270,880,2038,2046,9404,10409,376,6253,3367,147,14834,1450,17172,7437,1418,2910,3051,2546,7,1010,730,95,16,12,647,856,3859,106,1,160,96,3,53,3,22
TCGA-56-8625-01,4456,1713,2625,5557,3074,5913,1691,3301,4482,8060,3440,2893,832,1573,1854,1856,2814,7394,2761,7498,4599,5652,81,3390,2821,121,10493,818,11378,5629,2813,2266,6690,353,6475,3860,7180,3040,11456,13279,8745,6945,1950,4639,2198,2155,213,2921,2872,234,1427,2586,4873,1753,161,6810,3564,1461,975,2446,2299,3394,7164,785,2420,3279,312,4624,1950,2567,10569,6429,3300,7481,9200,5,2502,1499,128,2,28,1207,1195,6696,421,1,162,108,3,105,20,7
TCGA-56-8626-01,1760,915,748,2187,1181,912,637,1524,2653,1019,745,983,111,2242,754,2139,2472,2788,914,1380,1457,2140,855,1277,1625,262,8670,578,14644,4530,1685,2860,4785,683,4345,570,3109,2595,4063,2671,7715,5531,3246,4730,2505,4226,245,2679,957,620,2388,1978,3234,4202,641,36011,2784,2942,829,3506,1876,7343,3453,540,3178,2393,379,14402,3655,3067,3431,2880,10053,7291,6918,5,4666,1300,198,7,447,668,3925,24630,830,30,353,20,7,252,66,1
TCGA-56-8628-01,2074,1013,1153,1281,993,1161,836,1236,3502,1831,666,930,206,2030,512,1391,4647,2027,1165,2291,1301,1841,91,2331,1793,210,7018,1225,10913,3199,1389,3001,4945,779,5512,2922,2500,1872,5652,2710,2695,5355,2377,2223,6488,9636,365,1544,2772,350,2123,1849,4846,1511,535,17202,3558,1734,1077,2666,2506,5150,6994,399,3328,2014,213,4508,6081,2473,4030,10168,2635,7880,4045,15,36553,1299,89,20,527,503,1323,16182,365,14,272,192,4,31,225,1
TCGA-56-8629-01,5907,4219,3130,2844,3233,3255,2271,3313,3980,4169,1531,1566,519,12160,1188,4468,3346,3516,1755,2914,6038,7921,287,2867,1457,221,4653,798,3409,4587,4320,2932,5398,233,3361,2076,9128,7921,11555,11636,5959,5395,3370,6468,11481,12999,48,2287,2456,76,1033,6823,2270,2624,9,12850,8964,5147,947,1478,613,15765,6694,410,7588,4646,4193,1518,92,3650,10490,4756,3504,18617,10423,17,8504,752,115,0,333,1410,1679,2486,834,15,483,7,4,86,15,0
TCGA-56-A4BW-01,6229,2866,2858,4549,3014,3686,2277,5823,7812,5655,2796,3951,563,910,1002,4657,2171,11749,3214,3257,5076,5890,161,3372,3137,406,10267,876,3329,4364,1459,3038,24328,594,3341,2639,2408,3753,11794,7185,8811,9309,1918,5690,2508,2552,72,2535,2028,360,910,3315,3486,2801,31,15329,4001,3814,986,896,518,6192,3213,212,3111,3139,80,15205,400,3694,4910,1463,10313,6750,13675,31,1354,518,58,9,1130,438,2159,3387,846,11,822,78,2,20,35,39
TCGA-56-A4BX-01,6935,3360,3068,3505,3814,3233,3604,7005,12147,2549,2461,3223,1083,5219,10208,4608,10699,7458,3477,2285,22033,10339,317,3929,3762,661,12317,1154,7342,7843,2364,4115,11694,613,1736,4384,7596,31125,12689,11577,12118,14917,6373,15391,18031,28944,214,3886,3657,574,1180,5701,4188,3861,73,8938,16126,8897,1660,998,1744,8946,3090,157,10424,4783,6897,2644,806,6447,9946,1863,8393,7900,1891,66,43364,1430,1449,6,1837,218,138,3069,691,27,79,12,0,10,36,3
TCGA-56-A4BY-01,3766,1603,1904,2801,3674,1969,2169,4820,10875,5596,1422,1640,533,2747,3771,4018,2133,3191,2123,4969,4268,12628,453,4811,5644,238,7095,1288,10792,8358,6163,3788,9838,587,4735,4387,11303,5534,7196,10494,6761,10288,3291,7472,4632,7165,264,2927,2297,285,2573,17860,6692,8402,178,20195,8058,4804,1172,1586,1020,1337,5023,447,3498,13140,23424,3829,1222,1396,6335,13746,1895,7040,5202,16,3845,2253,537,20,47,554,2090,2136,66,102,196,86,5,32,48,1
TCGA-56-A4ZJ-01,2358,1021,893,2084,898,893,872,1486,3109,1821,938,1415,249,41,701,1523,4200,1982,1182,1188,1879,1939,194,1664,1358,154,7549,913,14386,5880,1645,1941,3851,922,9943,1334,6083,2916,4116,6020,6505,3686,2299,6455,3259,3787,466,5343,2126,837,3626,2209,5003,2335,556,28927,4420,1826,1848,7578,2846,4933,10761,824,2645,2180,195,9411,10197,1613,11008,7487,3584,7538,8308,5,3220,3359,416,18,582,1019,1596,23157,1678,34,448,77,36,180,19,5
TCGA-56-A4ZK-01,6280,3275,2836,3309,2761,2399,1921,3770,15386,3698,1557,2445,542,5747,10299,3050,5765,4344,1851,5213,4475,5174,108,4125,5983,401,12092,552,7825,9315,5216,4430,9847,333,2023,3648,12762,5902,5832,5988,9051,8451,6146,11427,5328,6074,62,3136,2792,65,1326,6570,3326,6301,31,9019,5743,3887,930,1100,671,11107,4493,367,6624,10414,7813,7417,555,3792,14388,2415,4897,10528,9186,0,5742,1511,217,3,11,320,394,3450,530,0,36,141,10,25,31,2
TCGA-56-A5DR-01,6930,3873,4498,14719,4628,9022,3789,3840,14139,2814,3980,4331,745,5264,2969,6777,2338,9873,3504,2814,5021,9226,653,6224,5096,94,6594,603,3030,11373,8485,9055,15651,185,2943,3272,9482,5036,12070,20357,10921,11977,7914,6338,4708,8625,35,8588,6402,95,273,5538,3199,2796,9,10877,10865,3145,1206,1038,360,3753,4528,236,7739,4580,6162,19329,317,5196,2903,1863,533,8317,3366,4,6052,1179,35,1,3,154,494,6846,709,4,22,156,0,3,137,6
TCGA-56-A62T-01,9296,4550,3741,8836,3044,4604,6488,4181,13752,6842,1647,2272,2193,4999,8693,6160,2621,4768,3306,6016,3902,12238,739,6734,4674,6,3694,1149,5249,11659,6095,1673,17920,206,3149,2913,8964,5766,9605,13855,15177,6197,8738,6792,3791,8849,74,6941,3282,59,2941,10857,2303,8694,10,38577,16461,2996,616,1597,2066,9935,7895,547,6510,2796,56250,8248,113,9529,15076,4579,12372,10050,4781,45,9449,321,658,2,28,1340,2243,5189,1081,193,372,11,2,95,5,124
TCGA-58-8386-01,5873,3757,2829,7028,3820,2230,2904,3878,7236,1825,626,848,1195,5189,2045,3882,1251,5315,3150,3092,2192,10139,342,3559,3674,31,11593,707,16221,6412,2514,2458,16074,1133,12764,1478,9816,3647,5223,4666,11183,15869,10475,11745,2466,4209,392,8549,1640,779,3872,3263,5343,9735,525,26844,8323,1827,1972,6942,3040,2988,25782,463,4670,3434,651,1471,12876,2325,8408,6392,2083,7106,1731,120,6654,1582,63,25,3,1236,1989,41882,1435,37,492,86,27,22,2,1
TCGA-58-8387-01,4370,4237,3319,3370,9944,2798,3609,3179,4150,5149,3675,4758,974,8756,3081,10658,4154,3200,2645,2138,8990,10505,75,2940,3354,17,3396,175,1412,9541,4158,2536,9055,100,1053,1498,10708,5542,6779,7996,1771,4330,5021,3308,6940,4671,42,5167,2356,239,141,1635,933,2262,37,4390,878,2510,783,1566,336,1559,4021,156,2541,12118,363,1042,395,3111,2776,3204,1538,2218,2752,6,3403,261,205,1,333,344,114,1722,169,0,10,62,16,10,5,21
TCGA-58-8388-01,3521,1778,2062,3825,2674,3441,1455,8322,6797,1823,1317,1047,465,4343,2355,2433,19550,4975,2215,7001,2596,3864,256,3547,2608,5,6044,459,12311,4982,3696,4894,12115,583,4409,2438,5639,2768,8619,5084,3515,6650,2037,4396,2347,2844,391,2014,2630,227,2004,2671,4750,1919,383,7162,3444,2389,567,2211,4928,16596,4490,623,11322,1851,235,3506,3841,6283,8301,2551,2859,1780,3498,74,513,1627,236,15,1,365,740,11569,136,21,183,487,8,38,1,144
TCGA-58-8390-01,7031,2732,3080,5035,4855,4049,1995,6918,6886,4153,3601,2801,481,7611,3418,7985,17223,8139,3103,8363,4109,7915,195,4960,3817,134,4471,649,5628,7633,4616,3593,13292,315,2708,2972,8384,4417,13416,10256,2595,7773,2743,6460,2977,3193,209,2803,2549,214,1768,3014,5263,4751,27,10888,3704,985,513,2052,1975,3553,3740,326,11975,3787,605,2405,811,11189,12851,4499,8203,3070,3126,248,4760,838,253,9,53,476,1029,5426,123,3,43,268,22,46,83,0
TCGA-58-8391-01,5353,2474,2919,3230,5925,5479,5758,4534,6412,6667,4083,4856,1540,1761,8002,6532,9501,5609,1812,3408,3958,9583,118,3278,2780,206,10721,539,10586,7940,2774,3126,18731,1258,2178,3168,9793,4021,10817,10420,4382,12456,2665,9771,5605,7412,36,3602,6425,235,521,6391,4161,4198,35,6997,5438,5821,712,777,269,12072,2170,398,3974,4731,7461,10262,492,1981,6547,2945,11469,9173,2622,1,4153,294,476,0,695,65,228,6058,193,372,44,36,22,3,40,0
TCGA-58-8392-01,4566,1565,2435,3358,5093,5708,3353,6581,13375,2598,2336,2652,1152,4613,9925,7381,11524,7157,3687,2872,15422,14405,457,7227,4063,464,4025,1025,4858,10566,2417,6058,14519,389,1561,3479,6636,15254,12516,5285,11055,14301,3518,10228,16001,17892,109,3659,4306,407,1338,7246,4923,6822,96,14177,11305,3865,1063,1258,811,12020,2095,647,10038,6661,4191,10052,1601,5899,20082,5056,19003,12485,8271,149,9979,1552,409,2,740,567,568,4517,1895,163,99,152,11,9,56,1
TCGA-58-8393-01,5724,2663,1648,5843,1804,2909,2515,7469,5295,4314,1672,2620,662,3285,1079,2537,1199,7933,2925,5140,4725,10195,244,3971,4254,250,5091,872,10929,5595,3759,1259,6819,702,6159,2387,4765,4556,8820,5577,6348,9452,4509,6347,3559,5712,144,3249,2379,244,2289,6940,3797,3630,301,12117,13466,3466,1029,2405,1813,6877,6768,356,17992,6427,10222,19761,4299,2197,11639,5377,1877,13865,4089,0,4134,645,55,6,91,1660,746,7515,340,6,610,97,22,16,46,0
TCGA-58-A46J-01,9872,6603,8499,6416,9700,5115,5579,7736,13592,7631,4374,3238,2062,2151,2089,18776,2724,6501,5450,6628,8184,19564,172,7264,6767,217,6061,968,5498,8199,4971,4979,13552,775,5801,5588,8808,5022,11862,11309,12639,12153,11790,6749,7057,5864,216,6464,4808,304,1060,3759,2781,20339,632,11392,2456,4748,2005,3195,1463,1522,7809,333,1416,11987,371,2109,3814,7063,11316,4924,2187,8076,20701,35,5292,896,463,21,588,577,1036,14209,314,2,146,955,40,53,28,0
TCGA-58-A46K-01,3701,1520,1821,4140,2850,3671,2032,4518,3985,6517,1058,1673,725,1367,3069,3741,2098,6065,2198,1975,4480,8707,89,3850,1007,169,2756,319,3907,7193,2223,2736,5406,195,1399,2011,4922,4390,6882,5023,4966,6162,1596,3732,4318,5083,36,1812,3246,58,2321,9196,3006,2460,19,21120,7859,3976,751,429,395,8006,1345,226,2483,4781,8142,7051,406,5414,3313,9959,6208,5538,7668,7,785,284,222,7,709,822,304,3318,94,31,598,37,2,0,33,5
TCGA-58-A46L-01,13531,5199,4298,6455,6371,5526,4913,12697,19601,4757,6713,8250,1606,5793,16002,5847,11150,18253,8289,4370,14669,23201,937,9165,8835,187,6267,1428,4893,10454,3368,5631,16374,1513,4700,4256,87721,13601,18823,11993,21256,10937,3932,11982,9146,14703,265,5294,4099,100,891,13566,11517,7105,58,20259,4253,1392,3006,1459,1585,17441,9578,856,14905,7631,1751,12531,1011,6378,22879,5283,16632,16921,6350,26,19361,522,135,5,2158,828,1195,4909,248,31,202,244,3,28,90,4
TCGA-58-A46M-01,17489,3719,3913,5528,6690,4632,3665,12006,13177,11671,3502,6810,1187,4592,15660,9136,2350,8179,5547,3796,13211,12303,54,4711,5439,510,14711,666,13415,9355,6514,4362,11442,328,1705,4216,17510,12495,12473,7490,6250,9512,4750,6184,7054,13845,38,3518,4925,40,176,9960,2896,11289,23,8424,8935,3124,1648,539,529,10486,1909,781,6470,4857,7145,4807,197,5024,1524,1186,17974,5748,1226,19,450,139,540,0,1241,261,157,3400,80,27,373,17,1,7,54,7
TCGA-58-A46N-01,4936,2385,3205,4228,6743,8246,4210,10382,6712,8261,2434,3109,1528,3175,5773,7988,12257,8890,2547,5372,7627,17161,146,3918,3664,486,7032,542,5154,3933,5663,3538,11946,299,1334,4478,8950,6795,12405,15245,8916,25978,6905,12550,6464,7778,87,3705,5360,57,159,5649,3359,7683,2,18364,5409,3351,760,528,135,5495,1848,280,8539,13211,9973,564,288,17769,8240,1900,3288,15616,5225,9,7743,590,456,0,5,19,123,2889,227,146,38,90,6,2,15,1
TCGA-60-2695-01,15647,8390,8871,15692,6277,7474,7633,11817,21130,8350,7358,5524,1843,1543,3575,2487,33686,16006,8858,20299,9022,9852,11,12477,8757,185,9197,1019,6616,18148,12154,10436,29182,519,4145,14181,9950,9302,19696,15553,3277,16957,6340,2900,4616,3867,284,4582,5943,403,2726,3941,5610,4911,430,14543,2142,10823,1009,3686,1142,12029,8709,522,21364,3111,396,7336,2378,17958,8364,3625,4046,3442,12284,8,3340,4089,341,21,114,3312,3156,8308,147,112,73,227,22,15,22,394
TCGA-60-2696-01,7166,2561,3391,7639,2654,4187,3289,3169,7800,7586,3079,4423,663,1,4740,2724,1586,5279,4842,4392,3136,5173,181,3342,2576,2,8222,1605,7534,11553,2191,2193,10681,792,5882,1824,8333,4024,7558,8341,11314,5599,7201,11708,3863,6810,223,9461,2165,429,1295,6017,2866,9894,577,16399,7085,4932,1791,2475,1006,4412,11006,382,454,3254,4149,11393,2083,5824,1653,4395,10340,6940,3130,1,5543,868,305,24,6,504,2479,10917,1054,3,82,116,166,10,4,1
TCGA-60-2697-01,2875,1536,1396,2921,1576,2114,1413,2445,4116,2762,947,1231,683,428,1186,1688,800,3809,1520,1737,1815,5691,2,2783,2647,122,8721,1327,20840,5231,2252,2122,6157,1205,14972,3102,7941,2023,5781,5822,2095,5358,2888,2328,2558,2505,1172,3959,2189,943,7084,3264,11428,2527,290,7871,7262,1348,3187,6056,4063,1105,10366,927,2169,3159,2218,2587,20418,1948,2435,9783,3174,9285,8792,0,1360,4199,112,49,92,1980,5295,39067,104,8,736,6467,74,120,34,5
TCGA-60-2698-01,9937,3959,6090,5092,4774,7789,5720,3694,15286,7077,1677,5058,1028,2167,2204,8697,3158,7975,6346,4484,10400,13250,703,6112,3529,153,16879,1472,8845,9465,3963,1399,13769,679,7843,3864,7327,14312,9839,17055,7236,11019,3184,7927,5313,11656,305,7993,4170,690,2411,4038,3810,5877,198,10918,12116,5280,1863,5096,1783,5776,12629,396,7915,3056,1489,11703,4259,3240,9908,5271,5592,17206,5381,15,13995,1257,257,23,19,1877,2810,15825,1234,19,283,1143,72,29,9,22
TCGA-60-2703-01,11588,2407,2898,3184,3617,4566,2835,7807,6603,4912,2403,3489,606,1128,2054,3761,539,7565,1449,3153,5744,6946,10,2603,3747,61,4329,391,4935,2675,2033,1965,10503,537,3875,2544,11207,3735,16037,9902,736,4520,3639,5102,1528,2076,174,1919,1565,177,955,3019,2235,3373,41,8172,2710,599,777,1678,996,878,3733,543,2654,1836,317,293,174,2120,5039,3205,1854,8310,14226,168,6177,1014,94,0,6,522,3797,2950,538,1,17,3,25,4,18,7
TCGA-60-2704-01,7511,1081,1766,1867,2759,3577,2176,6677,7465,3266,1496,2352,771,1451,9674,2767,3863,8532,3620,3446,9397,7395,273,4227,4654,330,10447,1159,17747,9844,2105,3631,7102,1897,13472,2993,7662,7043,9726,8562,2902,6569,1909,4671,4049,4861,768,1549,1763,663,4253,4170,12815,5698,362,13893,5245,1005,1637,6579,3505,3371,24039,1757,3168,2693,1938,3557,11823,4522,8258,14045,8010,11688,13710,12,7548,2839,861,9,771,2107,8182,13415,401,20,239,628,28,207,23,11
TCGA-60-2706-01,7835,5303,3371,19039,8792,9853,4238,4099,13497,6978,6881,5467,950,9888,7797,9977,1435,7803,5182,9884,9063,24642,0,9685,5649,455,17914,793,7639,21643,9041,2549,21520,533,5018,5440,13172,9847,8160,10704,12368,13318,3421,6272,7325,9821,132,9719,7762,158,2216,16007,2324,839,221,2568,25725,10866,1057,2441,795,162,3229,500,108,5213,24450,2272,1359,15127,2203,1855,4934,10886,9968,20,2127,676,27,14,22,4716,1477,2211,29,13,95,102,9,11,94,9
TCGA-60-2708-01,8011,2343,3227,3783,3840,2562,2469,2713,7055,4824,1529,1831,565,2673,4054,7560,4460,3707,3541,4078,2871,6602,201,4068,2749,72,3498,601,6256,16910,5631,973,11305,929,5200,2083,6541,3586,7887,9825,8684,8065,9827,11531,2364,4110,123,5158,1549,251,1222,3704,2284,14852,197,21371,5697,4020,713,1247,1821,3259,11004,515,1978,5709,998,3689,230,6751,13077,3165,5585,19755,12319,8,3227,566,313,2,257,659,1490,4947,1380,6,43,43,9,29,12,9
TCGA-60-2710-01,9769,3718,5662,6260,6234,6485,4784,9909,8890,14870,5831,5961,1214,2800,10243,6958,10491,13084,5195,22061,11275,12137,155,8483,7718,243,15295,881,25377,7860,4350,7677,19905,1292,7037,5757,10312,10126,15989,9889,14386,21272,6572,13588,5334,8739,268,3091,8406,243,3818,5524,16634,7550,156,44935,11166,3526,2261,3041,1886,7439,7925,517,6151,7836,13101,19138,6983,10931,28314,12393,11530,5170,5756,1,13836,4146,503,16,625,698,1902,12363,3356,15,373,111,7,25,10,2
TCGA-60-2711-01,7878,4491,4661,6007,8628,6290,3854,4745,12817,9291,5732,4589,1142,9188,11975,11262,7009,8163,3322,7522,10115,11983,151,6113,3057,588,12194,1577,2771,22061,6521,6450,24085,1090,3642,6088,16842,17095,17324,12855,11095,10870,5786,12014,14774,23045,383,4385,7779,258,850,8377,5555,10571,220,40717,5610,764,1741,1361,1311,7526,3542,337,6129,5905,1706,5661,903,12050,11701,14456,8096,6489,8207,24,16278,5261,1821,2,444,422,441,4435,507,2,42,52,5,16,59,59
TCGA-60-2712-01,3180,1593,2351,3675,2832,2633,3597,3203,9173,2800,1765,3968,832,1653,2554,4153,4137,5119,3469,6405,4018,4865,86,3156,3322,318,11902,604,10460,13649,4586,1875,14422,804,6212,3767,6257,5050,7937,6155,4819,8823,4041,5065,2992,3999,159,3057,1938,343,1177,2489,5106,2901,166,15886,3800,2613,962,4001,2184,8530,15335,846,2844,4716,267,5739,2274,7011,6240,5592,9899,4999,5165,31,280,641,233,10,1066,592,1207,5037,129,2,99,244,10,18,252,26
TCGA-60-2713-01,5467,2764,5509,5500,4374,5045,2472,2940,11869,5264,2601,2774,1117,17448,8035,7748,8973,9346,4356,8987,5344,12069,531,4136,3824,302,12128,604,11362,16423,5016,4909,17118,1429,8079,3118,6368,7908,9182,17526,13477,15604,5477,10634,5345,6856,297,5703,4449,132,1266,5597,9568,6898,78,36813,12277,1174,1069,2357,3008,2275,11314,941,4798,10147,1296,8086,1178,10461,13835,38064,11237,9119,9322,13,9346,2124,846,14,109,746,2439,3261,904,3,44,40,26,29,44,6
TCGA-60-2714-01,7713,13808,4213,7768,3496,3534,3644,3522,11739,8290,2146,4551,736,1,3462,5995,768,10558,4334,2974,3264,10005,0,2921,7725,0,16045,1150,3854,20882,1706,1721,12979,1829,11431,2837,9752,3816,7452,9107,8103,8550,10691,15168,4945,5468,91,11023,4540,547,10760,5786,1499,401,141,1107,6134,2946,3044,5048,1966,5909,10312,284,208,3979,1535,10338,1846,495,4631,2179,3189,14329,7622,0,4712,5433,1846,4,2,360,645,89791,109,4,368,106,33,7,2,1
TCGA-60-2716-01,3035,1310,2299,1379,2137,2620,2542,3096,10070,3819,2430,2036,674,2329,2683,2538,10028,6439,3151,3866,3272,6513,1,2979,1877,3,7960,505,9974,12191,7209,2652,13454,506,1635,3083,9890,3965,8034,12711,13414,11171,5430,18395,3145,2485,197,6272,3161,813,1085,4468,5334,4382,9,9644,5073,5022,10793,1481,931,1702,7395,256,14063,4735,425,21671,504,10240,33797,664,1448,7896,2045,64,1002,1535,189,6,9,829,471,6851,189,2,50,10,2,4,1,1
TCGA-60-2719-01,12495,5628,7984,9597,8474,6237,8147,6441,31263,12535,5453,3314,1472,341,7141,6611,6424,9433,8916,10416,12096,14907,540,10246,7932,517,5789,1784,3649,15366,6116,14171,26671,1459,4536,6892,15794,12065,16372,15318,20483,25911,16648,16197,11103,14649,161,5716,8351,844,2059,5825,3241,14969,150,16665,7661,3146,3115,2028,885,4615,2617,465,2347,6036,654,5189,2221,28129,7953,6995,12666,12188,12095,60,9794,3576,512,10,1173,1434,346,13640,2335,6,136,157,21,5,26,2
TCGA-60-2720-01,3133,3838,4719,5045,3426,1311,3167,2066,3616,3270,758,3005,485,4530,1662,5198,6154,7790,1712,812,1613,5151,532,1573,1285,245,13605,264,4490,7789,5264,1616,9570,335,2286,1584,2955,1711,4265,7823,7138,4067,6129,4663,4032,3573,103,9291,6161,408,401,2628,1227,8445,76,18294,5540,2414,474,795,478,2549,2981,196,2849,4714,202,10162,838,12086,1789,3987,4146,6376,5129,6,2371,1066,82,13,94,468,1550,14388,1613,1,140,119,15,26,27,10
TCGA-60-2721-01,4256,2168,2774,3450,4909,2886,1689,4683,7336,3080,2684,2284,304,2222,1189,6726,9074,6936,2824,7917,3828,6621,74,3844,2544,204,16240,952,3951,7273,3985,3170,10708,382,3963,2215,9456,5304,10637,4326,9316,5744,3933,11910,4324,5898,185,4984,2984,325,417,2201,4690,1437,95,12534,5926,9118,1459,3153,1939,8794,5828,609,14206,6030,243,10551,940,6461,5946,4482,2249,7116,4323,64,10594,566,97,10,277,402,594,2350,161,0,39,23,12,24,26,6
TCGA-60-2722-01,8092,5294,5073,5716,4613,3830,6350,7662,10622,7135,3209,4126,2005,3208,21464,6147,24189,10912,4055,6134,10962,14723,496,4014,3400,134,17971,1178,7289,15603,7163,3585,14114,595,1003,3233,14489,14333,11409,21052,12252,12770,5934,22538,9867,16743,60,5783,4151,79,542,9610,3317,13852,9,31394,4736,7214,1891,706,1166,19801,5865,269,8487,8610,7045,1668,134,11566,32872,6902,20657,10493,3893,7,4843,447,410,2,137,481,383,3113,1569,57,231,155,9,12,22,1
