Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,AC011374.1,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,AL033397.2,AL033384.1,SFTA1P,AP003119.2,LINC00393,LINC02457,AL355388.1,LINC00355,AC026785.3,SOX2-OT,AC105206.1,LINC01564,AL139385.1,AC083801.2,AC078778.1,LINC00392,PTCSC2,MAGI2-AS3,NAALADL2-AS2,AP000438.1,AL035258.1,HOTAIR,AL354707.1,AC019080.4,LSAMP-AS1,C10orf91,MED4-AS1,LINC00520,AC093510.2,KDM4A-AS1,MIR130B,AC006238.1,HOTTIP,LINC02012,AL136018.1,LINC00871,PART1,AL391427.1,LINC00470,BCRP3,AC090772.3,UCA1,AC010731.2,LINC02561,AC108002.1,LINC00337,LINC00615,LINC01697,MIR31HG,MIR137HG,AC026336.3,AC005722.2,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,C1orf132,AP003119.1,TM4SF1-AS1,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AL590666.2,AC124067.2,AL512785.1,MUC2,LINC00173,RNF217-AS1,AL807740.1,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC00992,LINC00518,LINC00184,LINC00211,STEAP2-AS1,AC089983.1,LINC01370,WASIR2,AC005722.3,AC097717.1,SAMD12-AS1,LINC00504,LINC00261,STEAP3-AS1,AC006305.1,MIAT,CCDC26,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,SLC7A11-AS1,LINC00051,H19,AF106564.1,NAV2-AS2,AC004990.1,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AC121764.1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-43-6647-01,3163,55,178,130,33,44,16,29,2,214,58,72,22,22,14,64,0,50,19,56,2,5,36,1,11,7,6,1090,105,0,1,28,146,0,20,73,2,49,1,39,2,2,0,16,80,26,0,3,0,0,11,13,14,10,16,19,0,11,8,46,0,0,60,3,226,0,0,0,0,3,57,110,9,1,3,4,28,10,10,38,189,3,5,28,65,0,2,2,1,1,0,1,0,345,15,4,0,22,60,2,8,2,3,0,1,0,0,5,996,31,23,24,1385,16,0,0,1,0,0,0,1,0,5,0,1,7,0,0,59,0,22,0,1,4,1,0,17,0,81,1,0,10,1,3,4,1,3,14,0,1,0,1,0,0,5,0,0,0,2,1,4,24,2,0,0,12,0,0,1,3,2,0,5,1,0,2,0,3,0,1,0,9,0,2,1,1,5,2,11,0,2,0,8,0,1,0,0,3,0,0,1,0,44,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
TCGA-43-6770-01,9163,477,446,89,43,205,23,9,1795,1845,310,441,271,79,64,1230,2,58,407,2993,1,383,63,61,31,10,158,892,99,1,130,7,225,954,40,86,4,110,3,1188,83,9,7,130,161,18,164,173,361,3,43,155,84,80,231,27,81,421,23,0,42,340,3,199,110,6,8,52,9,44,1,123,43,52,3,9,42,3,65,36,340,32,2,292,583,13,2,13,8,10,9,15,3,345,26,7,1,41,1,15,0,2,40,574,15,64,19,372,261,90,105,14,3072,10,1,34,0,1,6,0,6,2,20,6,0,11,1,2,18,0,6,1,0,14,21,0,138,2,2010,7,3,95,6,7,33,4,1,13,6,1,11,12,1,0,15,45,1,5,6,25,71,44,8,1,4,12,1,2,3,3,0,2,0,14,1,8,1,0,8,2,1,4,4,0,0,6,2,2,0,0,0,10,0,0,15,1,0,1,1,7,1,0,0,5,7,2,0,0,0,5,1,1,1,4,2,0,0,0,1
TCGA-43-6771-01,3587,2,0,0,20,166,4,35,4,786,13,7,60,3,1,87,0,7,11,7,1,139,305,55,18,0,0,327,0,0,0,0,11,23,1,20,2,415,0,37,1,3,0,70,113,0,2,6,1,0,5,292,1,15,5,9,0,7,0,13,2,77,27,23,33,0,2,5,0,8,11,49,4,17,1,12,24,14,7,2,21,0,18,37,34,0,0,2,0,2,0,2,0,115,8,3,0,0,30,14,4,1,6,0,0,1,1,0,19,46,33,0,610,11,0,0,1,0,1,0,0,0,1,0,1,3,2,0,513,1,18,1,0,3,0,0,5,0,394,0,0,3,0,3,0,4,1,0,0,2,2,13,0,15,1,0,0,39,0,1,0,33,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,2,18,0,12,2,0,6,0,38,0,0,0,2,2,6,0,0,0,2,0,0,0,3,2,1,0,0,3,0,0,0,0,1,0,0,0,2,0,0
TCGA-43-7656-01,2571,172,338,83,24,39,25,28,3,1751,117,8,20,23,1,5,4,52,3,23,0,131,28,0,64,0,6,561,0,0,0,25,119,3,18,325,0,1,0,179,15,10,23,77,3,0,328,0,202,5,8,3,1,2,16,39,0,1,5,2,0,23,2,1,47,2,24,27,1,290,0,224,4,1,3,0,13,1,6,0,26,0,4,44,62,0,0,3,4,7,8,1,35,7,5,5,1,2,0,15,1,2,6,0,19,0,14,10,4,1,22,4,1646,1,0,1,0,0,3,0,11,0,2,2,1,26,0,1,1,0,31,2,2,1,15,1,13,2,2070,0,2,6,1,2,0,0,1,0,8,0,2,0,0,1,7,0,0,1,1,0,5,1,4,1,1,1,0,0,3,0,4,2,1,163,0,0,0,3,3,1,0,1,0,0,1,0,0,5,0,0,6,0,1,0,0,1,0,1,28,0,6,1,1,0,1,0,67,1,0,0,2,38,0,0,0,0,0,0,0
TCGA-43-7658-01,94,67,21,1,5,5,5,0,221,1549,8,299,97,52,2,7,6,0,20,1075,1,16,132,74,101,0,4,591,2,9,0,846,162,2,0,45,1,2,13,198,49,5,31,424,62,0,76,4,0,72,11,109,0,36,49,226,0,1,30,0,78,19,25,0,29,2,460,4,8,663,6,111,4,446,9,0,2,23,25,48,41,0,9,128,50,0,91,5,16,38,9,11,0,11,3,6,0,2,1,8,1,1,1,0,13,2,36,66,9,44,18,1,2217,65,0,900,0,8,3,0,41,4,0,7,1,136,0,0,2,0,5,1,10,2,0,0,0,0,2821,187,4,1,6,9,18,1,15,10,0,1,2,2,2,3,0,2,1,1,11,9,0,1,2,3,0,2,0,7,200,4,11,0,1,35,1,0,2,4,3,0,0,3,26,0,176,0,0,1,14,0,3,1,0,0,7,0,0,0,1,0,0,0,2,0,0,2,112,1,5,0,3,65,0,0,1,0,0,0,0
TCGA-43-8115-01,492,188,195,83,16,141,17,3,896,220,11,15,12,15,47,8,0,18,0,1454,1,9,51,157,27,218,11,911,71,0,23,58,68,25,17,28,1,17,5,204,11,0,3,305,1,0,26,6,73,3,6,67,33,13,38,22,0,2,23,5,5,8,9,1,75,0,72,12,0,7,1,83,17,17,4,1,14,13,47,17,30,0,4,39,17,4,0,2,4,3,4,1,1,140,18,25,2,0,0,4,2,2,4,0,36,1,7,11,9,1,21,0,1442,2,0,0,0,3,0,0,8,1,5,2,0,27,0,0,13,4,46,1,1,0,4,0,11,4,147,2,0,11,2,19,6,4,1,0,1,0,6,1,0,3,1,4,1,0,1,3,0,10,1,7,1,1,1,2,0,0,6,2,7,3,1,1,0,3,3,2,1,1,19,0,0,1,3,0,0,0,1,0,1,1,4,0,0,0,8,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
TCGA-43-8116-01,7581,212,214,49,5,19,9,13,387,917,17,29,21,6,105,38,2,0,5,120,1,25,41,3,28,22,8,205,45,0,0,0,76,56,6,12,1,4,0,105,6,1,2,42,0,4,8,9,4,0,7,1,7,6,20,5,0,0,5,5,7,5,1,0,164,3,30,1,1,2,0,53,2,12,0,5,28,3,7,8,3,0,10,63,31,0,8,7,3,3,0,2,17,20,2,77,0,14,1,4,4,3,0,0,7,1,7,18,315,17,7,2,540,497,0,0,0,0,1,0,1,0,27,0,1,31,0,0,48,0,14,0,0,1,9,0,0,0,1766,9,1,4,0,3,15,2,0,0,0,1,2,1,1,0,4,5,0,0,1,1,3,1,1,1,0,15,2,1,1,0,1,1,0,3,0,1,0,5,1,0,3,0,1,0,3,0,0,5,6,0,1,0,12,2,0,0,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,1,0,50,0,0
TCGA-43-8118-01,2120,422,141,54,5,213,9,82,966,1132,25,162,288,38,0,5,2,150,2,996,0,26,138,31,54,1,51,478,27,1,24,74,138,227,8,165,3,1010,3,218,12,7,0,93,74,11,9,3,136,4,2,39,22,17,435,19,171,2,0,0,1,41,113,375,142,1,1,22,14,4,12,160,9,25,5,4,28,1,37,86,40,0,0,102,70,20,2,5,9,6,9,27,1,80,24,75,0,23,0,1,0,3,1,1,2,1,11,26,457,98,73,4,1016,36,0,0,0,9,5,0,1,0,24,1,0,0,0,0,13,0,0,1,0,0,3,0,5,0,402,0,0,17,3,4,122,0,1,0,4,1,1,6,1,0,7,26,1,8,2,56,8,6,5,3,1,7,0,1,0,6,1,1,1,1,1,1,0,7,1,4,1,1,0,0,1,0,2,4,0,0,5,0,1,7,1,0,0,0,4,0,0,0,2,0,1,8,0,1,0,0,1,0,0,0,0,0,0,0,0
TCGA-43-A474-01,6469,229,242,123,8,178,2,38,760,1401,146,27,16,31,13,9,2,112,0,127,0,258,128,57,30,2,44,142,128,0,31,109,122,472,0,2082,1,28,3,123,19,6,17,106,134,91,61,238,409,0,66,2,32,179,75,26,1,452,82,18,30,90,1,4,16,19,43,23,2,90,10,37,30,61,0,3,2,2,26,106,72,8,138,10,990,3,0,3,3,3,5,2,2,606,113,2,0,5,1,9,1,23,57,0,19,55,13,186,3,1,9,3,603,4,0,0,0,0,0,0,3,0,66,0,0,0,0,8,66,0,0,0,0,0,3,0,159,0,19891,4,0,461,0,32,2,0,0,2,0,3,7,3,0,0,13,3,0,6,0,40,0,7,0,0,4,10,0,2,0,1,10,1,2,0,0,2,9,0,2,0,5,6,0,3,1,0,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-43-A475-01,9666,757,369,41,12,81,33,5,787,2187,612,132,62,32,5,1008,4,0,168,1612,0,255,22,49,49,0,24,734,10,0,75,17,58,600,4,31,2,1,1,625,8,7,13,117,5,3,44,277,213,8,97,10,205,331,71,10,0,308,13,4,1,16,7,1,302,5,2,7,0,1,9,135,120,27,13,0,47,44,57,2,20,0,1,452,312,0,1,3,6,9,1,4,1,325,44,5,1,81,1,15,0,5,7,0,22,15,22,176,3,20,21,1,4358,18,0,5,0,1,1,0,5,6,5,0,1,0,0,5,0,1,21,0,0,2,4,0,130,6,226,289,0,230,2,0,11,4,21,0,3,0,10,2,1,0,12,6,0,0,1,1,0,10,0,1,3,5,0,0,1,8,0,0,2,2,0,1,2,0,0,1,1,0,1,2,0,9,0,231,0,0,6,2,0,2,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,1,1,0,6,1,2,0,0,0,1
TCGA-43-A56U-01,1692,108,141,34,39,68,76,4,249,1079,27,134,86,7,3,14,2,50,0,76,0,4,33,119,43,0,2,580,34,2,3,14,108,7,7,54,3,29,0,111,12,2,0,67,2,3,6,11,107,5,6,10,1,4,8,14,0,13,17,44,5,12,12,1,238,6,13,3,0,22,6,380,1,58,1,0,20,1,6,34,52,26,50,78,95,0,0,15,4,4,3,11,8,34,21,24,0,7,0,2,2,4,1,0,12,1,9,16,143,17,40,5,4249,7,0,0,2,0,190,0,7,25,6,5,1,6,2,4,34,0,175,23,0,1,704,1,9,4,1480,1,0,72,1,7,8,6,0,0,0,0,24,1,1,3,3,1,14,3,4,56,0,2,2,1,0,2,9,2,1,2,1,35,2,1,0,4,0,1,24,1,0,1,1,1,0,4,2,0,0,0,1,1,1,0,0,7,1,0,3,0,1,6,0,1,2,0,0,3,1,0,0,0,0,0,4,0,0,0,1
TCGA-46-3765-01,4331,146,188,53,22,151,7,10,417,706,36,133,102,24,473,46,0,81,155,760,0,121,31,20,28,1,38,448,13,4,54,4,79,2,24,20,1,199,0,101,22,2,4,24,141,43,42,46,158,6,7,40,26,65,33,13,13,301,11,0,0,9,1,4,119,0,0,4,12,11,1,38,2,129,0,3,9,1,79,20,126,2,0,52,1848,20,0,13,16,6,16,5,11,102,22,54,0,122,0,3,4,1,27,7,4,2,2,219,16,43,4,3,1227,13,0,0,0,1,1,0,9,0,29,0,0,1,0,0,15,0,3,0,0,0,0,0,19,3,6232,3,0,219,0,3,28,0,0,0,1,0,0,1,0,0,1,6,4,7,2,23,5,3,1,0,0,21,0,1,1,5,2,0,3,0,0,1,1,0,8,0,1,0,0,0,0,1,3,0,0,0,1,0,1,3,15,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
TCGA-46-3766-01,1018,55,34,48,24,37,16,1,185,173,3,83,307,8,2,5,2,2,1,162,0,19,24,4,1,0,2,729,1,0,13,0,17,22,3,5,0,4,2,33,2,2,0,3,0,9,0,0,4,3,1,13,1,12,8,8,0,1,116,7,0,2,0,0,119,2,0,4,0,60,5,70,0,18,5,0,2,0,9,15,18,3,13,8,60,22,0,0,1,1,1,3,0,51,14,5,0,14,5,2,4,0,0,0,2,0,3,13,24,197,36,1,471,15,0,0,0,2,8,0,0,0,7,2,0,0,0,0,45,0,64,0,2,4,31,0,2,5,422,6,0,10,3,6,37,0,0,0,0,0,0,1,0,0,1,47,0,0,9,5,5,17,11,0,0,0,0,0,1,0,1,1,1,1,0,0,0,4,2,0,1,11,0,0,0,1,7,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0
TCGA-46-3767-01,2322,223,93,120,61,85,25,4,265,177,6,108,310,11,2,10,0,0,2,301,0,6,44,1,13,0,11,1211,3,1,10,111,61,12,17,21,0,20,2,51,6,8,8,15,0,3,13,5,161,1,8,8,1,5,19,31,0,10,28,62,1,8,1,2,148,2,2,6,2,19,4,133,1,48,2,0,7,4,9,5,32,2,29,15,80,1,0,0,2,6,0,3,1,77,45,43,0,16,2,5,6,1,6,0,6,0,6,23,81,120,41,0,586,6,1,0,4,1,0,0,1,3,2,1,0,12,0,0,14,3,45,0,3,1,0,2,3,5,629,10,6,7,1,8,25,2,0,0,0,1,1,1,2,3,2,27,42,0,2,1,11,18,24,0,0,2,1,2,2,0,1,6,2,0,0,0,0,5,7,0,0,6,0,0,0,0,6,1,5,1,1,0,9,0,0,0,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-46-3768-01,1009,828,42,41,5,41,6,26,1268,543,31,148,78,47,43,4,0,0,1,5155,0,389,83,101,20,3,55,222,10,1,624,18,347,154,3,43,0,3,7,154,25,0,2,151,1,142,53,55,20,4,65,8,79,1118,308,20,194,6,0,5,406,13,5,4,72,1,9,90,0,0,1,97,112,218,0,0,0,21,101,992,199,0,1,15,280,36,7,13,5,11,5,21,3,346,1,3,0,94,0,8,1,0,18,14,4,6,1,191,58,22,5,0,890,3,0,1,0,0,0,0,2,7,0,1,0,2,1,0,4,0,6,0,0,0,2,0,28,0,39,141,0,58,0,593,25,1,0,0,0,0,1,0,0,0,1,10,0,7,2,15,3,5,4,0,0,2,0,1,1,0,2,0,0,0,2,1,430,0,6,1,1,0,0,0,3,1,0,0,1,0,0,2,0,0,0,0,14,0,1,0,0,0,0,0,0,1,0,11,0,0,0,0,0,25,0,0,0,0,0
TCGA-46-3769-01,1010,12,21,4,7,5,9,30,34,424,5,8,146,22,0,2,1,62,144,55,0,77,17,1,16,0,17,751,1,0,3,1,94,0,6,11,0,332,0,33,4,3,0,7,4,19,2,3,275,3,27,1539,5,22,80,66,0,18,75,64,2,4,37,0,222,6,7,83,0,2,18,21,14,28,0,3,6,12,12,84,11,1,1,9,36,0,28,3,10,0,0,13,23,18,6,497,0,3,22,11,31,9,258,9,39,0,0,3,10,14,5,0,59,36,0,1,0,0,0,0,2,1,1,0,0,2,0,0,172,0,97,0,4,6,1,0,35,5,70,0,0,45,0,2,2,0,2,0,0,1,1,4,0,5,0,0,0,60,0,19,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,2,8,0,7,16,0,1,0,0,40,0,0,10,1,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,9,0,1,0,0,0,0,0
TCGA-46-6025-01,21610,262,239,146,24,225,8,37,626,1487,106,204,29,60,5,118,8,0,503,225,0,608,119,5,39,2,3,355,94,0,1,0,70,9,16,144,2,27,6,93,16,2,2,56,0,4,545,36,2,8,59,16,32,334,24,17,15,429,156,232,7,322,4,6,61,6,20,108,6,7,5,65,207,58,0,24,21,1,108,326,782,29,24,73,116,0,0,9,2,13,10,6,0,297,191,65,2,286,1,45,1,4,1284,0,0,29,6,3,259,10,90,2,359,27,0,1,1,1,9,0,2,1,16,2,1,0,2,1,18,0,35,0,1,0,1,0,33,0,99,165,0,9,2,5,24,2,10,0,1,0,1,2,0,0,5,5,0,1,0,106,1,11,2,0,0,0,0,0,0,0,0,5,1,0,22,0,2,0,2,5,2,1,8,4,0,1,5,2,0,0,0,0,8,1,2,0,0,2,0,13,0,0,2,3,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0
TCGA-46-6026-01,6222,602,227,88,37,17,16,1,2544,855,105,173,61,20,5,13,4,422,6,1252,0,27,66,12,87,1,140,548,18,29,25,867,142,2,295,679,11,44,34,563,16,0,1,567,3,277,15,56,6,6,6,94,35,7,66,243,0,5,3,0,30,286,186,13,150,6,77,18,30,320,45,210,0,20,0,8,88,59,63,34,283,1,53,48,1038,4,2,14,15,8,13,217,4,95,4,64,1,3,136,8,0,2,8,0,0,0,6,10,61,34,16,27,19830,9,0,13,0,0,79,0,7,6,235,12,1,9,0,2,1,0,1,10,1,0,357,0,12,405,49759,0,3,19,8,71,6,5,3,2,1,7,0,9,0,2,72,4,0,45,1,62,2,1,1,1,2,17,1,0,0,2,2,27,0,0,12,2,3,53,9,1,4,1,3,2,25,0,0,0,0,0,8,0,0,11,4,6,33,4,0,4,1,2,1,0,0,0,9,0,0,2,1,3,3,2,0,0,0,1,1
TCGA-51-4079-01,3205,239,103,99,8,690,11,60,296,523,126,154,204,11,6,78,0,49,64,861,0,294,79,7,10,1,58,397,17,0,32,0,15,17,6,24,0,80,4,72,3,8,1,35,70,5,79,58,47,1,42,15,4,125,49,5,50,152,140,1,7,111,0,8,73,2,1,12,2,13,2,17,11,79,0,1,10,2,37,53,128,56,22,25,461,4,1,13,1,0,8,16,60,144,0,8,0,75,1,21,0,1,55,0,1,95,1,138,60,143,2,8,170,27,1,5,0,0,0,0,0,3,10,0,0,0,0,2,7,0,6,0,0,2,1,0,69,0,247,93,2,348,0,0,43,1,0,2,1,1,0,1,0,0,2,32,0,2,1,6,1,1,2,6,2,5,0,0,0,0,1,3,4,0,3,0,3,4,2,1,1,0,0,1,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1
TCGA-51-4080-01,1849,847,487,65,4,343,7,59,1096,1479,90,399,49,32,14,255,0,146,2,1867,0,314,28,120,20,0,292,442,39,1,197,83,193,454,41,67,1,686,5,98,21,9,9,102,30,444,97,33,0,0,24,303,63,103,68,15,6,27,5,0,13,19,4,14,128,0,2,18,47,11,13,25,45,408,0,1,2,1,65,5,297,235,3,161,466,489,1,6,2,1,4,16,35,268,0,0,0,458,3,3,1,6,9,803,6,6,5,670,37,3,6,11,597,8,0,198,0,1,0,0,1,21,0,2,0,1,3,0,0,0,1,0,0,22,3,0,100,6,1350,4,0,55,0,0,12,2,0,1,1,1,3,0,0,0,1,5,0,5,1,11,1,1,1,0,0,7,0,1,1,7,29,0,0,0,0,2,21,0,9,1,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,28,1,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
TCGA-51-4081-01,1563,754,112,205,21,291,6,53,1022,902,193,91,87,59,6,263,3,8,62,891,0,177,137,96,55,1,275,486,8,0,137,46,111,84,14,107,2,154,1,194,16,1,10,62,160,260,78,175,61,5,129,331,70,494,117,7,6,195,6,2,59,101,75,12,180,0,11,2,15,95,2,14,376,196,0,0,38,2,23,84,92,81,16,212,341,49,2,9,2,14,3,2,0,478,9,2,1,0,0,9,1,3,29,54,19,152,4,151,21,2,16,1,3361,7,0,4,0,0,6,0,14,7,0,1,0,1,0,1,11,0,1,0,0,5,4,0,69,0,2481,14,0,96,1,2,15,1,0,2,0,1,3,0,0,0,6,0,0,9,0,18,3,4,0,2,4,0,0,0,1,10,4,3,4,1,0,1,3,4,13,0,1,2,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,2,5,0,1,0,0,2,0,0,0,2,1,0,6,20,0,0,0,0,2
TCGA-51-6867-01,3730,637,183,48,26,87,9,16,1449,644,193,88,94,73,42,31,0,171,135,2453,0,202,25,167,26,1749,7,672,23,0,60,22,385,254,131,201,1,14,6,191,14,4,15,87,5,58,212,12,219,2,23,224,140,13,207,16,11,88,2,3,9,21,3,3,1068,2,53,62,15,23,1,97,141,117,1,4,36,7,163,491,7,1,6,99,182,2,9,3,5,19,13,1,40,282,62,239,0,260,1,37,1,5,2,0,12,21,1,80,200,27,19,6,313,2,0,0,0,0,9,0,4,5,14,0,0,3,2,0,4,0,4,0,0,0,3,0,86,1,432,71,0,24,1,1,14,2,2,1,2,0,2,2,1,0,5,5,291,3,0,53,22,7,4,42,1,0,0,1,0,1,2,1,1,0,2,1,11,7,1,1,0,0,17,1,13,1,1,3,1,2,1,0,4,6,1,0,7,0,0,9,1,0,3,2,0,2,0,0,3,2,0,0,2,0,1,0,0,0,23
TCGA-52-7622-01,6881,497,185,119,40,177,86,50,888,2841,194,194,810,35,8,58,10,0,34,12280,4,182,108,314,37,0,86,759,9,2,89,5,18,91,12,40,6,99,8,205,4,9,0,116,168,48,149,184,130,6,60,237,118,251,100,10,2,271,239,0,17,90,17,22,219,10,2,21,28,90,256,386,110,85,7,0,15,0,42,83,54,52,17,121,475,201,1,13,2,2,5,52,1,435,19,7,0,5,0,14,2,3,84,6,1,105,7,216,68,400,40,2,7719,31,1,1,2,4,10,0,4,0,16,4,0,0,0,1,24,1,10,2,0,1,13,0,190,1,570,31,0,120,9,27,101,2,1,0,0,0,3,0,2,0,7,233,0,6,0,17,5,5,3,2,0,0,1,4,0,0,0,7,1,2,2,0,3,15,3,1,0,4,2,1,1,2,1,0,0,2,0,3,1,0,4,1,0,0,0,0,1,0,0,0,3,2,0,3,0,1,3,0,0,2,0,0,0,0,0
TCGA-52-7810-01,13838,63,0,4,5,80,5,44,617,1425,13,49,17,66,5,20,0,2,1,92,0,135,153,0,6,1,4,148,12,0,0,21,12,67,33,126,6,13,2,36,22,2,2,17,138,0,15,5,145,0,2,19,7,16,34,8,0,1,49,24,6,180,19,4,78,0,3,5,41,20,0,28,2,32,2,2,97,0,23,0,3,1,9,28,110,1,4,2,2,2,8,9,0,18,15,1,0,10,13,4,4,0,5,0,0,0,0,17,984,7,44,4,271,29,0,0,0,0,0,0,26,0,6,0,0,5,0,1,68,0,0,0,0,2,1,0,7,10,264,1,0,0,0,16,0,2,1,0,0,1,2,0,0,6,1,1,0,1,0,4,4,4,0,2,2,1,2,0,0,0,0,4,3,1,1,1,0,2,34,5,5,1,1,7,0,6,3,0,24,0,1,0,0,0,7,0,5,0,2,0,0,0,1,16,0,0,0,0,0,1,0,1,15,0,0,1,0,0,0
TCGA-52-7811-01,1525,57,206,83,28,249,44,27,87,788,133,169,386,47,6,64,0,166,18,110,0,182,133,5,13,1,14,683,88,1,0,4,57,17,9,79,1,57,2,49,7,3,2,73,81,1,177,20,120,1,26,63,15,55,54,19,17,143,53,105,0,71,2,16,90,3,5,15,4,10,8,52,19,34,2,15,11,1,22,55,25,2,1,23,33,0,0,1,2,1,3,4,5,139,21,68,3,72,1,8,0,1,5,562,3,62,4,77,153,191,14,1,186,13,0,0,7,6,17,0,0,0,2,0,0,1,1,0,22,2,6,2,0,2,55,0,7,0,592,6,1,19,0,4,71,1,0,0,2,1,3,1,0,1,3,48,0,3,0,6,0,1,30,1,10,1,2,0,0,0,3,7,2,0,0,0,3,3,0,4,2,0,0,14,1,1,2,0,1,0,2,0,0,0,0,1,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0
TCGA-52-7812-01,34,2,86,2,6,0,13,0,2,1267,9,1,213,9,0,2,2,1,109,43,0,122,7,1,32,1,0,230,48,0,0,0,5,3,0,15,2,1,0,32,4,28,4,6,0,0,10,9,0,3,2,25,0,4,76,16,3,0,1,2,0,0,1,0,27,1,8,10,2,2,2,77,33,6,4,1,3,6,15,103,2,2,1,22,13,4,0,0,3,5,0,4,0,8,1,1,0,229,0,3,5,16,12,0,49,0,11,117,1,69,15,0,862,2,1,0,0,1,0,0,13,0,0,0,1,3,5,0,1485,0,59,0,0,15,0,0,15,0,47,3,7,2,0,2,897,3,0,2,0,0,1,3,0,0,2,21,0,0,0,3,0,1,6,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,2,1,0,1,0,7,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,181,0,0,0,0,0,14,0,0,0,0,0
TCGA-56-1622-01,1268,405,257,139,8,44,4,2,2057,327,58,39,14,28,1598,2,1,21,1,725,0,93,48,7,10,51,15,166,49,0,88,7,1,100,7,110,0,13,4,57,11,2,7,8,0,34,194,11,24,2,9,6,4,21,94,4,43,49,32,7,0,7,3,9,139,0,2,9,0,24,2,22,2,13,1,0,13,5,26,2,4,1,53,5,93,1,0,1,2,2,3,2,0,136,17,0,0,1,3,3,2,16,5,38,9,4,11,20,438,11,12,2,44,0,0,129,0,0,65,0,1,1,3,0,0,0,1,0,3,0,1,3,0,0,120,0,38,0,1884,0,3,152,2,0,3,4,0,4,1,0,3,1,0,0,5,3,0,0,0,0,11,0,0,1,0,0,0,4,0,0,0,3,2,2,0,1,0,1,2,0,2,2,3,0,0,3,2,0,0,0,2,1,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
