Unnamed: 0,ANLN,CCNB1,ZWINT,PITX1,CDK1,PBK,PSAT1,TK1,GJB6,RFC4,WDR72,FAM83F,FAM83D,KPNA2,HOXC13,UBE2S,ATAD2,HOXA10,OTX1,IQANK1,PRKCE,DAPL1,AK4,RPL39L,ARNTL2,HECW2,TGFBR2,GBP6,FBXO45,MELTF,CAT,XXYLT1,PTPRZ1,BMP7,NPM3,TTLL12,POLR2H,ALG3,PREX2,PPP1R14B,SLC1A1,LIMCH1,PDK1,SOX21,GGH,UTRN,SLC16A1,CYBRD1,TMEM100,EIF4EBP1,SIAH2,BCL11A,TSKU,GPD1L,KCTD1,CITED2,PTPRM,EPHB3,YDJC,EGLN3,RECK,TENM4,PIGX,FAM162A,PAX9,SLC7A11,BDH1,LRRK2,FST,SMO,FRMD6,LAMP3,TPD52L1,LGR4,RGMA,SLC1A4,MGLL,SERPINE2,PAX3,IGF2BP2,DDAH1,KCNQ5,LEFTY2,CYP2S1,TBX18,ENPP4,STON2,AKAP12,LPCAT1,ULBP2,PC,ZNF703,FGFBP1,WNT7B,SERTM1,PRDM16,SELE,PROK2,GREM2,HOXA9,ELAVL2,NOS2,GSTA1
TCGA-66-2789-01,3610,3009,3324,4803,5929,813,3134,7268,1514,3643,5311,73,1726,13951,934,4011,4784,389,836,4071,1121,3495,2464,2199,3998,414,9416,1857,4175,1521,5198,6848,8189,3707,1222,2714,4914,6135,406,4861,827,2273,5636,1264,8006,4369,5954,18993,385,2984,7600,8292,7476,2971,2008,4944,1698,7859,934,8595,1436,1059,4558,10803,891,647,2983,5869,3060,4808,5225,10045,2128,2874,6213,9284,6310,12006,14,8739,2424,297,16,10756,450,791,2930,1630,22058,2740,781,2221,3950,5249,20,210,102,22,141,52,1,432,284
TCGA-66-2790-01,3900,3858,4932,960,6260,1412,1887,9869,2271,4539,743,1712,3244,12573,394,2477,5394,408,408,2989,808,1920,2878,3922,2862,736,5760,1613,4528,4738,5340,8151,2430,5644,1731,5640,5563,4819,388,3307,234,2046,6997,276,4376,4300,4115,7688,173,1480,4681,2680,3979,1764,13942,3827,1996,4508,1135,6343,744,1118,4406,6955,717,759,3807,1555,559,4706,7342,11466,1782,2949,1297,3387,2583,3698,391,9294,1534,252,8,2702,115,1565,2055,1984,11931,785,565,8436,1673,1804,14,930,339,12,234,51,80,1024,673
TCGA-66-2791-01,4859,3630,2950,3354,4007,1577,5534,9972,5213,4665,3710,1245,2419,14320,217,3257,4705,213,510,5079,936,3061,2418,4143,5093,372,4677,4983,4972,8992,6593,5628,11309,3206,2449,3947,5667,9103,108,3924,333,1492,5652,1547,3543,3582,4898,6077,49,2306,3173,2563,12120,1279,2822,1374,995,11290,2251,11812,841,2427,5811,4827,1144,4361,4847,1072,1253,3314,6478,6072,8941,1635,3894,5872,2262,1629,4,981,759,506,7,14730,326,724,2251,1047,3697,324,6005,2113,5088,2148,149,1461,138,3,10,15,162,43,7282
TCGA-66-2792-01,5353,7516,2668,13949,8241,2121,22062,15711,26918,3546,5894,3948,6489,30614,127,1917,7140,247,1331,5569,641,3618,4092,3390,8151,1207,4407,13225,3014,5662,7055,6517,21728,10793,2596,12704,18539,24171,117,4828,1821,3357,8850,4732,5879,5111,8416,11138,23,10359,4941,3808,8239,1237,8504,1412,948,12678,3047,5900,680,6510,3213,9824,5567,3830,3739,480,19460,8607,16448,12520,1826,4625,9972,13802,11055,13236,30,10399,1778,1345,1,46859,946,383,4948,1194,4877,284,2497,4393,10004,10942,14,29,130,40,59,14,25,18,41
TCGA-66-2793-01,2191,2900,2608,3785,4606,1569,1793,4428,161,2534,2700,783,2460,14265,338,2265,4182,565,745,6126,948,748,2693,1993,687,222,1564,4439,2889,1389,2804,2311,3855,1696,782,2811,3185,4229,96,2062,130,796,1500,1596,2289,4738,3120,1159,12,2642,3192,8202,3162,1024,999,1556,1153,2399,1284,665,130,6740,2066,3667,654,140,4975,390,3126,3449,3603,3438,2521,1344,588,2041,939,1130,16,5305,1237,271,39,7803,2011,1138,715,448,2131,1054,1690,8544,141,519,18,41,16,1,5,471,8,1761,2788
TCGA-66-2794-01,3836,2983,3014,5814,6945,1813,16973,8577,3239,3723,3004,3797,8311,10916,123,1700,5596,318,865,5364,639,3159,1773,3870,8993,210,2326,4926,3442,5893,3972,7913,9048,3336,6508,11545,6613,8437,53,4711,744,317,2190,3500,3383,1872,2679,5657,64,4505,3568,3683,4469,2406,5793,1550,400,1727,2060,493,325,2747,5443,4159,1924,17491,6264,761,3399,5659,6397,49629,4008,857,4366,12002,1152,4270,1,7302,491,744,1,5418,412,370,1279,346,3009,383,284,5707,6255,3074,1,15,145,1,13,16,3,4510,3091
TCGA-66-2800-01,3489,3941,1679,4804,3996,1190,2745,5477,8050,6608,2485,3059,4586,11451,212,1980,2792,356,519,4592,563,2005,3575,3441,4953,242,4679,6769,3311,3283,5367,7508,7266,5060,2642,6711,8000,9236,170,3183,396,3174,4556,2239,5008,3696,4309,7164,98,7692,3922,2534,7024,1392,2475,2992,1223,4940,3291,9877,902,1714,6922,6677,1243,3832,3538,4910,5404,3328,7614,6808,28525,1482,900,4457,6542,2662,27,7766,1713,134,19,15847,506,3193,1859,978,11552,610,929,4957,7688,6511,129,225,145,92,136,18,0,186,5547
TCGA-68-7755-01,6259,4726,2944,4147,5515,1526,18288,15066,3537,3374,3139,4249,4947,22884,523,3974,3946,440,1141,6425,526,459,3149,3456,12166,750,2797,9369,5086,8016,6461,7315,6819,11005,6279,18105,8326,15615,154,9089,206,2240,3327,1223,3985,11548,7208,5306,10,10090,13526,1973,13455,1657,4793,1443,2057,9889,3598,2745,687,4219,5179,11493,2954,18480,2595,228,5099,6610,10419,6663,7208,1811,2783,12202,2323,2966,1,9041,695,712,2,11923,1156,549,5953,1214,3622,1401,3128,5694,24070,6988,107,165,256,2,140,55,2,26,2657
TCGA-68-7756-01,5642,3509,3227,2462,3524,1489,4542,6614,1070,2148,5780,2552,2873,11407,27,2307,3678,267,767,5470,860,78,3409,1908,10525,554,6401,9221,3238,3792,6216,2508,9501,6125,2342,10919,5288,5986,176,7992,684,3783,4175,601,2621,7795,12655,4110,48,6901,6132,555,19881,2032,3689,2083,1250,5202,1769,11141,411,2830,2795,6161,1925,20062,1369,6978,5154,1850,5108,6093,6820,3324,2372,4555,4244,16883,0,10666,2110,474,10,15945,757,980,2692,1996,17945,1760,6103,2534,15099,9839,10,399,11,5,28,18,23,177,1426
TCGA-68-7757-01,1475,825,615,3173,531,153,667,1988,1305,800,2710,1032,3019,4270,143,1287,949,398,1395,3207,760,4043,373,213,2886,228,6181,2685,1398,1341,1822,2387,5983,2897,1052,8871,2845,3274,94,4607,549,433,998,4591,832,2526,1664,2410,69,2916,3277,820,6362,1273,2009,1021,1221,1176,1368,1003,306,3709,1093,3717,1461,203,1293,196,6869,2310,5226,1052,3565,3684,4756,1102,1470,1361,0,2476,363,96,2,14149,11,1481,2707,967,2884,432,1732,1766,1325,7313,3,43,100,14,121,20,7,202,7214
TCGA-68-8250-01,3456,2766,2684,3667,3446,567,3352,8325,83,1852,2517,1367,3124,8619,6,3642,3059,327,1524,3403,1162,2504,1455,1267,2101,610,7227,949,2157,1164,4177,3607,11024,5665,1446,4091,2910,4368,345,1503,1537,5471,1842,721,1867,4274,3811,3471,188,5819,5494,7453,2392,4035,1354,4899,1392,2944,1312,5721,374,3529,3455,4381,1033,900,1801,3275,1727,1955,1393,13724,2551,1522,2848,16327,3252,5277,32,3192,1909,44,19,14335,4,853,1265,2403,12191,678,738,5710,2282,15024,7,157,43,15,35,6,144,2151,20601
TCGA-68-8251-01,3540,4212,2543,841,2872,1330,1770,10050,776,3452,2087,2197,1806,15956,68,2979,4309,533,253,2461,1439,1585,1798,1970,5002,507,3425,1265,3191,979,3713,2694,385,1544,2236,6991,5903,5406,99,4501,160,572,2048,286,3300,2677,7022,3305,37,3120,3487,2560,4391,1300,1153,11425,2526,578,1631,1931,457,3460,2381,7015,2361,444,2788,271,796,1222,3848,1028,3186,2465,824,1790,3851,5073,12,1477,720,987,5,634,305,2981,1238,1429,1947,469,1225,1618,933,2041,0,19,39,12,25,45,82,113,78
TCGA-68-A59I-01,1231,1021,1518,5671,1686,313,3114,2725,2824,1751,1521,559,1272,3903,218,1224,2168,484,1831,3800,1513,3025,2179,1605,2860,512,7455,2519,4292,741,4274,1906,8852,4209,1286,1736,4186,3192,276,2010,389,478,2533,1604,728,3408,16617,8031,131,1981,2614,1715,3501,1397,1964,3775,943,5889,1358,9878,411,1245,4884,3096,824,373,3548,485,1294,1498,4843,2678,2493,4523,2986,6737,4654,22199,78,7029,1996,148,28,9722,61,791,2697,3316,13393,441,1154,2666,291,7346,406,128,947,18,62,24,17,2240,513
TCGA-68-A59J-01,3501,4930,1689,2062,2636,1174,2149,5011,20189,2107,2922,1531,4059,12701,364,2331,3500,326,936,2294,913,3095,2020,674,3720,928,4029,12178,2695,2268,3119,3060,4925,9458,1493,8853,3836,4836,188,2822,321,3484,3849,3753,4508,5647,3268,2061,374,2438,2960,1402,7893,1461,2599,3270,2374,3199,1989,4268,787,1124,3172,7122,506,32291,4363,5306,1767,2586,3046,9263,5020,1593,1563,1174,6819,6027,476,1944,1273,107,9,10988,716,843,1755,925,10143,336,2781,2002,380,7812,23,873,73,6,13,14,4,603,1504
TCGA-6A-AB49-01,11166,5010,2940,817,3152,1151,1454,5597,49,1900,1343,1483,2304,12899,163,3485,5309,412,935,2307,477,6,5429,933,4181,141,4734,672,1476,2012,3113,2329,29,288,3654,3155,5675,3617,14,13784,484,58,4623,114,2955,1095,10055,3128,1578,8962,1289,200,5496,600,1117,2137,2806,2083,2673,17619,302,10,1862,7204,199,1767,1887,97,2199,3247,4442,481,2923,1580,11,614,1070,14773,0,4420,517,97,41,266,593,913,934,524,10708,509,1326,897,713,4817,8,13,6,2,1,45,0,12,0
TCGA-70-6722-01,17198,7994,5162,1797,6476,630,2096,7204,2655,2035,1202,2600,3445,18754,1,3407,7027,28,222,4052,1217,3,16032,938,6765,1078,11324,5200,4201,7868,3168,2179,1868,3214,2380,9168,2833,9615,301,7719,891,1716,1314,37,2085,8855,16547,7735,74,1917,3317,1007,16335,1780,2006,2938,2360,2263,1967,8006,659,4716,1472,2798,348,700,1771,3215,7568,1803,13267,7694,3617,6415,344,5888,9116,1275,1,10078,4486,529,25,2818,23,2323,812,9686,24005,2143,2982,775,1680,5056,0,149,786,6,48,1,91,99,55
TCGA-70-6723-01,17715,8608,4853,8178,6498,2422,12763,11758,1004,9628,5888,4271,4456,20332,369,3282,9553,290,2392,10480,1348,1711,3567,5285,37704,1185,1795,9143,10863,18369,7600,8948,24105,8389,2015,11948,11924,11696,100,5242,57,1684,10486,3788,2258,10757,14714,10223,3,2476,8478,2269,26158,2431,8446,646,347,12217,2779,11008,477,3014,16384,5424,2909,10117,6625,46,3942,6874,10680,13265,6275,2103,11106,13491,356,11563,83,15965,2665,1472,128,9593,3659,40,7748,319,6148,412,24122,7412,13004,4530,181,2188,73,1,3,186,4,130,2220
TCGA-77-6842-01,3987,2802,3017,142,2644,646,2821,10145,2,1519,2332,1294,2376,12750,19,1754,5828,177,1198,1543,350,3565,1259,754,7328,815,3852,57,1620,1294,3921,2614,2371,40,732,3838,2808,2564,185,2429,611,5363,3153,380,2642,4589,11311,2687,14,1141,2588,3416,3146,802,6948,2908,3824,246,1502,13934,339,627,1362,3439,396,479,224,997,746,1128,3578,3203,144,2067,32,2527,1611,1389,0,176,1716,950,1,432,275,1666,482,601,6806,424,2678,292,408,1527,2,1440,159,81,4,25,0,61,213
TCGA-77-6843-01,1533,2861,1199,3418,1317,520,5465,2020,2690,7939,2930,2535,2286,7097,751,2428,1816,297,464,3451,1121,3401,4431,3636,3047,403,2083,4243,2106,4006,3475,3851,3608,4082,1676,6829,11290,22544,235,3340,90,1260,1577,5205,2746,9718,9504,3341,36,2294,1909,2632,14386,1110,3976,981,1127,18955,1109,932,261,6505,2427,4771,764,15873,3654,317,730,3540,1559,3902,5982,4471,3564,5896,2217,4901,133,16412,605,574,2,14778,179,318,1747,1061,4468,262,3512,3707,1236,2296,66,47,248,4,0,254,8,191,18927
TCGA-77-6844-01,6533,3495,6669,13441,5196,516,2585,10033,1960,2412,9423,3131,4200,12304,204,2315,6463,130,3129,18928,1464,4826,2813,1377,1112,885,3847,33607,3406,1508,3353,6644,11229,14700,3684,10689,4317,5690,224,5097,758,919,2729,4802,3797,5439,6525,5100,296,3758,7459,4245,7909,1430,5420,2645,2418,2593,2079,4709,277,10052,2305,8878,4899,705,3181,1836,2809,1458,26123,2390,3187,2212,8791,3603,5470,5635,41,6694,909,785,23,16563,43,427,7330,1060,4223,480,2136,5092,1879,22520,3,205,83,9,25,115,1,531,20373
TCGA-77-6845-01,10586,4959,4409,3602,4288,1227,3528,8819,4489,1933,449,4018,6291,17345,356,2348,3647,336,621,10324,1644,5095,3789,1106,5455,468,3035,17696,2577,1754,5358,2932,25131,4416,4202,12789,15825,22020,102,6018,334,4461,5528,2413,4329,4945,9308,2969,101,10991,4661,3180,23012,1368,7355,2327,2076,10699,7056,15902,414,4396,4744,9572,522,14441,1462,741,4091,4828,3972,5881,7173,5747,2430,33064,4239,3766,5,21334,2638,602,23,47677,3,448,8545,353,5611,217,547,2366,10742,6462,270,100,118,1,5,23,8,266,30425
TCGA-77-7139-01,4562,6298,2978,2787,5148,1318,7555,13049,2775,5215,5172,1764,22833,26753,69,3183,6703,440,1761,12974,562,7282,1707,1199,10689,792,2405,4804,5882,6281,2625,6446,13155,276,9444,14603,8248,12015,216,4776,43,390,1316,2734,3540,4627,7211,7073,25,9515,12534,3417,2301,1894,5467,637,757,763,1952,168,433,749,6873,8589,2039,12422,4854,475,21078,4082,7284,4491,8011,2381,5728,1733,735,2208,5,14178,2597,529,25,19415,1021,448,6490,3464,3042,1937,1246,971,24658,1862,8,45,422,1,0,11,9,387,57104
TCGA-77-7141-01,4150,3474,3059,1111,4638,1383,15704,5429,629,4746,11060,3170,4002,15026,328,2674,7888,499,1214,10623,1620,641,4468,4898,7954,695,5271,9975,6589,12402,4082,5566,35983,5599,4428,9857,6077,12375,601,7288,177,3891,2139,1494,4045,4447,7695,10905,109,4687,10426,3983,15298,2149,3184,1811,2574,9966,2825,5942,661,3938,9156,6302,9056,11989,4604,326,1738,6449,4401,13058,7825,2171,11768,16892,4369,4312,40,8094,2552,625,2,9780,51,2362,2938,2195,8392,98,1403,1327,7823,4623,66,234,1241,12,42,13,4,2905,5035
TCGA-77-7142-01,5765,3926,3207,1052,5367,1707,7963,6027,3393,5993,4649,2133,3879,14491,587,701,4741,272,490,2700,1065,4332,3361,4801,4087,1605,7755,5193,9718,3731,6400,9182,16304,3986,1958,5588,8985,13316,555,3273,718,3660,2679,1730,2788,8898,8143,17869,729,2598,5483,3448,3454,1998,4368,2957,2132,9460,1641,905,733,4306,8125,6312,2024,282,5665,5050,3683,2133,7555,15894,2156,5449,3017,16160,6565,2388,25,27192,2195,1767,37,11648,702,937,2822,1828,14131,903,1160,1621,2871,4340,19,340,22,10,20,14,13,99,581
TCGA-77-7335-01,1108,2118,1135,2687,1861,589,3493,3075,1922,2009,1559,383,586,4372,458,915,1197,125,572,2249,281,5954,1505,580,3079,634,6269,9387,2446,1134,1845,3416,3433,2217,835,3022,3496,4877,338,1892,111,1077,908,1369,2733,4458,4216,11443,105,2480,2740,2076,3145,682,2550,909,1279,2075,725,2578,1087,2226,3932,5273,209,208,1243,453,7486,1125,5814,2461,1867,933,1708,3105,5244,11728,10,7130,1271,242,6,22569,333,475,2369,1499,1391,363,532,2569,1088,2743,2,79,84,1,85,6,22,40,5762
TCGA-77-7338-01,3384,2476,1271,2176,3373,767,7042,2574,34592,3535,6515,3370,2024,8262,596,1235,2399,425,566,4310,761,2942,5563,2183,15343,753,6599,9314,14583,4001,4630,4220,3613,5229,1459,7744,4665,10085,237,3549,136,4215,2713,537,5151,7145,6797,10495,33,1659,5382,1943,9089,1086,4946,2425,1627,18726,1058,4562,646,5397,11493,5523,758,11215,5475,2766,4183,3205,7287,5021,5281,3803,4065,11576,4591,11971,0,9769,1239,570,13,6667,1255,760,2571,1281,9485,371,2178,4954,19301,3946,40,321,413,41,61,25,76,82,1292
TCGA-77-7463-01,7785,4642,3402,9546,5413,1079,7734,7292,13068,3443,8215,5174,4758,16609,230,1396,9933,346,1082,7442,572,13706,4048,457,2701,751,2655,13464,4186,268,2848,4384,12326,10943,3527,23847,5847,5496,76,9508,224,665,8770,972,7979,2981,7099,6389,292,17794,5293,5051,10888,2033,5575,2188,372,3243,2337,6618,208,3429,5496,8915,685,7557,1850,1735,6543,2867,4875,2653,5876,5968,5784,27995,10086,13509,0,151,1095,775,2,8978,1,227,5690,251,4037,203,3616,15953,3920,24221,17,92,38,8,5,8,0,8234,8942
TCGA-77-7465-01,4864,4600,3780,752,5900,1573,7884,6245,2345,5019,9243,735,2025,13930,277,1872,7074,614,1107,969,451,5666,660,3684,2979,657,2975,681,4057,2813,3641,5350,4037,865,2095,4594,5974,5850,152,3942,199,578,1412,505,2180,3207,3319,3956,54,1632,2893,11771,4264,1000,5073,3626,3404,2824,919,2784,361,293,5939,4434,851,306,2737,870,2104,1457,3755,5780,2863,3128,3484,5753,1189,5167,3,1850,1769,782,1,343,1332,1943,753,435,5219,610,1367,3073,2731,522,0,34,567,11,7,90,26,1299,650
TCGA-77-8007-01,14129,4428,4005,1351,4170,595,4201,9537,7,1849,2,7,1551,13566,0,1945,9969,15,388,5445,974,2,7045,2581,7938,653,15394,167,2635,6540,4265,841,2429,10,3195,11893,3927,4042,477,20890,1780,15964,4041,642,3815,8447,3667,4281,27,4606,1782,671,4626,2163,766,5608,3299,688,2786,15690,635,2261,993,4782,1344,4390,99,525,446,421,6623,365,732,4153,88,2110,12204,1562,0,9656,9033,2288,0,1750,6,1595,685,2870,160727,50,1295,738,2339,7538,24,83,9,192,20,19,495,102,4
TCGA-77-8009-01,14080,5979,2420,3433,3534,2406,12358,20309,6,10254,2217,2846,3519,21085,231,9931,8091,690,770,362,546,404,3697,6784,11313,354,2428,3439,9074,12945,2665,7739,6136,6038,1273,9963,7127,17169,51,2802,164,6889,2407,1702,3774,5789,16076,8163,6,2657,4973,2044,59422,1185,5400,986,983,10420,2895,2077,1582,3380,10432,6131,529,15239,1882,131,850,4560,3435,10220,2325,1345,1636,11715,758,24648,0,8970,254,481,0,12419,1625,274,5736,303,8517,291,2919,7082,2584,1391,38,470,21,11,174,28,1,16,58
TCGA-77-8128-01,4638,3321,3465,9164,4835,985,8572,4635,10870,7837,2572,4251,6450,11278,400,2425,4026,429,1520,6776,452,1761,3438,4391,3538,880,1796,3382,2023,1839,1719,3452,17933,6322,2108,14693,13947,16322,80,3196,148,487,4132,4523,3676,3303,6271,9021,13,8638,3373,3976,6033,1054,4572,652,636,19785,3993,2959,1224,2343,3039,3929,403,2740,2324,403,6601,5840,8019,596,2858,2590,4373,6192,2340,2504,11,26702,1830,927,0,8996,83,110,2149,1147,4706,953,1059,19027,5398,1704,0,52,19,1,234,17,15,527,11977
TCGA-77-8130-01,2389,1048,1080,1373,1074,145,2360,1969,3186,513,1485,3227,560,3461,344,1790,1023,61,230,794,764,175,2855,276,3984,269,3578,781,1267,5861,1145,1094,2018,1273,1076,4479,1433,2419,27,9701,91,2978,1930,29,919,1269,8921,14359,14,1429,3532,527,3793,242,4294,8258,944,6457,1071,20756,1107,1228,515,1708,392,425,442,362,5331,1577,11929,617,4001,1602,2264,3687,2403,5178,1,1794,557,119,2,802,312,81,7453,676,4298,1917,2178,2027,697,2333,2,34,16,0,33,1,118,34,49
TCGA-77-8131-01,1809,3012,881,5098,1404,273,1815,2076,4942,496,1129,1423,1526,3425,236,1008,1863,13,164,2105,547,23,2019,535,3439,401,3809,599,2689,425,2911,1705,546,1003,1122,3608,1332,1868,148,3901,149,1915,1265,26,621,2424,4565,2543,172,4151,1359,1187,2315,546,792,4702,974,2038,432,9439,315,591,1284,2420,163,260,1385,922,510,384,3233,2399,1974,525,474,3519,3475,866,1,395,573,95,8,796,8,415,925,629,5769,377,3159,1320,1753,2597,6,106,76,2,20,9,0,38,124
TCGA-77-8133-01,2499,2406,2008,6231,2499,1090,2455,6602,9246,3605,3694,3933,4001,5838,364,1982,3374,244,995,2955,409,5424,797,1890,4232,228,3238,2467,3073,5971,2168,4492,6483,7244,694,12185,5948,7677,163,1548,104,481,1216,2707,1838,5778,1646,5893,36,1258,4656,2569,2123,1169,2948,822,1266,13096,1161,705,436,1206,4513,2290,357,649,4414,1204,5156,3856,3327,5538,1534,1584,3043,3589,3758,2669,24,7030,668,525,5,6095,64,433,1143,839,2955,1026,747,2995,4861,3613,0,62,223,5,16,11,4,795,4014
TCGA-77-8136-01,4300,2392,2634,3388,2191,995,1481,4395,965,2315,2309,967,1510,5592,23,2581,3529,143,572,1273,341,304,2461,1393,3621,314,2797,1267,2124,1167,2416,1896,1599,2569,657,2284,2884,2707,65,2441,327,514,1442,263,2065,2315,3802,2261,27,2654,1841,862,3571,590,1042,825,805,2581,985,6423,365,1648,1577,3820,2273,248,808,414,937,721,3569,3558,1173,1702,1909,2511,1796,4883,7,2426,1133,69,2,3361,799,552,3245,1063,4821,623,2842,2418,3305,2512,32,47,20,21,60,23,101,78,47
TCGA-77-8138-01,4119,2012,941,941,1054,111,876,3118,1113,1055,2247,2257,836,3637,280,2604,3246,359,258,1843,257,72,1094,568,6979,178,3130,469,1141,741,1789,994,1739,6137,593,3755,1561,2735,98,2061,151,460,1510,260,2642,2940,4501,1762,51,2068,1153,364,7385,649,527,2860,750,1217,1030,4239,223,1133,712,1822,522,947,345,1152,443,792,4984,2346,3099,992,826,2569,1278,9275,0,2479,1922,162,0,9670,77,180,752,6262,4224,1849,1405,3878,54,5987,0,117,91,5,20,8,3,24,170
TCGA-77-8139-01,5043,2321,2193,3501,3639,428,1483,6314,325,1852,1750,390,4315,6404,84,644,2968,355,1119,2214,1149,371,1218,235,2789,124,2240,4252,3444,262,3801,2917,5586,3114,1599,5353,3607,2778,51,3206,789,489,1335,765,1395,2824,4490,2871,24,5025,3175,1264,3697,768,1683,511,772,1424,1034,98,215,3336,2502,2105,2190,114,1523,89,13858,1211,18818,298,1627,3975,7641,2705,677,2991,13,2347,250,1075,0,5484,8,77,4518,1056,3300,622,1005,3930,1364,3448,0,9,82,4,11,101,568,628,360
TCGA-77-8140-01,3058,1453,962,1144,981,182,2676,3309,6202,1215,2857,1305,926,3950,98,2113,1843,116,630,4432,582,512,509,138,1494,122,1453,1494,1694,208,1103,1601,4198,3694,1281,3505,2479,2635,153,3615,43,220,1064,1338,2235,2179,2284,1656,20,9934,2341,1667,2101,622,6056,1324,570,2274,1832,271,131,779,1123,2878,1706,645,643,770,3208,1876,3339,1189,1480,2188,1560,852,1890,240,49,7579,583,2,8,4854,84,553,1033,184,4705,1637,805,2125,4962,9252,0,45,73,2,5,14,0,35,358
TCGA-77-8143-01,5921,5039,3342,29585,2800,1465,3951,12057,129,2544,1304,15412,6321,13676,157,1293,7484,0,3884,10416,839,3286,4272,1975,2931,140,1937,6335,2181,1739,2851,1363,3776,16366,2955,21978,3858,3778,44,7553,1028,327,2940,166,4208,2839,10440,555,55,3623,8317,1303,2585,2822,3537,2173,278,535,1380,6361,61,721,1872,3865,12109,1571,2510,2038,4642,4926,3114,2528,5479,4303,11099,27269,4754,68,0,106,1311,9,0,15900,2,128,2641,171,3795,229,4508,3728,14827,17379,0,89,8,0,3,3,0,15579,15807
TCGA-77-8144-01,6981,10433,3545,2696,3772,1053,3966,16747,9629,2556,1464,2184,3958,19048,248,3224,6202,119,183,1469,312,65,4145,829,5280,236,4363,3451,2840,1345,2776,2228,1777,1104,3926,13335,3973,5722,31,9025,35,100,729,124,1753,1342,11876,585,0,3194,3530,1289,4686,650,1611,2464,321,2147,3042,5623,124,958,2210,3413,902,2561,2347,79,36032,986,4251,1353,2379,1682,617,567,3341,8596,4,6733,537,408,0,1284,922,56,2716,305,4467,1008,6965,847,56047,2948,3,8,39,10,1,20,281,51,2
TCGA-77-8145-01,1447,828,660,4903,624,193,1915,2645,6752,690,555,1613,1139,3320,163,1519,1370,98,1082,1854,457,953,1191,250,1448,215,2415,2680,808,814,1130,1990,3865,2503,713,4669,2545,2006,52,2858,196,631,2353,1603,868,1560,2840,4055,23,1154,1541,2353,4913,540,1859,1376,897,6436,1366,5816,251,2218,3573,2534,851,426,855,235,2676,1077,4443,2268,2744,3606,2848,1234,2544,7721,35,5237,303,687,2,9419,211,185,3425,1952,3275,230,647,2505,687,5345,50,28,14,3,12,47,5,2251,221
TCGA-77-8146-01,1327,963,917,477,1130,470,453,2673,307,887,15,581,521,2000,0,1158,1273,77,330,1848,217,11,876,427,1749,107,2822,702,608,2398,6114,1012,2580,3814,625,1342,1914,1660,67,3621,115,634,1410,389,661,1521,883,813,41,5189,1231,203,10592,1132,1244,1766,494,1161,480,4321,105,662,553,1860,739,5711,384,2176,987,505,2173,2293,2445,1548,165,824,1248,3044,1,2353,569,37,1,5356,173,581,1115,3268,5263,100,784,789,1727,1631,267,89,239,2,10,8,1,15,3487
TCGA-77-8148-01,5274,2865,1858,3286,2375,866,11921,8554,2703,2245,1191,1728,3379,7227,68,1640,3146,342,1406,3861,584,590,2113,2056,1745,526,1597,3976,1401,4365,1532,2781,8647,4924,1642,10142,3122,4496,62,3067,341,432,2499,1857,2673,2456,4037,3503,8,9891,2994,4370,4043,690,3384,646,1220,1245,2558,2628,258,2048,1292,4458,1246,1126,1534,373,6482,3586,3032,1818,1621,802,2145,7371,2505,1704,49,4512,1783,718,16,6610,506,173,1882,1551,1371,317,2538,3844,2431,1247,17,103,31,31,39,53,22,382,6444
TCGA-77-8150-01,1559,737,1236,1443,1770,766,1098,1879,930,897,1290,1532,1322,2281,74,1599,1067,111,651,1101,313,82,247,629,1462,176,623,5067,920,4106,979,1227,2664,4129,621,1746,1226,1857,13,1415,15,227,652,142,717,1086,2294,1342,34,1915,1333,697,1862,279,1557,515,304,488,799,145,213,859,2553,1197,790,3712,1667,446,1328,1796,2553,423,1276,160,4411,2096,752,375,0,2229,170,221,0,2889,285,50,1056,139,1884,77,1025,3385,2976,1487,2,17,119,0,0,7,12,27,144
TCGA-77-8153-01,6256,3605,2593,5891,3055,1701,10015,7782,2033,3880,1366,3726,3221,13095,35,3017,3356,173,1376,3048,550,226,3077,561,2273,329,831,9622,3653,4192,942,6127,12425,5230,930,5427,4976,6412,20,4485,281,1014,3112,1685,2335,3217,10408,2331,6,3919,4569,1175,12965,615,5382,1459,171,2897,2792,5164,162,4494,4291,4210,2111,7198,5035,216,4761,5529,6387,1493,4475,1261,16058,5984,1439,6026,0,4818,2024,357,1,4105,512,31,3291,308,7300,536,8608,4409,6609,4711,11,13,52,13,0,8,3,19,2698
TCGA-77-8154-01,2439,1740,2700,8399,2160,428,2034,4103,4031,1563,1402,3683,3820,5581,27,1183,2123,2,852,4427,800,5552,1943,584,1086,508,957,5277,2647,1557,2029,3920,4462,8679,2859,9845,3665,4131,101,3326,448,182,787,661,1977,1236,7364,799,129,10437,1780,1311,4109,1533,2468,1310,617,2331,2266,398,86,8044,5509,2491,437,506,2816,343,3542,1194,6279,1741,1549,1099,6954,7356,734,2764,162,154,395,418,3,14135,241,170,1902,231,3264,760,3714,3140,3869,6974,0,16,103,3,9,2,15,8516,9269
