Unnamed: 0,CCNB1,ZWINT,PBK,GRHL3,GJB6,CERS3,KPNA2,HOXC13,ATAD2,HOXA10,RHOV,PRKCE,ALDH3B2,TMPRSS11E,SERPINB13,PGLYRP3,HECW2,FAM83C,C10orf99,TGFBR2,A2ML1,TMEM79,PREX2,SPRR2D,IVL,IL36RN,TMPRSS11A,GSDMC,IL36G,SLC1A1,LIMCH1,CNFN,GRHL1,UTRN,TMPRSS11D,TMEM100,SPRR1A,TSKU,GPD1L,CITED2,S100A7A,PTPRM,CLCA4,RECK,AMTN,SPRR2E,SLC7A11,BDH1,LRRK2,FST,NCCRP1,SPRR2G,KRTDAP,ZNF750,FAM84A,MGLL,SUSD4,RPTN,SERPINB3,PAX3,DDAH1,KCNQ5,HOPX,LEFTY2,TBX18,SPRR2F,ENPP4,DUOX1,SERPINB2,AKAP12,LPCAT1,ULBP2,POF1B,SERTM1,PRDM16,SELE,SCGB3A1,PROK2,GREM2,HOXA9,ELAVL2
TCGA-85-8584-01,3834,2581,627,196,46,3,6241,4,2941,4,5076,265,1571,84,4,0,296,1,0,4562,15,412,84,10,34,20,2,1418,2,304,4062,45,166,1893,7,25,1,15167,620,1158,4,2954,2,251,2,2,3339,1135,517,129,10390,0,2,465,135,1470,39,0,169,0,3197,17,1751,9,360,3,405,536,6,11085,4670,18,318,1,46,63,246,1,15,25,0
TCGA-85-A4CL-01,4530,2453,1353,2798,17919,1489,9247,80,2059,355,3897,543,5521,266,4978,379,381,515,3523,1198,2913,1986,51,1617,451,304,100,226,196,69,764,917,513,1462,373,8,6984,6941,698,409,18,642,62,500,4,453,1822,5744,421,4520,969,15,221,4446,3688,6714,5212,114,917,16,250,133,933,1,562,41,250,1484,55,327,2916,32,1323,16,213,220,59,0,20,15,1
TCGA-85-A4CN-01,3024,1535,825,1311,9390,613,10805,281,2122,351,1661,290,955,248,1864,207,372,512,65,1581,661,974,78,2073,648,242,196,491,130,61,568,566,2734,5516,896,7,2544,6252,799,622,7,693,9,468,178,781,5010,3665,247,3104,223,96,263,1944,5585,4546,2539,222,485,1,295,391,598,0,380,25,267,2450,126,493,3691,490,767,0,23,40,6,1,19,12,1
TCGA-85-A4JB-01,2886,2295,601,3380,3813,2471,6515,473,5135,448,1276,654,3770,1391,18608,462,191,481,5,2839,7130,1256,302,12152,8433,687,3311,3693,1557,65,581,1417,4452,2849,3830,9,6555,4811,935,1844,48,582,990,306,10,1123,432,1673,103,7947,2675,70,12560,2061,5050,4403,272,82,13499,2,2488,267,1484,6,249,81,825,3356,2992,1109,7697,503,1252,3,58,371,47,121,47,150,5
TCGA-85-A4JC-01,2256,955,232,1044,13730,4539,5821,263,1642,95,7164,459,5987,112,7422,416,161,1832,2743,2169,15124,4502,63,7597,4077,2636,129,992,8729,75,1041,193,1792,585,476,27,5212,6746,490,694,15250,883,6110,208,2,3925,189,1113,114,299,168,59,168,2349,1679,3631,1811,14,14971,4,396,22,915,2,208,321,278,5635,220,478,4383,650,425,1,18,175,159,19,33,5,2
TCGA-85-A4PA-01,2513,2167,578,12,58,16,5342,4,2193,8,40,864,20,7,1,4,397,1,2,7590,28,387,262,39,7,0,2,15,1,572,1188,59,91,4167,6,108,17,433,1246,2610,0,2145,3,722,0,5,166,1002,2490,86,466,0,1,32,239,3250,328,0,14,0,495,392,2476,6,37,1,701,1605,4,1022,9927,11,71,53,206,1496,1418,4,32,12,4
TCGA-85-A4QQ-01,3257,1972,645,807,30557,2042,6806,2495,6643,303,5276,704,11036,64,6935,4117,170,850,286,2473,127,5659,60,2440,3872,85,11,7017,359,108,1679,750,3023,276,248,4,501,7585,578,2364,1135,2041,174,131,4883,756,228,1141,102,664,121,473,1704,2843,16929,4632,1616,6,8319,1,388,32,1589,2,29,6,250,3773,21,782,9917,1470,2032,0,18,141,1594,1,3,25,11
TCGA-85-A4QR-01,4375,1695,738,1179,9827,1889,14936,266,4339,359,4121,744,6612,102,4180,126,281,2808,111,622,740,1075,526,483,39,220,3003,833,12,651,58,280,2964,1057,2260,18,645,4925,1946,1621,2,137,74,28,3,132,647,5462,639,7440,4,117,244,3735,23901,3289,3725,5,2195,11,548,21,1102,9,376,311,221,4599,238,195,3390,48,1606,2,21,20,28,0,1,94,59
TCGA-85-A50M-01,1668,2175,557,79,278,11,4855,3,2273,25,1873,732,87,470,80,10,865,5,12,11083,83,558,217,5210,593,86,22,804,38,921,2324,247,1265,7186,139,29,230,4749,1381,6765,196,4636,72,642,12,69,696,622,2491,317,786,533,11,81,902,7063,1524,0,237,0,6556,887,1353,2,806,1284,827,1728,420,1481,14514,720,165,2,77,210,1788,178,17,6,36
TCGA-85-A50Z-01,5007,3734,1071,912,11993,1555,10588,150,2514,222,1213,505,6353,350,241,13,609,2,473,2137,549,619,53,2898,163,344,781,1952,397,281,893,234,1289,1193,4495,128,585,12347,939,1128,135,353,384,72,60,3341,1474,5311,922,711,28,27,0,318,1915,389,1932,1,1264,0,2157,44,708,2,2,668,283,1003,19,295,17275,201,244,202,68,19,10,118,4,6,3
TCGA-85-A510-01,4042,3176,1865,140,7,1,6966,19,4920,4,378,368,8,3,9,1,968,0,0,2530,5,359,244,10,2,156,7,28,2,188,3820,227,1861,1973,9,454,3,880,506,1826,0,2338,0,217,2,4,553,1531,1814,36,36,5,23,23,4558,2292,828,0,0,24,2061,380,1655,32,285,165,918,818,1,806,19592,10,74,1052,54,584,334,20,23,6,6
TCGA-85-A511-01,4655,2415,877,1640,4799,763,10410,256,4882,277,1793,342,3025,1197,3706,326,353,453,1405,3374,7836,1651,161,1326,584,660,2159,1009,1843,68,1451,186,1331,3720,3276,39,847,6317,746,1048,399,1431,190,747,195,546,2949,2769,470,2255,314,66,26,1712,13775,1239,3399,17,2084,5,679,421,1517,5,529,38,664,1940,174,1471,5799,501,1113,8,37,217,2,15,28,60,7
TCGA-85-A512-01,2822,4042,2041,2923,4924,847,6582,356,3560,6,6750,275,4274,467,2127,2111,371,1263,1022,1009,14717,2742,83,10870,6358,1153,347,743,593,77,294,849,5683,5558,1453,20,21761,3989,1240,524,1017,722,112,288,596,8437,734,6638,585,6499,444,555,477,7644,10575,12954,5573,1068,2427,43,571,134,1563,4,43,93,227,7982,1178,467,2563,389,2595,13,32,154,500,0,38,58,6
TCGA-85-A513-01,793,1123,133,72,18,13,3423,12,1309,118,62,621,35,1,10,0,507,2,2,5174,8,263,215,13,2675,54,6,1813,4,898,1914,215,420,2991,6,645,10,960,1586,7314,0,1716,0,331,0,1,385,909,7302,93,52,0,6,170,146,7748,329,1,0,0,2963,21,8476,26,3,0,881,2220,2,438,36361,352,82,41,1081,99,5620,2,18,18,5
TCGA-85-A53L-01,7928,2524,1771,1171,30135,917,12830,121,3788,615,3197,752,2953,1592,4589,123,224,6,461,3050,4181,1348,52,2942,114,960,368,2012,273,673,2494,396,3767,3493,2439,36,620,5481,823,2627,7,1293,112,280,12163,82,1162,2276,832,1561,270,458,17,2061,7865,1469,7294,0,211,59,408,330,728,2,841,306,135,1569,38,410,6314,1365,826,5,71,125,555,32,73,11,0
TCGA-85-A5B5-01,2828,1013,915,2046,5286,900,6085,496,3212,246,1241,1216,2835,109,382,60,220,209,120,1241,20,1700,86,92,34,24,345,1465,7,24,630,617,3688,2961,4187,21,777,2853,910,189,0,552,37,349,2669,66,14254,2280,220,6048,62,4,278,3347,13777,3544,3436,3,258,274,862,371,1614,1,57,18,523,3838,0,348,2158,131,4038,1,79,110,56,0,9,310,7
TCGA-90-6837-01,6517,1217,772,3324,2548,3741,7442,179,3555,48,6964,636,1256,11885,2941,1096,328,2571,439,4872,50106,2017,155,38911,22062,3981,8097,1377,2316,690,797,1006,5120,3385,5582,40,6449,5851,952,1528,6045,1451,19,501,31,9694,1310,1342,343,1232,1207,468,92,7154,5734,2216,2773,78,1683,1,603,28,1711,3,21,1323,950,4417,3683,1542,7180,4010,778,0,46,30,21,18,31,3,6
TCGA-90-7767-01,5962,5177,952,691,190,384,19958,23,7118,8,259,324,396,26,16,431,918,4,6,5041,837,529,121,38,181,4,40,66,31,355,2797,188,664,4541,19,23,19,3875,896,1690,20,3394,1,1037,10,22,313,2017,284,608,39,101,297,451,1850,2699,12355,8,15,296,731,215,705,1,308,0,297,925,47,1380,7732,470,113,0,31,3479,55,11,62,2,304
TCGA-90-7769-01,4456,2518,1420,7643,2243,3951,14443,185,7185,360,6418,752,9929,13006,5570,2441,293,2114,3154,1205,62322,5381,66,43045,28829,15215,8972,5343,19018,148,3088,17890,4645,4342,23209,15,60015,7388,1641,1028,380,1498,1728,367,236,44548,11994,6499,700,5478,13177,709,1123,10322,9145,4926,6252,605,1104,1,1408,545,4728,0,1002,8268,143,9527,1631,434,2299,753,4383,57,29,172,54,10,8,14,1
TCGA-90-A4ED-01,1734,1482,426,348,40736,512,2807,1401,1232,4,2128,144,2410,13,3,7,793,111,0,4458,5,1227,233,0,40,2,2,268,0,243,1098,12,2384,793,3,651,0,8178,841,1843,306,526,43,393,9,0,119,772,263,1364,14,0,40,3684,11236,1620,2044,1,3,55,981,4,360,5,111,1,128,4830,133,966,4896,22,193,1,50,20,11,29,31,6,152
TCGA-90-A4EE-01,5312,2069,1885,101,19,9,11681,36,4793,303,193,1596,914,26,5,34,546,31,0,3568,455,504,95,11,7,6,38,76,4,258,742,72,208,2800,11,144,2,1614,1067,2487,6,1206,11,388,157,6,392,4550,2379,1057,127,5,1,136,3258,1549,1481,0,8,40,810,1408,1310,8,15,0,900,1159,14,762,8712,83,385,2,83,305,306,72,148,104,1
TCGA-90-A59Q-01,1670,2073,529,106,88,70,3957,228,2323,226,5684,317,658,52,1633,61,211,10,1674,3192,1300,960,121,122,64,8,31,1371,23,186,2320,26,356,2570,42,30,67,3358,580,1163,37,3317,302,291,9,23,1196,532,1607,163,1064,0,9,605,1852,4926,157,0,6526,29,1349,14,814,1,1322,42,911,2034,296,311,3743,971,1161,0,20,27,5,65,22,75,18
TCGA-92-8063-01,1883,2482,531,1571,676,606,3909,175,2855,340,4075,795,2140,1052,2002,14,273,0,58,3336,639,1096,54,93,1017,240,1,692,65,263,1442,130,920,4530,7,57,73,7092,702,700,222,461,26,331,0,8,2874,934,220,1058,24,7,3,949,2567,1694,236,18,140,1,1050,25,599,14,2,4,774,1138,3,1290,3652,245,5,140,1069,10,19,4,6,9,1
TCGA-92-8064-01,1964,1097,920,1206,2644,560,6186,12,3579,8,1755,612,6041,1442,332,41,228,1158,95,2689,207,783,71,42,201,121,331,617,60,50,430,34,977,2570,2704,18,336,9989,668,1695,3,597,27,1014,9,55,5323,2344,296,947,55,1,32,2153,1957,1664,2282,14,420,2,530,309,1119,6,16,0,253,987,22,650,1751,37,359,7,149,183,34,3,9,9,1
TCGA-92-8065-01,3058,1376,522,3914,26876,923,4562,273,2216,473,2595,999,3853,3721,1761,1446,205,1629,1210,3628,13406,2830,116,2309,19060,53,1255,265,40,60,640,227,11854,1496,1990,74,30393,2911,1515,2009,6548,2501,5539,378,2052,993,665,2427,753,116,4186,42,805,3939,1548,2312,1011,1890,9018,13,496,18,425,5,600,8,2366,2888,378,378,3062,1573,1437,0,15,130,65,2,50,70,0
TCGA-94-7033-01,3864,2300,883,1993,9608,775,14524,323,4146,599,7731,968,10108,2157,6464,243,217,3554,3838,1798,7633,3093,50,1066,5961,817,1559,2013,471,56,715,256,2873,953,2869,39,3834,4219,727,1145,1,804,9190,55,128,69,240,2507,797,1458,2237,21,7,2349,2465,1235,2620,25,725,0,612,215,724,23,654,23,206,6406,432,162,6410,271,505,9,67,48,2106,0,6,53,1
TCGA-94-7557-01,4791,8091,1248,427,140,1005,11405,864,6134,1046,1987,1259,7699,4506,647,117,552,67,18,3177,8303,1506,133,418,180,127,21,626,49,474,7759,162,1841,5635,0,118,24,21054,2160,1980,6944,832,29,552,1,73,24016,2129,796,108,276,2,0,1314,6027,1165,667,0,759,25,1776,45,881,18,2,8,1569,2369,35,762,11025,209,1034,12,266,99,265,1,17,153,1
TCGA-94-7943-01,4718,2403,1100,963,121,393,10693,26,4196,202,4185,1703,6045,11987,15,35,737,452,8,7653,1655,775,120,1,496,21,1,158,6,209,10306,238,5076,3219,7,236,19,23866,6866,7375,550,830,11,298,5,6,4945,2085,1939,61,6196,2,10,1173,1482,7437,1172,0,97,7,772,47,1123,32,7,1,834,4118,13,1368,14786,38,489,91,155,160,143,3,9,18,120
TCGA-94-8035-01,3412,3026,1087,3018,2421,2866,13274,88,2844,295,7813,548,2464,8470,12544,457,288,2549,558,2269,11665,2513,84,21037,6076,2475,14543,1036,721,488,973,728,1669,2581,13696,51,21112,3154,935,1288,155,925,1642,233,3909,4776,640,2370,1811,3836,948,329,475,3868,9337,3035,2046,389,4374,29,1377,44,3354,8,40,199,1334,3711,2381,355,7876,2544,1974,3,43,744,344,88,8,4,44
TCGA-94-8490-01,2506,2696,1611,3177,11972,3014,7844,700,2285,403,3103,1117,5193,11323,15299,2336,169,1751,4350,858,9163,3771,49,71141,12825,7626,2383,5183,19954,37,1006,614,6867,3262,7090,5,10371,8336,815,677,11973,1422,318,382,13,18533,17280,3145,439,3412,1460,468,1922,6245,5796,1337,2189,820,7830,11,158,185,1186,1,1026,14829,106,6718,3966,82,2734,446,3269,1,187,8,20,0,5,10,0
TCGA-94-8491-01,1793,1871,294,1154,271,136,5431,441,1225,332,7574,1299,5183,263,904,34,167,116,156,1734,5582,1150,66,519,550,738,1056,1116,184,1792,751,219,3701,1311,99,84,637,2680,923,962,0,1099,1404,241,399,123,1851,874,881,6896,71,4,12,3861,5576,1805,2718,2,753,17,1143,134,1083,3,631,28,954,5604,1652,202,7735,376,1493,3,95,280,330,26,2,8,0
TCGA-94-A4VJ-01,2595,2013,599,552,9524,769,5450,514,4487,304,1951,456,5813,75,2995,1187,319,142,42,3988,710,3236,77,15963,4706,786,63,615,1524,64,270,888,3149,1827,578,7,547,2812,929,2000,7228,1002,39,294,409,11488,779,2122,146,1113,2536,854,222,2668,2264,2705,2942,14,6032,20,671,73,192,5,240,43,267,4575,220,747,5150,2298,140,4,34,88,46,1,29,12,4
TCGA-94-A5I4-01,2751,2091,854,3106,23552,2915,7615,149,3896,30,3314,535,585,1928,3903,370,433,2157,579,1017,11429,1484,103,3620,2147,2229,13036,572,2524,318,1044,1955,3397,5443,6612,33,7982,3040,943,1221,1,591,178,298,0,4325,1325,7848,1978,8209,1628,31,1297,4570,5226,2453,2457,261,1364,48,620,1859,10140,1,1076,250,291,2403,2946,509,3943,1402,1535,32,93,52,989,12,14,89,0
TCGA-94-A5I6-01,5432,2712,609,911,5088,2531,8369,267,4809,366,1175,487,2822,71,1665,179,257,40,239,1428,2723,1625,69,3256,1906,388,14,1633,227,100,4257,1189,2879,4666,180,10,398,11094,753,914,1304,716,60,368,65,2521,16476,2845,222,1405,895,766,157,1838,5946,2130,3153,33,939,6,391,148,239,9,711,53,171,2650,156,934,4692,179,424,62,1192,57,13,3,27,22,2
TCGA-96-7544-01,3855,3381,906,7685,17974,12075,22649,35,4755,97,2282,1870,2653,3498,9164,658,2276,4884,740,9467,49220,2292,437,4617,2538,872,16409,438,540,1883,2313,230,3938,8319,6134,124,1048,6707,4749,2558,5,2129,4358,997,1304,2511,1194,3268,1702,3721,367,103,158,5124,21317,7657,5224,1669,33995,6,1587,528,3385,1,863,530,881,4065,6316,2775,3655,855,6262,4,80,789,3173,43,95,10,13
TCGA-96-8169-01,1822,1839,544,186,1454,390,6847,202,4339,264,2628,1024,2655,91,560,41,652,22,22,5976,240,1263,193,364,180,25,120,2397,331,235,2394,167,1617,2729,623,120,75,8948,1418,3033,1109,1046,291,259,101,5,4254,1765,1564,1119,438,14,2,763,1831,1984,2360,4,374,12,3002,204,1200,14,206,5,426,4340,19,1492,11858,709,501,7,121,85,3275,8,68,6,2
TCGA-96-8170-01,4460,2368,491,2649,5851,3482,7749,261,5392,374,13889,819,6918,17979,11086,1358,800,2412,716,5420,50114,2610,241,15227,17416,74,6516,2269,1682,846,2932,1207,4709,3639,8822,199,7499,7494,2259,3871,337,1743,43634,428,356,9064,173,3812,6716,909,7866,82,917,6464,5469,7686,4429,112,19702,4,1469,100,3189,16,353,1404,1240,12897,581,1742,14498,1026,1427,1,239,505,4405,26,23,38,0
TCGA-96-A4JK-01,3888,2002,1406,1638,3210,729,10258,174,3627,190,438,447,971,223,1835,523,219,1316,138,1633,934,477,40,3266,684,251,199,2573,314,47,371,233,4712,6011,112,35,1329,9860,1297,518,37,484,39,489,5,221,7426,2353,193,3632,317,77,203,2546,3416,3604,1259,23,82,44,352,474,577,6,404,78,388,985,156,441,5534,219,596,0,388,99,96,3,8,46,0
TCGA-96-A4JL-01,3279,3745,622,319,9,32,5976,24,3635,337,3226,1119,457,415,143,501,704,3,2,4623,288,846,483,1,43,29,52,103,4,319,1701,60,226,5650,51,160,13,2167,598,3536,1,5863,26,305,96,0,782,447,531,592,34,8,1,706,1339,1653,9447,1,838,0,942,25,809,19,593,7,902,1364,104,985,3670,32,595,0,116,552,1715,24,79,66,5
TCGA-98-7454-01,3309,2778,1189,113,23,37,11391,28,5612,141,7995,1223,1387,17,1999,52,2290,0,0,14696,25,825,1104,1,0,2,1,1178,1,849,6494,52,2170,10031,0,276,2,4127,2525,6303,511,4642,1,1446,20,6,716,1195,14138,285,2105,0,0,1169,1250,5186,453,1,5810,0,3945,139,4505,16,561,2,1435,4041,48,4750,19104,129,125,16,220,3876,419,62,35,36,894
TCGA-98-8022-01,975,1148,125,486,614,258,3388,351,1941,99,2056,463,1093,257,969,115,446,164,46,2240,490,940,155,632,2066,5,8,1774,10,105,1854,294,804,3280,26,113,53,2539,1163,4067,546,1153,49,540,30,245,185,805,949,141,1120,37,305,1092,1935,2455,207,4,757,3,1078,336,3916,51,24,13,755,2985,295,549,5912,86,176,3,253,237,1416,8,35,41,0
TCGA-98-8023-01,1957,1208,670,366,1604,387,4821,3,2162,348,2063,160,3330,2584,294,260,209,5,17,2441,4728,462,83,26,73,25,98,57,10,148,624,19,934,1938,82,27,14,3208,517,821,6,1092,82,312,22,7,418,851,426,464,15,1,8,1852,30906,797,894,1,31,27,382,164,450,50,14,2,375,755,27,695,5235,167,387,0,20,170,180,5,9,79,12
TCGA-98-A538-01,5173,3603,1216,2682,4162,3423,17585,156,7323,215,3209,1487,686,745,2471,6,289,493,705,3874,81,1698,95,3405,945,171,8681,1588,1011,113,194,22,5348,1469,589,18,586,2629,2923,1776,8,766,4121,230,93,448,936,4212,548,3100,67,1,1,1250,6615,8101,967,0,497,114,3623,191,998,20,1,34,183,2122,1199,459,2476,666,2440,0,15,82,53,16,8,21,128
TCGA-98-A539-01,2896,1171,532,539,3064,687,8360,324,2850,108,2985,622,2891,249,255,126,438,174,1,3498,774,1052,227,765,432,487,13,1295,660,189,6915,114,867,2868,21,201,112,12962,387,1413,186,1631,55,349,438,332,31046,334,2696,3330,156,126,602,2773,2597,2131,563,3,829,2,573,270,1371,7,340,8,263,5489,125,3312,20726,185,11,11,581,527,524,12,13,6,3
TCGA-98-A53A-01,3467,1884,1540,2085,5512,1390,10572,2,3909,158,1432,555,945,12,274,66,303,1815,9,1235,82,465,69,76,97,19,286,143,9,80,1611,246,2278,2347,2718,76,144,9469,315,860,10,477,19,213,215,30,10239,4680,584,6813,96,4,34,1441,1837,654,3009,2,17,26,876,192,1245,2,159,29,228,2134,107,278,4613,451,1255,6,2481,9,758,0,7,46,50
TCGA-98-A53B-01,2215,2980,444,696,12091,300,6371,264,3834,264,1485,1046,4642,207,3540,55,713,760,100,5610,195,1079,158,205,306,58,207,1694,99,281,1080,485,1076,3450,639,397,24,6578,632,3305,23,984,220,241,344,50,1170,1967,2841,1341,1950,19,45,618,1928,1952,976,77,1651,131,969,4,2758,10,507,12,634,4374,46,762,10389,289,1076,6,131,81,265,2,23,107,1
TCGA-98-A53C-01,601,470,145,23,93,54,2602,66,1180,47,133,1502,226,17,47,4,2243,0,0,19238,37,236,2066,8,7,6,0,75,2,2325,11023,38,191,10779,0,2657,4,1212,3181,4655,5,5959,4,1287,52,2,272,429,16498,356,309,0,14,168,617,10139,206,0,33,56,3015,68,10482,73,58,1,1903,8559,24,8952,25974,127,115,209,720,712,5298,27,86,37,9
TCGA-98-A53D-01,375,372,90,58,34,22,3886,5,989,12,195,1245,199,3,35,5,1507,35,0,10941,116,289,1008,78,32,9,5,316,4,1181,4499,288,562,7519,35,309,49,2196,1784,5124,20,4554,2,1081,9,13,158,475,18223,398,393,3,51,289,403,13128,319,1,9,0,4361,141,8388,34,9,15,1013,11489,178,6253,43939,116,87,11,683,3136,2703,163,78,47,23
TCGA-98-A53H-01,1238,656,214,476,545,561,3676,110,1709,61,1966,1402,1784,525,1414,220,1295,507,19,12382,2559,846,999,6861,2529,1484,153,1029,406,1258,4536,1061,1244,7107,725,945,3667,3587,2357,4131,1945,4207,188,941,24,4326,2740,2178,5572,1275,1053,1933,2084,1305,2084,8589,1865,49,3030,17,3426,159,3710,16,384,520,2350,7422,645,4381,17237,96,916,72,746,2692,25613,26,228,20,12
TCGA-98-A53I-01,3730,2828,1782,2546,1764,1251,13506,272,2450,292,1548,691,1186,489,232,312,777,13,60,2884,913,1404,194,934,211,133,164,1180,115,53,653,415,3174,5699,75,19,347,10111,839,734,757,1453,10,729,2,1237,11999,3641,596,1669,17,343,185,7570,10417,1655,2759,96,323,43,475,171,1211,0,2062,53,168,3679,9,1135,4774,26,1560,3,615,481,13,0,3,31,1
TCGA-98-A53J-01,2043,921,418,3661,61652,3297,3570,267,958,156,6384,250,16758,4437,7428,102,257,634,4731,313,24776,5331,138,9435,20690,2388,8026,1040,1830,150,1567,307,4649,3829,15826,15,5005,11499,864,574,12150,405,244,126,1389,2349,4053,6757,247,2259,36,132,71,6498,10029,6336,9494,176,9092,9,115,106,215,1,113,2453,422,4495,383,218,1472,249,1287,20,131,93,65,8,1,17,21
TCGA-J1-A4AH-01,1868,1101,471,1128,926,190,5523,257,1755,119,465,167,610,59,2422,89,97,188,396,664,433,703,100,622,279,212,57,132,40,36,457,127,2051,1070,123,24,800,2749,461,322,2,593,13,203,2,120,8299,1166,373,3317,218,39,190,1865,2215,1717,880,195,722,6,711,130,247,0,449,4,316,2009,209,589,2220,179,1058,4,40,4,3,2,12,10,3
TCGA-L3-A4E7-01,1877,1350,705,1792,286,313,3124,173,1729,115,7208,551,2216,838,15640,26,505,794,344,3748,2031,856,172,1179,1261,130,1169,1500,325,915,1235,191,1407,2566,1589,260,462,5115,1650,3567,65,813,999,275,182,153,131,445,4101,1697,621,7,16,1678,4971,4017,4617,5,2661,10,920,240,1741,3,369,54,403,7908,1119,672,12993,207,1254,77,201,81,4106,18,43,101,6
TCGA-L3-A524-01,3681,1282,442,2951,2275,594,11382,1252,4416,384,2610,534,1438,17,917,9,313,73,43,1618,349,1058,82,1521,163,199,106,3301,18,48,1022,387,5547,2217,416,44,840,3925,1198,648,3,1470,6,510,19,863,6742,1449,246,4182,23,45,24,9120,21312,2478,1934,9,165,5,1048,149,876,0,749,67,862,4351,51,1081,5786,577,814,3,53,84,10,17,31,46,14
TCGA-LA-A446-01,4178,1181,963,2869,6416,1908,10357,273,4009,314,3125,871,3221,6862,7440,301,297,2471,780,2511,7353,1506,100,8300,4139,1535,1862,1464,1376,162,2821,624,1684,3341,1958,328,5831,11984,1146,1821,82,1036,73,383,82,5604,19253,6324,1979,1927,1910,459,791,3045,5073,8159,3778,541,296,3,572,536,2459,7,28,553,275,5231,571,253,9940,137,5114,116,646,174,637,1,5,13,0
TCGA-LA-A7SW-01,6722,11192,1544,528,361,1402,13436,545,4426,234,773,270,296,522,231,39,418,166,63,2949,5380,2434,161,7452,994,2692,138,4770,1113,19,159,644,728,1112,5023,6,499,2579,567,898,4,935,7,350,1274,369,3062,550,153,11197,892,72,928,685,1011,847,389,8,45,10,964,227,74,5,768,32,231,2552,6916,9099,9636,1701,34,4,17,187,15,125,17,129,324
TCGA-MF-A522-01,4496,1243,1401,3860,4201,92,12846,319,4283,412,1836,862,3622,677,7889,298,92,16,209,1389,16346,1801,22,903,583,539,31,615,584,64,1403,311,1491,2310,30,2,2661,15005,1010,672,73,199,1358,163,2,1089,11848,2005,82,113,102,64,121,1298,1999,459,2350,689,9943,5,305,294,122,1,456,21,307,1148,1196,80,2871,921,99,185,220,10,1,2,3,28,2
TCGA-NC-A5HD-01,3504,2580,665,1125,1524,96,6360,348,5841,209,1529,410,592,276,8071,244,314,150,535,2484,523,573,28,3580,251,259,301,1115,298,106,372,214,3034,951,558,44,2988,4010,349,1470,3,482,438,213,13,599,3833,566,346,7391,179,313,32,738,2066,509,574,9,304,29,414,390,644,1,56,116,203,1148,2440,266,7308,455,990,151,257,13,2,8,8,128,0
TCGA-NC-A5HE-01,5372,3062,909,261,85,644,7515,80,3015,258,2977,420,4650,33,758,5,501,7,1270,3202,4568,1718,134,4,42,45,19,985,12,91,3006,548,1026,3854,17,15,16,4530,638,2100,41,1141,3,448,2,2,2981,3681,1004,121,355,0,1,823,2412,754,2222,49,360,0,357,138,589,1,313,3,669,1816,10,377,4182,79,745,16,144,327,6,6,8,43,36
TCGA-NC-A5HF-01,2238,2425,863,1840,6302,1220,2876,95,3069,135,3504,940,2545,1273,5362,740,392,1909,748,2125,507,2145,60,3364,10064,1031,1924,3968,502,197,646,313,3103,1791,7325,15,9943,6863,485,1811,33,753,927,74,77,638,5183,2341,1116,5839,1065,42,43,1980,5985,1579,2096,23,998,65,522,508,1924,3,1066,30,174,2540,732,853,8843,2119,1649,2,312,8,4650,0,35,17,14
TCGA-NC-A5HG-01,3129,3490,1128,18628,1024,8082,10507,259,6105,234,6666,501,584,176,324,437,213,7482,3321,781,769,4405,28,13149,1200,2740,95,4839,3428,139,57,1335,5516,1753,190,4,5317,1442,1487,484,425,456,179,40,19,4338,570,915,37,3873,197,1177,4293,15062,6093,231,35,3,91,112,51,7,163,0,9,96,11,6304,1983,62,3945,251,2716,0,7,7,2,5,1,21,1
TCGA-NC-A5HH-01,7672,3498,1018,32,357,805,8278,899,3745,292,250,174,54,3,3,10,247,749,0,2506,4,525,23,0,0,0,69,29,0,73,67,375,993,1508,22,17,16,2266,703,1059,3,243,1354,301,3,0,46,4114,176,2680,15,0,0,212,5706,308,2089,0,0,3,1060,522,87,68,316,8,54,1474,2,135,10460,158,12,0,29,6,27,6,11,270,0
TCGA-NC-A5HI-01,6556,3695,913,1917,9664,2748,9206,52,3190,378,4354,594,4222,1813,6459,766,569,2599,205,600,9949,3253,51,8189,2511,921,5876,2834,382,595,92,326,4109,2308,7189,38,15926,2286,1304,1124,195,530,2208,147,76,1829,659,4973,385,4823,595,140,68,6123,6406,1433,1396,27,1759,41,362,20,1206,3,7,833,233,2553,4470,116,1410,476,2782,2,26,63,66,25,16,20,0
TCGA-NC-A5HJ-01,3409,3409,530,29,55,4,6398,127,4876,2,431,1331,671,1149,10,1,903,9,0,10303,25,472,562,5,6,4,26,79,42,1583,8540,25,457,7649,7,1812,16,1659,2929,5875,5,3506,4,717,1,12,375,945,9611,93,50,0,6,133,786,9221,182,0,8,1,2890,59,11365,200,5,5,2147,6589,11,1420,22489,74,376,285,455,6,5595,4,36,10,2
TCGA-NC-A5HK-01,3402,3539,966,1224,237,32,8197,363,3953,233,967,515,547,10,115,123,261,3,4,2494,46,933,28,10,35,11,1,2636,33,128,2107,174,5227,1570,7,17,6,4010,2132,2103,190,2325,2,355,0,5,405,2839,128,27296,3397,0,31,304,159,2886,11,1,30,0,1705,3,183,1,3,2,1233,3222,83,7036,16655,1113,32,0,518,15,35,5,1,76,0
