Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,AC011374.1,AC104211.1,ADAMTS9-AS1,LINC01290,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC00393,MIR497HG,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC078778.1,LINC00392,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,MED4-AS1,LINC00520,AC243960.3,AC093510.2,MIR130B,AC104836.2,AC006238.1,HOTTIP,AC027277.2,AC093599.1,PART1,LINC00470,AC007671.1,LINC00592,BCRP3,UCA1,AC068631.1,AC091806.1,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,HOXB-AS4,LINC00536,C1orf132,AC009974.1,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,LINC02126,AC078802.1,AL445471.1,AC092809.2,LINC01361,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,AL162413.1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC02265,LINC01297,LINC00518,LINC00184,LINC00211,PTGES2-AS1,STEAP2-AS1,AC068305.3,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,LINC01297.1,AC006305.1,MIAT,CCDC26,AC105219.2,UMODL1-AS1,HCG21,AL021395.1,AL357518.1,AC126768.3,AC005162.2,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,OVOL1-AS1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,AC010307.2,PLCH1-AS1,POU6F2-AS1,LINC00460,AL157778.1,AC025431.1,LINC00525,AC009403.2,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,AL122019.1,AC078906.1,SRGAP3-AS2,FAM138B,LINC00051,H19,AC006450.3,LINC02254,NAV2-AS2,AP003064.2,LINC01765,AC092811.1,NKX2-1-AS1,LINC01513,LINC01250,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,AC115099.1,AC011899.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AL354861.3,AC011483.1,AC007907.1,LINC02005,AL161636.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,AC007182.1,LINC02208,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,AC113349.1,AL031291.1,LINC02042,CNTN4-AS1,AC009652.1,TLR8-AS1,AL513304.1,AC138761.4,KIAA0087,AC069281.1,LINC01543,AC120193.1,LINC00237,AC092818.1,LINC01258,FAM181A-AS1,AC004870.2,AC135782.1,AC044839.2,FNDC1-IT1,LINC01033,KIRREL3-AS1,LINC01908,AC100791.1,LNX1-AS1,AL133320.1,AL161645.1,AL110505.1,AL353770.4,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,LINC01571,C11orf44,AC083809.1,AL355516.1,AL353747.3,LINC00303,GRM7-AS3,AC079070.1,LINC00488,AC003985.2,AL590491.2,LINC00524,LINC00113,LINC00485,BX005040.1,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,AC113378.1,AC104126.1,AC006262.3,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC090371.1,AC068756.1,C17orf77,AC112518.1,AL139002.1,LINC02445,CLYBL-AS1,LINC00458
TCGA-63-A5MP-01,7465,470,24,39,19,188,11,56,21,33,371,1723,362,210,7,3,0,7062,0,60,105,11,866,26,0,50,7,106,1,27,34,2,62,8,8,27,3,0,102,385,3,22,8,67,115,7,26,6,2,22,16,486,6,2,2,22,7,24,4,256,4,7,0,11,4,5,53,19,1,2,10,204,3,15,18,13,12,17,38,18,446,14,67,1,2,4,0,2,1,23,5,5,24,13,31,70,20,4,5,7402,11,64,0,0,276,3,7,8,14,3,0,27,13,1,14,1,0,0,14,0,0,8,0,0,19,8,0,0,5,27,6,1,1,7,360,0,18,3,4,2,1,64,0,2,4,4,1,0,0,10,0,1,1,3,0,17,55,1,3,8,2,3,3,2,6,24,6,7,41,14,3,2,2,0,7,0,0,3,3,0,0,1,4,9,13,9,0,7,2,1,1,2,2,3,0,2,0,9,1,1,1,0,6,0,3,0,1,0,2,0,19,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,4,0,1,0,0,1,0,0,1,0,3,0,0,0,0,1,1,0,0
TCGA-63-A5MR-01,7436,354,310,43,11,322,0,2,10,24,252,1918,23,5,3,0,171,95,6,86,94,0,166,236,0,145,15,24,6,183,5,3,7,1,2,1,12,6,2,192,3,35,1,51,16,2,27,177,7,15,6,193,0,15,1,1,16,43,0,372,3,0,130,29,3,1,51,5,0,1,46,85,0,5,2,3,4,0,1,11,36,1,139,0,0,0,0,13,4,20,6,28,5,8,208,13,50,0,8,583,14,23,0,0,0,0,7,9,0,8,0,0,20,0,46,3,0,4,3,0,0,209,1,0,5,3,0,1,0,2,2,1,0,2,733,3,4,0,1,0,0,8,0,0,1,6,1,8,0,6,1,0,4,12,0,2,1,1,0,15,0,196,5,0,2,14,4,0,4,0,0,4,9,2,19,17,0,1,0,3,1,0,3,3,1,2,3,1,1,0,1,2,5,2,0,0,1,1,1,4,0,0,0,3,2,24,0,0,49,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,5,2,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
TCGA-63-A5MS-01,934,116,41,68,13,28,4,10,4,0,102,250,121,0,2,2,35,31,4,25,11,2,223,10,0,15,6,16,0,3,7,2,2,0,1,8,4,0,2,121,3,18,2,0,0,0,4,9,0,4,0,165,0,1,5,2,99,6,1,245,2,0,3,11,10,4,14,11,1,3,1,26,0,0,3,0,3,11,10,0,26,3,1,0,0,0,0,6,0,0,2,4,11,0,11,28,47,0,3,916,2,8,3,1,0,0,5,0,0,1,0,0,2,3,2,1,1,2,3,1,1,1,0,0,5,0,0,0,0,0,4,3,0,0,99,0,27,0,0,0,2,13,0,0,1,0,0,0,0,3,1,12,1,1,0,5,15,0,0,0,1,0,0,2,0,5,10,1,2,0,1,0,2,0,4,27,0,1,0,0,0,1,8,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4,0,0,0,0,0,0,1,5,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,6,0,0,0,0,1
TCGA-63-A5MT-01,10680,11,69,3,8,6,0,16,7,22,4,1822,22,0,1,1,20,66,0,28,50,0,270,54,1,0,0,63,2,33,3,0,4,1,6,4,4,0,0,89,0,30,1,30,8,0,6,51,4,5,0,386,1,0,11,0,2,2,1,402,4,1,1,2,0,2,5,9,0,0,137,112,1,0,3,3,1,0,30,0,7,2,0,0,1,1,2,24,3,12,3,7,7,2,40,0,8,1,1,299,6,4,1,0,0,0,0,1,0,3,0,0,4,0,2,2,1,2,0,0,1,8,0,0,7,4,0,0,0,0,1,8,0,0,37,0,0,0,1,0,117,4,0,1,2,0,2,1,0,1,5,1,1,0,0,6,5,1,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,20,0,0,1,4,0,1,0,0,1,1,0,1,1,0,1,7,0,9,0,0,0,0,2,0,0,0,0,0,0,12,1,0,1,0,9,0,0,0,0,0,0,1,0,1,0,1,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TCGA-63-A5MU-01,13319,574,367,318,9,782,1,1,12,59,63,1825,3,1055,1,0,0,199,2,36,30,6,44,0,1,0,18,97,1,1025,2,0,12,0,5,2,0,2,268,6,3,52,0,21,5,2,8,183,6,11,0,11,0,30,167,87,2,29,0,74,0,1,7,14,4,2,47,3,4,2,12,163,12,23,4,10,20,1,46,3,306,26,1,0,0,0,0,1,1,9,14,13,29,5,12,0,25,0,8,124,15,15,6,1,91,1,3,3,0,4,0,2,30,0,9,3,0,0,17,0,3,1,0,0,0,1,0,0,0,3,3,26,0,24,200,1,1,0,1,2,0,0,1,2,2,0,4,3,1,2,1,0,2,5,0,0,3,0,1,4,0,0,46,2,24,0,0,17,0,0,32,3,5,5,1,5,0,2,0,9,0,1,63,1,0,1,0,1,4,0,2,0,0,3,0,2,0,1,4,0,0,1,16,3,7,5,0,3,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,2,0,0,0
TCGA-63-A5MV-01,7603,243,257,152,44,349,5,34,6,1,1221,625,56,59,3,2,168,403,0,19,32,1194,1588,104,0,0,55,32,4,23,18,1,21,10,3,25,6,20,546,399,0,26,10,56,36,1,61,18,185,6,2,305,2,80,2,55,334,8,1,166,11,9,3,79,24,18,46,9,2,12,0,147,63,0,13,11,34,2,0,24,59,10,45,1,4,6,2,19,1,9,14,12,21,1,378,3,26,6,42,1332,13,14,1,0,273,1,0,2,3,0,0,5,4,0,26,1,0,4,4,0,2,35,0,1,25,1,1,0,6,0,15,2,0,0,2703,0,25,0,0,1,2,0,1,3,0,5,4,0,0,3,2,2,0,0,0,5,4,0,3,0,3,3,6,33,16,13,20,6,12,0,1,1,4,0,1,6,0,2,1,0,5,4,7,1,3,0,0,0,7,0,4,0,4,7,2,2,0,3,0,1,0,1,11,3,1,1,3,0,0,20,17,0,3,0,8,3,0,0,0,0,2,0,3,0,0,18,0,1,2,9,0,0,0,3,4,1,0,4,69,0,0,0,0,1,4,0,0,0,1,0,0,1,1,0,22
TCGA-63-A5MW-01,5249,18209,270,351,64,30,1,33,10,0,302,2035,79,0,4,2,0,192,1,11,93,2,2674,8,2,214,49,129,1,2,12,0,77,8,11,189,1,0,34,1576,2,17,2,6,5,4,35,548,94,2,1,357,5,59,34,12,792,63,67,108,5,4,1,98,28,6,64,78,0,48,442,274,5,1,28,22,8,0,6,0,74,46,413,0,8,325,4,0,3,28,24,8,48,21,281,2,21,325,4,1745,119,47,0,0,0,0,18,20,101,18,0,17,2,61,39,8,2,176,8,0,3,30,67,0,1,6,0,1,39,0,50,5,0,0,6420,9,75,2,1,4,1,16,1,1,3,11,0,1,1,10,16,0,1,14,0,40,0,386,3,0,0,0,0,0,0,28,4,0,37,0,2,2,7,14,0,3,0,2,3,0,28,14,13,0,1,294,8,0,8,0,1,0,15,57,8,1,0,0,0,0,0,0,1,1,0,2,5,0,2,1,41,0,0,0,0,1,6,0,6,1,4,0,1,0,7,0,1,11,0,1,0,0,0,1,1,0,0,2,118,0,0,1,0,1,17,1,0,0,0,0,0,0,0,0,1
TCGA-63-A5MY-01,12126,119,4,21,3,390,2,3,0,51,904,1913,19,1120,1,0,112,292,0,65,28,9,48,1,0,2,12,490,1,0,3,1,5,1,3,9,0,4,5909,288,4,10,2,5,4,0,160,1,0,4,1,20,1,2,24,1,2,1,1,86,3,0,2,57,6,0,40,15,0,2,1,54,2,1,8,14,5,2,11,5,500,24,78,0,1,102,0,2,1,14,14,15,19,36,10,3,15,102,2,80,8,54,2,0,9,1,1,10,0,6,0,11,6,0,2,0,0,0,0,0,1,3,3,0,2,3,0,0,6,4,0,4,0,1,346,0,2,0,0,1,0,1,6,7,2,0,3,1,0,10,3,0,0,1,1,0,1,1125,0,0,2,1,21,2,29,0,0,0,2,0,6,0,0,0,2,1,0,0,0,0,1,0,8,2,1,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,25,0,0,0,5,0,0,0,14,0,1,1,0,0,0,0,0,1,0,0,2,0,8,0,0,0,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,0,2,0,0,2,0
TCGA-66-2727-01,3880,350,4,106,10,137,3,7,3,23,538,1401,360,1,1,2,0,387,1,146,34,9,302,36,1,0,28,32,3,16,7,2,5,1,6,1,1,1,351,395,2,5,3,4,3,3,9,48,8,8,2,52,0,20,6,8,148,1,5,48,4,6,1,4,38,8,20,9,2,11,0,34,0,4,3,1,7,0,0,18,369,28,50,1,4,0,0,15,2,4,2,10,2,5,90,90,8,0,1,230,4,2,2,1,7,0,1,1,3,1,0,1,3,2,12,1,0,1,2,2,0,7,0,0,25,0,0,0,1,12,4,3,0,0,145,1,1,3,1,0,22,54,2,0,2,0,0,0,0,2,1,0,1,2,0,4,17,379,5,0,0,3,2,4,23,0,2,0,9,0,0,0,0,0,1,0,1,0,7,0,0,1,1,0,0,3,0,1,2,2,0,0,4,6,0,0,2,2,0,0,1,0,4,0,0,0,5,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-66-2734-01,8085,26,91,2,14,299,5,17,8,1,327,836,156,6,2,1,0,93,0,85,16,0,519,21,0,0,0,64,1,90,16,0,7,7,4,0,2,12,3,0,3,9,0,23,3,3,26,580,185,1,2,224,1,7,2,0,44,0,1,182,13,2,7,2,1,8,19,8,11,0,6,40,0,8,4,6,1,2,8,0,30,12,1,0,0,0,10,11,12,3,4,11,0,0,14,77,80,0,2,163,14,3,0,0,1,0,3,3,0,2,0,1,9,0,22,2,1,0,1,0,0,280,0,0,4,6,1,2,4,0,1,3,0,2,219,0,0,0,2,0,12,12,2,0,0,0,0,0,2,1,0,0,42,2,0,1,128,1,5,0,8,32,3,3,12,2,15,0,1,9,0,0,0,0,13,0,0,1,8,0,0,0,2,1,0,3,2,0,15,5,2,1,2,0,2,4,0,0,0,8,0,0,2,0,0,12,1,0,16,6,0,0,5,0,1,0,1,0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
TCGA-66-2737-01,6075,358,156,71,33,182,4,10,4,24,450,921,82,3,8,1,19,1141,1,38,21,28,1034,12,1,36,10,78,3,30,14,2,10,1,5,9,2,3,536,33,10,27,4,35,29,9,6,11,3,38,30,131,1,3,10,26,61,16,25,167,2,14,14,6,1,22,55,11,6,4,2,81,4,4,8,4,3,29,1,4,424,18,12,0,3,2,0,36,1,11,3,8,12,3,128,37,47,2,4,1988,12,5,3,0,3,0,7,4,0,3,0,1,0,0,16,6,2,1,6,1,0,127,1,0,14,4,0,1,9,39,8,13,0,2,527,1,3,0,2,1,14,9,2,0,8,4,2,2,0,5,0,0,0,2,0,4,3,0,4,11,2,5,1,3,91,15,10,0,9,7,0,0,2,0,5,2,0,1,5,0,3,0,2,2,3,5,2,9,5,0,0,2,8,4,4,1,2,0,6,3,0,1,12,4,0,2,3,0,2,9,0,1,2,0,6,5,0,0,5,0,0,1,0,6,0,0,0,9,0,2,1,4,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,4,7,0,0,12
TCGA-66-2742-01,3183,133,232,172,10,51,6,5,1,57,784,986,123,45,4,3,1,478,1,56,33,17,334,10,0,0,23,20,2,1,5,1,6,3,0,6,2,1,20,0,6,14,7,3,41,6,4,1,1166,0,6,347,1,14,19,48,197,54,1,144,7,3,13,3,2,6,33,12,0,14,4,16,0,7,1,12,14,58,27,0,34,23,6,0,1,0,3,29,8,11,6,5,4,3,54,64,25,0,1,240,17,1,2,0,0,1,1,0,0,1,0,0,2,0,19,1,0,0,6,0,0,126,0,1,32,1,0,0,4,2,2,5,0,0,100,0,2,3,1,1,9,9,0,1,6,0,5,0,2,6,0,1,1,1,0,0,16,0,1,0,2,0,4,5,58,11,1,1,4,2,0,0,2,0,0,6,1,1,2,0,0,0,0,0,7,2,0,0,14,169,0,0,2,1,0,3,1,0,0,2,0,0,7,0,2,3,0,0,1,0,0,0,0,0,0,1,1,0,22,0,2,0,1,5,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
TCGA-66-2744-01,1169,88,124,69,25,26,5,14,1,1,85,1077,295,3,0,3,31,21,0,9,19,1,443,1,0,123,29,13,0,8,13,0,2,3,4,4,4,1,6,6,2,37,3,448,4,4,12,315,0,2,3,119,3,5,2,1,19,81,4,84,3,3,0,3,4,9,9,21,14,11,297,15,2,0,1,3,1,3,11,0,17,16,105,0,5,0,74,8,2,5,2,7,22,2,3,274,8,0,1,610,166,2,4,0,0,1,0,2,3,0,0,0,0,16,4,6,0,1,0,1,0,73,0,3,13,1,0,0,1,1,1,9,0,1,2825,9,8,0,0,2,2,32,1,0,0,0,0,0,1,0,2,0,2,1,0,4,106,0,4,0,0,1,0,0,1,3,38,1,0,7,0,1,3,0,7,0,1,0,1,0,2,1,3,6,3,94,0,0,1,3,3,1,1,2,0,0,0,0,2,2,0,0,0,0,1,8,3,1,4,6,1,0,0,0,1,0,0,1,6,2,0,0,0,5,0,8,0,7,2,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
TCGA-66-2754-01,5,213,432,287,1,0,9,5,6,6,290,473,44,1,1,2,134,63,0,5,101,0,119,0,1,0,60,7,0,4,9,0,19,1,1,1,2,0,16,13,0,4,1,2,14,1,99,21,41,0,0,40,0,69,73,2,2,1,1,16,3,0,0,15,1,7,5,2,1,6,243,10,159,0,3,8,4,2,1,61,6,2,549,0,0,11,0,13,0,9,0,2,10,2,94,11369,4,11,0,9358,35,1,0,0,0,0,0,0,3,2,0,8,3,0,13,0,0,0,7,0,125,20,3,0,17,6,0,0,5,7,1,0,2,2,6094,6,0,0,3,0,2,9,0,10,1289,45,0,0,2,1,1,0,0,0,13,0,3,2070,4,0,0,0,0,2,3,178,0,0,0,4,0,1,2,3,1,1,0,3,0,0,2,16,2,0,5,31,0,1,1,1,2,2,1,3,0,2,1,3,3,3,0,0,0,0,0,0,8,0,0,1,0,2,1,0,0,6,2,0,2,0,7,0,0,2,1,0,0,0,0,0,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,68,0,0,0,0,0,0
TCGA-66-2755-01,3831,330,110,199,10,20,5,5,15,11,4,862,22,0,11,0,0,131,0,5,34,0,470,58,1,15,14,114,2,8,12,2,9,4,1,0,23,0,0,3,3,4,2,0,10,0,79,12,1,9,4,210,23,1,10,0,190,52,9,82,5,3,0,1,4,10,21,40,21,23,1,191,21,0,0,8,4,2,0,1,386,5,3,0,1,1,0,14,24,4,0,10,1,1,185,36,14,1,2,358,18,1,1,0,0,1,2,0,1,1,0,1,0,2,2,0,2,59,1,1,4,142,0,0,13,12,0,0,1,4,7,2,0,0,187,1,4,0,0,0,148,1,1,0,1,233,8,1,1,4,0,0,1,0,0,1,0,1,0,0,3,54,0,0,1,18,4,1,11,4,0,0,2,0,8,2,0,3,1,2,0,0,0,1,124,1,18,18,4,0,0,2,2,443,7,3,0,2,0,0,0,1,2,1,1,2,5,0,0,7,0,0,16,5,0,13,0,0,0,0,1,0,0,9,0,1,0,9,0,0,0,0,1,1,4,0,0,6,9,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0
TCGA-66-2759-01,15031,143,269,37,10,772,3,4,5,66,44,747,18,28,1,0,82,117,0,38,26,9,264,192,1,12,6,31,1,57,12,2,11,2,8,24,2,3,405,237,2,68,1,140,8,2,46,4,0,29,3,45,0,0,29,2,3,11,3,44,3,3,19,6,21,2,28,16,5,6,9,122,1,4,6,7,8,0,71,8,135,48,59,0,5,0,0,45,2,6,2,3,1,7,88,2,54,0,2,288,6,4,0,0,0,0,1,44,0,2,0,2,2,2,9,0,0,1,4,1,0,4,0,0,28,7,0,0,4,0,1,0,0,0,41,34,2,0,0,0,1,5,2,2,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,4,3,89,2,2,62,0,6,1,20,0,17,1,2,0,54,2,1,0,2,0,0,2,6,2,4,1,7,10,12,25,4,1,2,9,1,0,2,0,1,3,1,0,5,0,0,0,0,0,1,9,0,0,1,1,0,0,0,0,4,0,0,0,4,0,7,0,0,0,1,0,0,0,0,0,11,2,0,0,334,0,0,0,0,0,0,0,0,0,46,0,0,7,3,0,0
TCGA-66-2763-01,6930,6,165,664,18,862,5,5,3,0,713,1041,248,154,5,0,2,247,0,111,22,68,310,1,3,0,62,32,2,58,7,1,15,2,5,0,1,3,2286,9,11,67,3,10,8,8,70,173,1,1,79,60,0,33,2,0,19,1,0,144,2,3,5,7,1,10,41,10,2,1,2,14,14,12,1,12,14,2,53,1,165,30,2,2,9,0,3,8,4,11,9,20,23,4,42,154,65,0,1,313,6,6,29,0,33,0,0,52,1,24,0,3,14,0,55,5,0,0,17,1,0,6,0,0,28,3,3,1,0,5,0,103,0,0,375,0,2,0,1,8,2,42,6,2,3,0,3,0,1,0,0,1,1,3,4,1,26,1,2,0,0,6,5,10,78,6,2,3,9,2,0,3,0,2,1,1,0,4,1,19,0,0,36,1,2,1,1,14,7,0,0,0,2,1,0,7,1,0,26,1,2,8,16,4,12,0,1,6,1,1,0,6,1,0,0,0,8,4,0,2,0,2,0,3,0,0,0,0,0,6,0,5,0,20,0,10,0,1,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
TCGA-66-2765-01,7047,8,213,0,10,248,1,5,4,70,91,420,281,2,1,1,0,57,0,47,9,1,294,8,0,0,2,59,0,119,7,0,4,1,1,0,0,9,0,1,8,22,0,78,7,2,7,307,1,3,242,116,0,0,3,1,0,0,0,69,1,1,6,1,2,5,10,10,10,4,5,28,0,15,0,2,4,35,0,0,19,10,1,0,4,0,44,8,3,0,0,7,0,0,3,104,12,0,0,150,18,0,1,0,0,1,4,0,0,2,0,1,1,0,0,0,0,1,2,0,0,523,0,0,6,0,0,0,7,1,1,9,0,0,9147,0,0,0,2,0,5,21,0,0,0,1,12,0,0,0,4,0,0,0,0,0,28,0,0,0,0,10,1,1,8,1,5,1,0,6,0,0,0,0,10,2,0,0,5,15,0,0,0,0,1,0,1,0,9,4,0,4,2,2,0,11,5,0,2,1,0,1,1,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,6,0,0,0,0,0
TCGA-66-2766-01,4258,511,621,38,71,240,8,4,6,34,448,1197,19,1,4,0,0,912,0,371,40,1,930,29,9,139,3,53,3,22,2,0,29,0,2,12,6,8,31,149,1,58,2,16,7,3,117,44,13,191,0,46,1,13,38,3,0,7,1,40,0,2,0,73,47,5,120,10,2,2,1,36,64,1,5,10,12,0,13,1,531,86,1,0,2,1,5,50,0,11,2,22,4,1,24,2,11,1,1,179,8,6,0,0,1,0,1,10,1,3,0,12,4,1,20,1,0,1,2,0,0,1,1,0,12,14,2,0,25,0,2,0,0,0,271,8,0,0,0,1,1,3,1,0,5,0,6,6,1,3,0,0,1,0,1,1,0,0,1,0,12,0,1,2,36,5,0,0,40,1,53,3,21,0,5,3,0,4,1,0,0,0,20,2,2,4,0,2,81,0,1,0,4,8,0,0,1,0,0,0,0,0,8,3,0,0,3,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,21,1,1,0,1,0,6,5,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
TCGA-66-2767-01,1658,249,153,106,21,375,32,15,11,13,925,900,409,57,4,7,5,639,7,108,50,3317,608,55,3,46,25,21,1,47,27,6,11,9,7,8,41,13,88,17,10,63,10,33,30,12,6,13,0,110,17,289,2,2,11,0,69,32,3,194,10,12,30,55,11,11,23,20,12,1,0,389,0,29,4,10,5,8,37,1,98,16,4,1,1,3,0,22,2,18,12,15,24,7,18,138,59,3,3,1899,90,9,8,0,0,0,1,53,9,6,0,7,19,6,46,3,1,14,12,0,5,12,65,0,31,48,0,2,2,19,1,9,2,40,1256,14,0,7,5,1,7,33,2,2,4,16,1,4,3,5,8,1,1,21,0,6,24,0,3,11,2,42,0,5,39,1,1,62,286,5,1,3,12,1,3,6,0,6,2,0,0,3,9,3,90,1,13,106,5,0,1,1,0,18,0,0,1,1,1,0,4,0,1,3,4,6,0,0,0,1,0,0,0,0,0,1,1,0,1,0,4,0,3,1,0,0,1,0,0,0,1,0,3,0,1,1,1,19,1,0,0,1,0,0,0,0,0,0,1,3,0,7,0,0,0
TCGA-66-2768-01,5805,103,229,59,18,159,2,4,7,73,92,762,72,2,1,3,1,144,0,69,21,8,250,167,1,63,6,59,0,341,35,1,14,2,0,20,17,56,9,549,1,90,0,791,11,3,136,1288,66,33,2,355,0,4,19,0,2,98,5,112,3,0,7,22,21,2,25,25,7,12,17,42,10,16,6,1,5,2,53,19,27,9,4,0,4,2,17,83,13,25,0,28,22,6,373,0,37,2,1,149,210,6,2,0,0,0,13,4,0,2,0,1,22,36,2,8,0,4,6,0,3,706,0,0,30,23,0,0,0,1,10,10,0,15,88,24,2,1,2,0,1,14,2,0,1,2,0,1,0,4,12,0,62,4,0,1,0,2,0,12,10,15,4,0,9,69,1,0,0,0,25,3,13,0,40,5,0,1,4,7,0,0,17,2,5,54,10,0,4,45,12,0,0,1,0,0,4,1,1,0,0,1,1,3,38,77,0,0,5,1,203,0,1,0,0,0,1,1,8,0,1,0,0,1,0,3,2,3,0,0,2,0,0,1,30,2,0,1,0,1,0,0,0,1,0,0,4,1,0,2,8,8,0,0,0
TCGA-66-2770-01,5437,694,344,98,27,253,3,13,12,33,468,1675,136,8,3,3,1,335,5,190,40,1,1227,13,7,58,33,67,2,28,13,4,14,3,10,8,6,4,56,433,0,41,13,44,28,3,16,68,2,5,4,114,0,5,8,3,143,31,14,480,12,4,5,25,26,8,60,33,3,2,14,179,0,40,10,13,4,0,4,0,393,7,2,1,2,0,1,22,0,27,3,5,7,24,73,58,36,0,9,1308,31,6,1,0,0,0,13,21,1,16,0,5,16,5,11,6,1,5,27,1,2,8,0,0,28,4,0,1,1,5,11,44,0,1,165,2,2,1,2,4,1,43,3,1,2,0,6,2,1,0,6,3,0,40,3,1,33,1,3,2,1,10,1,0,17,2,5,5,1,4,6,2,5,3,0,15,0,7,1,0,0,2,20,0,2,0,3,5,3,0,4,0,10,23,1,0,1,0,2,3,2,0,3,2,0,4,0,2,0,1,0,2,1,0,3,8,4,0,1,0,1,1,17,0,2,0,0,1,1,1,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
TCGA-66-2771-01,4607,1,157,147,20,246,4,14,10,36,423,485,534,102,4,1,52,90,0,16,40,1701,350,3,2,6,33,19,3,35,31,0,4,2,2,0,5,2,354,84,4,22,0,4,16,2,130,1,1,99,3,29,1,12,2,1,1,0,2,173,7,5,0,6,0,3,22,6,23,18,2,19,30,8,6,6,5,2,12,4,54,36,7,1,0,12,2,0,5,4,5,3,16,4,105,103,4,12,1,376,5,2,6,0,44,1,0,18,0,1,0,1,3,0,35,0,0,1,0,0,0,1,191,0,53,1,0,2,0,5,0,5,0,8,443,1,0,2,1,0,9,19,0,0,1,2,4,1,0,3,0,0,6,4,0,0,293,0,0,0,1,7,5,9,110,1,4,1,2,7,7,0,1,0,10,4,0,0,3,15,0,1,3,8,3,1,1,3,39,0,2,3,2,2,1,2,0,0,2,0,0,0,7,0,0,0,0,0,0,3,3,0,0,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,6,1,0,0,0,3,0,7,0,0,8,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
