Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,G2E3-AS1,AL512363.1,AC011374.1,LINC01322,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC01807,DARS-AS1,LINC00393,AL355388.1,LINC00355,AL358334.2,SOX2-OT,AC105206.1,LINC00640,AL139385.1,AC078778.1,LINC00392,LINC00702,AC091182.2,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,AC004816.1,LSAMP-AS1,LUARIS,C10orf91,MED4-AS1,LINC00520,SLC12A9-AS1,AC093510.2,AP001453.2,MIR130B,AC006238.1,HOTTIP,MYOSLID,AC113346.1,AL136018.1,PART1,LINC01615,LINC02323,LINC00470,BCRP3,UCA1,AC099066.2,LINC01705,LINC00337,MIR31HG,MIR137HG,LINC00704,AL163952.1,AC093515.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,LINC01614,C1orf132,LINC01285,APCDD1L-AS1,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AC134312.5,MUC2,LINC00173,U62317.2,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC02081,LINC00518,LINC00184,LINC00211,STEAP2-AS1,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC006305.1,MIAT,CCDC26,LINC02454,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,LINC02551,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,LINC01929,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC01522,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-66-2754-01,5,213,432,287,1,49,1,0,27,5,6,290,473,44,88,35,1,2,134,4,63,0,4,5,101,0,15,1,119,0,1,0,369,60,0,7,0,4,20,0,6,19,1,1,13,0,2,16,4,0,13,1,2,15,7,99,21,41,2,0,465,0,40,0,69,73,2,2,1,29,16,91,3,0,0,15,1,5,4,243,10,2,159,0,3,8,4,2,61,6,2,549,0,27,0,13,0,0,10,2,94,11369,4,0,9358,35,0,0,0,0,3,2,0,8,0,13,0,0,0,0,125,20,0,17,0,0,5,0,2,2,6094,0,3,2,2,9,1289,45,0,0,2,1,1,0,12,0,0,3,2070,0,0,2,3,178,0,4,0,1,2,0,0,16,2,31,1,1,0,1,3,3,0,0,0,0,8,0,1,0,0,6,2,0,7,0,2,1,0,0,0,0,0,13,0,0,3,0,0,3,0,0,0,0,0,2,0,68,0,0,0,0,0
TCGA-66-2755-01,3831,330,110,199,10,59,114,20,77,5,11,4,862,22,30,80,0,0,0,2,131,0,13,5,34,0,25,49,470,58,1,15,27,14,11,114,2,8,21,2,10,9,1,0,39,1,0,0,28,13,3,2,0,46,19,79,12,1,4,9,5,4,210,23,1,10,0,190,9,228,82,95,6,3,0,1,4,21,32,1,191,72,21,0,0,8,4,2,1,386,5,3,0,126,0,14,24,0,1,1,185,36,14,2,358,18,3,0,0,1,1,1,0,1,2,2,0,2,59,1,4,142,0,13,0,0,1,2,0,0,187,0,0,1,148,1,1,233,8,1,1,4,0,0,32,1,1,0,1,0,34,0,1,18,4,4,0,0,2,0,1,0,0,1,4,2,7,0,2,0,2,1,1,2,5,0,16,5,0,13,0,0,1,0,9,0,1,0,9,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
TCGA-66-2759-01,15031,143,269,37,10,69,905,772,54,4,66,44,747,18,38,177,28,0,82,18,117,0,75,38,26,9,39,381,264,192,1,12,195,6,195,31,1,57,20,2,46,11,8,24,268,21,228,405,38,44,237,1,140,133,9,46,4,0,26,29,249,3,45,0,0,29,2,3,3,105,44,407,3,3,19,6,21,28,28,9,122,56,1,4,6,7,8,0,8,135,48,59,0,27,0,45,2,2,1,7,88,2,54,2,288,6,0,0,0,0,0,2,0,2,2,9,0,0,1,1,0,4,0,28,0,0,4,0,0,0,41,0,0,3,1,5,3,3,0,0,0,3,0,0,31,0,0,1,0,4,0,2,62,0,6,0,17,1,2,1,2,2,6,1,12,2,1,2,0,3,5,0,0,0,0,1,1,1,0,0,4,0,0,4,0,7,0,0,0,1,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,46,0,0,7,0,0
TCGA-66-2763-01,6930,6,165,664,18,61,57,862,34,5,0,713,1041,248,103,208,154,0,2,2,247,0,253,111,22,68,43,142,310,1,3,0,489,62,5,32,2,58,22,1,49,15,5,0,24,3,1,2286,13,42,9,3,10,62,6,70,173,1,48,1,7,79,60,0,33,2,0,19,0,67,144,435,15,3,5,7,1,41,17,2,14,103,14,12,1,12,14,2,1,165,30,2,2,11,3,8,4,9,23,4,42,154,65,1,313,6,1,0,33,0,1,24,0,3,0,55,5,0,0,1,0,6,0,28,3,1,0,103,0,0,375,0,1,1,2,42,3,0,3,0,1,0,0,1,99,1,1,26,1,0,4,10,78,6,2,2,0,3,0,0,1,0,36,1,7,2,0,1,0,1,16,4,12,0,1,1,1,0,0,0,0,2,0,0,3,0,0,0,0,0,6,0,5,0,20,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-66-2765-01,7047,8,213,0,10,41,21,248,0,5,70,91,420,281,0,240,2,1,0,151,57,0,44,47,9,1,91,77,294,8,0,0,297,2,52,59,0,119,22,0,27,4,1,0,339,25,363,0,1497,44,1,0,78,84,21,7,307,1,406,3,1,242,116,0,0,3,1,0,0,164,69,76,12,1,6,1,2,10,44,5,28,89,0,15,0,2,4,35,0,19,10,1,0,152,44,8,3,0,0,0,3,104,12,0,150,18,114,0,0,1,0,2,0,1,0,0,0,0,1,0,0,523,0,6,0,0,7,9,0,0,9147,0,2,24,5,21,0,1,12,0,0,0,4,0,74,0,0,28,0,0,389,1,8,1,5,6,0,0,0,0,5,0,0,0,9,2,0,5,0,1,1,0,0,6,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
TCGA-66-2766-01,4258,511,621,38,71,188,423,240,96,4,34,448,1197,19,135,118,1,0,0,70,912,0,88,371,40,1,36,4,930,29,9,139,191,3,38,53,3,22,33,0,16,29,2,12,132,12,1,31,21,138,149,2,16,52,23,117,44,13,493,191,1,0,46,1,13,38,3,0,1,63,40,41,8,2,0,73,47,120,6,1,36,32,64,1,5,10,12,0,1,531,86,1,0,125,5,50,0,2,4,1,24,2,11,1,179,8,13,0,1,0,1,3,0,12,1,20,1,0,1,0,0,1,0,12,2,0,25,0,0,0,271,0,0,2,1,3,5,0,6,6,1,3,0,0,26,1,1,0,0,0,1,2,36,5,0,1,53,3,21,0,1,0,20,4,81,4,0,1,0,0,8,3,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,21,1,1,0,1,0,6,5,0,6,0,0,0,0,0,0,0,0,1,0,0,0,4
TCGA-66-2767-01,1658,249,153,106,21,106,156,375,127,15,13,925,900,409,47,62,57,7,5,10,639,7,74,108,50,3317,34,23,608,55,3,46,129,25,7,21,1,47,21,6,7,11,7,8,28,9,51,88,16,24,17,10,33,20,24,6,13,0,18,110,60,17,289,2,2,11,0,69,3,109,194,40,6,12,30,55,11,23,32,0,389,34,0,29,4,10,5,8,1,98,16,4,1,68,0,22,2,12,24,7,18,138,59,3,1899,90,2,0,0,0,9,6,0,7,6,46,3,1,14,0,5,12,0,31,0,2,2,9,2,40,1256,7,5,12,7,33,4,16,1,4,3,5,8,1,132,1,6,24,0,11,3,5,39,1,1,5,1,3,12,0,2,3,9,1,5,0,0,1,1,0,1,3,4,6,0,0,0,0,0,1,1,0,4,3,1,0,0,1,0,0,0,1,0,3,0,1,1,1,0,1,0,0,0,0,0,1,3,0,7,0,0
TCGA-66-2768-01,5805,103,229,59,18,239,70,159,155,4,73,92,762,72,338,347,2,3,1,206,144,0,34,69,21,8,83,259,250,167,1,63,185,6,19,59,0,341,12,1,12,14,0,20,931,61,4,9,974,104,549,0,791,26,12,136,1288,66,1249,33,286,2,355,0,4,19,0,2,5,13,112,711,357,0,7,22,21,25,40,17,42,124,10,16,6,1,5,2,19,27,9,4,0,511,17,83,13,0,22,6,373,0,37,1,149,210,253,0,0,0,0,2,0,1,36,2,8,0,4,0,3,706,0,30,0,0,0,10,0,15,88,1,2,485,1,14,1,2,0,1,0,4,12,0,68,62,1,0,2,12,56,0,9,69,1,0,25,3,13,0,4,0,17,54,4,0,0,4,1,0,1,3,38,77,0,5,1,0,0,0,8,0,1,0,1,0,3,2,3,0,0,2,0,0,1,30,2,0,0,0,0,1,0,0,4,0,2,8,8,0,0
TCGA-66-2770-01,5437,694,344,98,27,163,82,253,191,13,33,468,1675,136,53,105,8,3,1,47,335,5,20,190,40,1,27,39,1227,13,7,58,68,33,94,67,2,28,9,4,9,14,10,8,87,25,598,56,65,5,433,13,44,83,65,16,68,2,0,5,1,4,114,0,5,8,3,143,14,184,480,45,8,4,5,25,26,60,91,14,179,41,0,40,10,13,4,0,0,393,7,2,1,22,1,22,0,3,7,24,73,58,36,9,1308,31,4,0,0,0,1,16,0,5,5,11,6,1,5,1,2,8,0,28,0,1,1,44,0,1,165,1,2,1,1,43,2,0,6,2,1,0,6,3,74,0,1,33,1,2,4,0,17,2,5,4,6,2,5,0,1,2,20,0,3,10,1,1,0,3,3,2,0,4,0,0,1,0,3,8,1,0,1,17,0,2,0,0,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCGA-66-2771-01,4607,1,157,147,20,129,8,246,39,14,36,423,485,534,151,162,102,1,52,3,90,0,105,16,40,1701,25,17,350,3,2,6,368,33,4,19,3,35,76,0,27,4,2,0,46,3,206,354,16,39,84,0,4,53,28,130,1,1,29,99,73,3,29,1,12,2,1,1,2,71,173,97,12,5,0,6,0,22,22,2,19,17,30,8,6,6,5,2,4,54,36,7,1,26,2,0,5,5,16,4,105,103,4,1,376,5,1,0,44,1,0,1,0,1,0,35,0,0,1,0,0,1,0,53,0,2,0,5,0,8,443,2,1,0,9,19,1,2,4,1,0,3,0,0,27,6,0,293,0,0,3,9,110,1,4,7,7,0,1,0,3,1,3,1,39,2,1,0,0,0,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,6,1,0,0,0,3,0,7,0,0,0,0,0,0,0,0,1,2,1,0,0,0
TCGA-66-2777-01,1071,80,37,14,12,54,108,241,57,8,4,453,572,394,2,77,5,0,7,116,2113,0,13,99,7,0,35,8,425,9,0,0,222,8,15,51,2,39,35,2,18,9,2,0,156,10,1,51,23,42,87,5,49,30,32,86,6,19,39,29,3,8,101,1,10,136,5,1,1,75,77,23,22,3,0,6,5,90,25,2,35,45,40,3,1,4,1,2,0,152,11,39,0,63,6,30,5,0,21,1,37,259,35,1,1174,9,55,0,0,0,1,20,0,0,1,1,3,0,2,2,0,8,0,62,3,1,1,144,0,0,282,1,6,11,5,29,14,0,0,0,1,1,6,0,21,0,0,63,202,2,14,1,13,0,10,1,8,2,2,0,2,0,2,1,19,2,0,0,0,13,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,1,0,0,2,0,0,0,1,0,0,1,7,0,1,0,0,0
TCGA-66-2780-01,2818,57,186,148,40,142,36,150,34,10,25,182,1147,32,9,156,7,0,0,84,57,1,74,57,21,2,146,13,652,20,1,20,106,10,13,44,1,19,54,0,12,9,5,8,248,40,40,5,237,46,0,0,102,86,53,51,12,558,24,8,10,2,193,3,0,9,0,55,6,216,54,537,58,2,4,12,0,6,67,35,7,19,0,10,3,5,6,0,1,55,18,2,0,71,0,8,5,10,0,2,418,10,50,1,490,14,75,0,2,0,0,3,0,1,0,0,2,0,4,0,2,84,0,50,0,0,5,9,0,163,123,0,0,67,5,2,3,0,0,1,0,0,0,0,290,1,3,0,0,0,340,1,2,0,6,0,0,1,0,0,7,0,0,1,4,1,2,3,0,5,3,5,0,2,0,25,0,0,12,0,6,0,2,0,4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,1,0
TCGA-66-2781-01,10764,318,148,153,13,164,32,391,107,11,0,533,712,73,144,292,1493,0,248,39,515,1,53,35,37,532,26,7,651,34,2,58,233,16,4,63,1,64,147,2,20,14,5,16,120,11,12,182,49,34,210,2,4,129,21,50,6,10,641,278,9,28,74,2,6,337,1,31,13,112,188,45,20,0,0,41,13,132,51,12,24,20,31,2,6,10,30,8,16,201,41,201,1,144,6,6,6,14,2,2,97,3,3,14,493,3,10,0,1,0,0,3,0,3,0,9,1,0,3,0,0,60,1,99,0,1,13,0,0,10,4221,0,1,4,1,2,10,0,1,1,0,1,13,1,131,1,0,5,1,0,13,1,62,17,2,2,8,1,4,0,4,0,7,2,14,3,0,0,1,1,0,5,11,0,12,0,1,0,1,0,10,0,2,1,5,3,0,0,4,0,0,7,2,0,2,1,3,0,0,0,0,0,0,0,0,18,1,29,0,0,13
TCGA-66-2782-01,16961,17,326,5,19,7,67,658,59,36,8,300,3623,73,88,205,0,1,8,190,49,1,260,82,47,1,52,156,735,12,2,0,167,19,6,143,1,11,85,0,31,10,2,1,273,12,225,1,279,126,0,7,1,142,34,99,1412,184,43,0,45,4,62,1,0,1,0,29,0,206,240,252,26,5,1,0,1,9,84,88,40,102,0,14,5,4,8,0,5,26,9,6,0,140,0,20,4,13,0,5,423,29,55,2,741,46,58,0,1,1,1,14,0,6,0,66,9,1,3,0,0,256,0,50,0,2,1,24,1,0,6049,0,3,19,2,5,0,1,8,0,0,4,0,1,38,4,3,8,0,0,2,3,3,0,4,5,0,2,0,0,1,2,0,0,40,2,3,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,0,1,1,1,0,0
TCGA-66-2783-01,3055,319,385,40,9,39,104,326,113,2,10,367,452,30,19,122,5,1,13,45,376,0,76,113,15,0,28,90,180,129,0,0,194,7,40,57,0,79,15,0,12,4,1,0,81,14,175,654,55,3,98,0,11,17,0,10,8,9,12,0,88,45,18,0,7,1,6,33,1,24,85,126,1,1,40,3,1,33,15,3,35,8,0,18,1,2,0,0,6,184,3,0,0,16,0,6,2,0,1,6,12,31,17,6,257,9,0,0,0,0,0,75,0,0,0,15,1,0,0,0,1,3,0,8,4,2,1,223,0,0,64,0,1,2,1,10,2,4,1,1,0,0,2,0,12,1,0,1,1,0,5,3,3,1,1,1,1,0,0,0,0,0,0,0,18,0,0,0,1,2,3,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TCGA-66-2785-01,2517,19,141,138,4,77,6,6,88,5,27,1,1918,26,46,369,612,0,148,6,18,0,26,123,25,8,15,0,239,0,10,273,83,31,5,51,4,7,40,0,12,9,4,2,14,6,7,1,19,159,2,3,213,54,33,21,0,1,0,11,38,2,464,0,0,1,0,3,35,101,324,1037,3,6,2,44,3,13,20,1657,84,110,66,2,2,10,2,2,34,21,0,135,0,67,2,26,2,9,62,6,150,17,21,1,992,11,1,0,1,1,0,5,0,12,0,2,3,0,2,0,0,12,0,49,0,1,1,7,0,0,24028,0,2,2,179,5,0,15,3,2,0,0,0,0,14,31,0,6,32,0,29,0,6,14,5,1,23,1,1,0,0,0,0,0,7,0,0,1,4,1,0,0,2,0,0,1,11,1,1,1,1,0,1,0,4,4,0,9,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,6,345,1,24,0,0
TCGA-66-2786-01,1750,179,15,122,19,26,44,21,33,12,87,642,1221,656,57,120,22,5,1,2,163,3,46,70,24,2,70,44,374,28,1,17,63,7,2,159,2,9,48,4,60,9,6,72,80,11,2,7,19,31,45,14,29,67,7,57,44,50,19,1,1,0,288,2,0,10,3,251,0,70,624,39,3,4,0,3,2,7,30,14935,36,11,0,0,2,6,0,35,0,36,87,3,0,24,0,84,2,0,8,8,25,244,20,2,391,17,7,0,2,0,6,11,0,2,2,4,2,0,9,0,0,5,2,17,6,0,15,126,1,1,36631,5,5,31,29,100,3,1,4,0,0,0,0,2,46,1,0,47,1,0,14,6,6,3,6,2,2,0,2,1,8,0,0,1,26,2,3,0,2,0,6,1,37,0,3,0,3,1,0,0,7,2,0,1,4,0,1,2,0,0,0,0,0,0,1,0,1,0,0,9,1,1,0,1,0,0,0,0,1,0,0
TCGA-66-2787-01,2422,519,2,19,14,26,116,112,54,11,50,653,468,60,29,63,2,0,88,5,4190,1,24,23,61,1,35,6,463,7,0,4,59,2,1,43,1,29,10,1,1,5,3,6,55,3,36,4,9,3,341,2,39,9,11,11,6,0,3,3,136,7,229,0,2,76,2,3,3,54,45,17,8,8,0,32,2,56,18,2,48,9,6,7,2,13,3,5,1,406,5,38,3,15,1,0,1,2,0,5,55,6,2,5,7879,8,6,0,0,0,0,0,0,5,41,3,0,0,1,1,1,6,0,22,0,0,2,0,4,1,212,0,1,1,1,4,5,1,2,0,0,0,1,0,4,0,0,0,336,7,11,2,11,1,2,0,0,2,3,0,1,0,1,0,1,0,1,0,5,1,0,2,0,1,1,0,1,0,0,1,0,1,0,1,2,4,0,0,8,0,2,2,3,0,0,0,0,3,0,0,1,0,0,0,0,9,0,0,0,0,2
TCGA-66-2788-01,3152,91,150,30,14,150,107,79,57,13,3,443,1100,40,155,214,36,1,61,112,216,0,51,89,24,2,137,546,789,8,0,3,585,24,42,20,0,81,10,2,23,2,1,5,134,25,121,142,106,33,170,0,51,194,159,30,591,147,244,11,99,31,48,5,14,16,15,48,5,332,94,580,34,4,3,2,0,13,96,5,37,68,3,3,1,4,1,6,33,141,31,5,0,86,10,11,4,8,13,0,365,12,55,0,583,13,54,0,5,1,32,51,0,0,0,6,0,0,1,0,1,164,0,78,5,0,4,295,0,0,82,0,0,26,2,1,2,1,0,0,1,2,1,0,313,23,4,0,0,3,22,16,34,11,4,1,1,2,2,2,1,0,4,4,28,14,1,1,0,6,6,2,0,3,4,10,6,1,1,0,1,1,2,0,1,0,0,4,0,0,2,2,0,1,2,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
TCGA-66-2789-01,9018,112,151,303,54,92,52,45,228,32,0,643,237,436,97,209,3,1,195,2,155,1,122,86,18,1,158,36,920,17,3,617,193,1,23,26,0,4,3,3,22,5,5,24,94,26,1,202,64,16,533,4,0,138,30,6,97,3,20,1,14,1,75,2,0,77,0,83,2,123,146,700,71,2,8,19,5,28,71,94,77,8,0,24,2,3,25,3,31,116,114,157,0,25,2,4,10,4,30,6,64,206,108,12,336,6,20,0,0,0,6,2,0,1,9,3,3,0,29,1,0,10,1,80,2,3,6,1,0,0,794,4,1,13,2,50,1,0,0,5,1,0,0,0,548,2,5,39,817,0,9,4,1,13,5,1,1,0,0,0,0,1,2,11,51,1,3,0,1,1,3,0,0,1,4,0,9,0,8,0,1,2,0,0,8,5,1,2,0,74,1,0,8,0,4,0,2,0,0,1,0,0,1,0,1,6,0,0,0,0,2
TCGA-66-2790-01,1631,509,191,145,41,160,127,130,81,18,34,327,669,113,204,159,1,0,187,47,330,0,64,33,49,339,108,131,1958,8,0,124,179,32,13,112,2,13,14,1,2,6,2,71,149,12,0,11,36,50,238,5,15,74,23,37,64,81,85,183,324,2,143,1,31,45,1,20,4,76,109,67,31,6,0,41,27,46,59,220,96,28,35,5,0,10,7,0,2,76,37,624,0,152,12,54,3,15,64,3,1366,38,5,0,665,23,18,0,0,0,21,73,0,8,51,20,64,0,60,0,3,109,10,54,6,4,6,383,0,94,16382,1,3,19,11,71,1,3,0,1,3,0,1,0,91,2,3,21,482,9,37,0,4,223,2,0,87,1,9,1,0,1,13,91,42,6,1,1,0,4,3,5,5,6,6,0,3,0,3,1,60,0,3,2,10,6,6,12,36,1,2,8,2,13,1,0,1,0,0,1,0,6,0,0,2,22,24,0,6,1,1
TCGA-66-2791-01,2295,411,225,137,15,176,92,257,76,10,29,567,857,41,146,78,0,0,0,51,1880,0,74,174,36,0,38,51,732,30,1,47,100,14,21,115,0,7,20,1,5,8,0,4,83,28,27,87,430,5,63,13,41,35,22,31,47,8,9,4,91,3,114,0,17,7,7,9,85,180,90,26,11,4,2,5,27,18,78,4,230,25,14,16,3,7,3,52,79,273,11,1,0,16,0,25,2,5,27,6,495,42,10,4,1894,21,1,1,1,0,0,7,0,0,4,2,3,1,1,0,0,16,0,68,0,0,0,24,0,1,251,1,2,12,9,23,3,2,1,0,0,1,1,1,105,2,4,0,0,3,3,1,63,16,6,2,0,0,0,0,0,0,0,6,1,2,1,4,0,3,2,0,1,1,5,2,2,1,4,277,1,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,10,0,0,1,0,0,0,0,0,1
TCGA-66-2792-01,2353,329,259,235,27,265,48,211,81,34,39,1637,585,4,39,136,4,0,31,202,1890,0,97,100,27,27,96,13,336,29,0,20,276,92,4,159,0,100,34,1,11,21,2,16,68,9,18,368,31,15,12,0,3,52,56,68,59,9,46,427,1,242,63,0,7,0,12,63,4,271,37,12,10,2,1,5,0,57,114,0,36,8,2,2,5,2,7,0,0,283,13,1,1,33,5,2,2,5,17,8,378,1,6,1,292,14,4,0,103,0,0,3,0,5,10,3,7,0,3,3,1,6,0,4,0,0,0,0,0,2,206,0,0,1,3,1,6,0,0,1,0,4,2,0,128,1,6,2,0,0,5,5,80,28,4,0,0,2,2,0,0,0,23,23,2,1,2,0,0,5,12,1,0,2,12,0,0,1,2,0,3,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,10,1,0,0,0,0,0,0,0
TCGA-66-2793-01,7740,304,231,319,6,7,89,24,166,4,85,578,305,104,89,84,11,3,0,0,264,0,96,41,64,1,9,11,1252,1,1,91,126,57,5,57,0,4,11,6,7,19,4,13,10,0,0,45,0,9,290,7,16,25,1,26,2,11,0,0,1,0,118,2,68,11,1,4,1,4,164,158,20,1,0,7,34,21,5,4675,95,3,0,2,1,2,4,0,0,112,1,1,3,4,0,13,0,3,128,10,134,49,13,2,205,24,2,0,496,0,0,7,0,7,0,12,0,0,2,0,3,1,1,2,1,0,6,8,0,0,20133,3,1,3,1,13,9,0,4,5,0,0,0,3,6,0,4,16,0,2,13,0,6,9,1,0,29,2,1,2,0,1,2,108,6,3,0,0,0,0,33,0,1,0,5,0,3,2,0,1,21,0,10,0,1,17,2,0,11,0,1,0,3,1,0,5,1,0,0,0,0,0,0,5,17,0,0,0,0,0,0
TCGA-66-2794-01,1615,459,130,90,5,50,112,26,99,6,25,1100,803,17,0,121,4,1,0,20,3959,0,124,58,14,0,6,49,135,13,2,10,41,23,2,61,0,23,21,0,1,5,1,1,27,0,3,82,10,5,0,1,106,2,21,20,0,0,3,1,0,29,63,0,0,26,2,3,5,24,19,5,0,2,1,2,0,23,7,2,45,23,0,25,3,1,2,1,0,251,2,3,0,11,0,40,0,5,54,8,200,10,7,2,499,3,0,1,31,0,0,22,0,4,4,12,9,0,0,3,1,1,0,2,0,0,0,105,0,7,211,0,3,1,1,2,2,0,5,0,0,0,1,1,2,0,5,1,0,0,9,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TCGA-66-2800-01,1160,402,101,273,49,187,47,137,63,17,31,862,725,321,41,174,70,0,110,161,3721,0,53,48,11,1,67,23,448,4,1,3,159,46,3,12,1,112,77,7,6,15,3,16,108,5,59,67,23,40,131,4,38,23,74,25,16,8,30,65,76,69,99,4,9,58,19,18,16,88,45,38,8,5,3,28,3,72,24,4,40,4,5,4,0,4,12,18,6,168,10,93,0,42,0,5,5,4,20,0,72,165,0,4,1397,16,18,1,29,2,1,18,0,6,36,47,5,0,1,0,0,11,2,2,1,0,11,38,0,7,390,4,1,2,0,77,3,0,3,1,2,4,11,0,119,0,1,38,525,1,0,1,57,2,5,0,5,0,4,0,1,0,0,1,9,1,5,0,1,1,1,5,1,0,2,0,1,0,2,2,1,0,2,2,0,7,0,0,3,0,2,0,0,0,0,0,0,2,2,0,0,1,1,0,1,31,0,1,0,0,0
TCGA-68-7755-01,2304,1576,56,235,9,211,281,206,53,5,58,569,853,2,24,269,21,0,0,478,2424,0,72,237,19,602,30,7,286,17,0,26,253,47,8,509,0,838,86,2,28,10,4,18,76,5,11,456,93,49,10,3,355,11,49,12,0,2,78,304,1,111,34,2,7,12,15,9,4,62,29,9,5,1,4,6,4,43,81,2,56,1,3,26,1,3,2,50,0,269,4,1,0,68,7,3,3,0,1,13,396,0,7,12,218,34,13,0,23,2,0,0,0,2,16,40,0,0,3,1,0,13,0,7,0,0,1,2,0,0,420,0,2,12,61,2,4,0,0,0,0,0,3,0,81,0,5,1,1,0,2,0,29,5,2,0,1,1,1,0,0,0,3,0,2,1,0,4,1,0,0,3,3,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,30,1,0,2,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-68-7756-01,7923,240,22,5,10,108,23,104,57,50,3,364,1704,515,70,294,1,2,38,1,104,2,41,211,38,0,37,7,593,16,3,0,315,1,10,27,1,117,47,2,36,6,3,4,334,10,211,376,85,167,3,4,1014,123,104,13,253,5,63,8,2,15,497,2,5,21,11,159,8,184,111,237,31,0,0,3,0,19,75,1019,27,19,0,12,1,1,1,10,0,134,16,26,0,143,0,24,0,1,7,4,11,222,30,0,990,14,68,0,9,2,1,1,0,1,0,1,1,1,1,1,0,22,0,12,0,0,2,0,0,5,1621,2,5,25,5,154,1,0,0,0,1,0,1,0,81,0,7,40,0,3,3,0,0,0,4,6,0,0,0,0,1,0,0,0,25,9,0,2,0,28,3,0,0,8,0,1,5,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
