Unnamed: 0,MIR205HG,DLX6-AS1,LINC01572,LINC00491,POU6F2-AS2,ADAMTS9-AS2,LINC02156,CASC8,AC011374.1,ADAMTS9-AS1,AL513123.1,SOX21-AS1,LINC02253,PVT1,SFTA1P,LINC00393,LINC00887,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC078778.1,LINC00392,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,MED4-AS1,LINC00520,AC093510.2,MIR130B,LINC01836,AC006238.1,HOTTIP,PART1,LINC02323,LINC00470,BCRP3,UCA1,AC005863.1,LINC01705,LINC02178,LINC00337,MIR31HG,MIR137HG,AL391361.3,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,AC093904.4,KCNH1-IT1,LINP1,GDNF-AS1,LINC00536,C1orf132,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,LINC02289,AL590666.2,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,LINC00707,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,AC090192.2,LINC02081,AL121772.1,LINC00518,LINC00184,LINC00211,STEAP2-AS1,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC009275.1,AC006305.1,MIAT,CCDC26,AL021807.1,LINC01269,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,FLJ16779,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,AC004704.1,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AL354766.2,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-90-A4ED-01,3297,2,126,74,11,52,6,9,197,6,0,3,0,93,71,2,24,4,290,34,2,12,63,0,1267,1,0,526,0,18,2,31,8,7,338,2,1,10,15,11,4,11,1,9,0,6,5,1,4,448,0,113,23,50,0,0,0,0,9,6,223,1,0,157,7,47,15,7,1,222,2,17,11,7,1,0,18,3,103,24,173,0,16,11,221,1,0,0,9,61,4,0,4,4,4,7,1352,10,18,0,0,546,2,3,0,0,8,8,74,2,32,3,254,0,3,178,0,33,0,0,3,0,3,1,1,7729,0,2,0,0,0,1,3,1,1,0,1,0,0,0,0,1,3,0,0,173,3,0,5,0,2,0,1,0,1,2,2,1,4,67,0,0,1,2,0,0,0,4,0,556,0,0,0,7,0,0,0,37,0,0,0,0,0,0,0,2,0,4,1,2,0,0,11,1,0,6,0,0,0,0,0,0,0,0
TCGA-90-A4EE-01,2859,171,67,168,74,13,43,54,21,20,41,420,0,6636,46,4,5,1,0,170,0,5,166,0,477,86,3,29,7,145,2,2,4,15,10,1,4,15,12,6,5,1,0,33,0,12,0,0,0,4,1,694,3,76,15,30,0,3,48,3,106,5,0,64,4,55,5,4,0,809,0,1,17,15,4,5,9,15,198,15,52,0,13,18,21,0,2,0,10,10,1,203,39,23,34,12,4302,16,18,1,3,0,4,10,2,0,12,18,2,66,5,3,61,1,9,21,0,10,0,0,0,1,0,0,1,201,0,1,18,18,0,0,1,4,0,2,0,1,0,26,3,0,0,2,19,14,9,2,4,5,59,1,0,2,1,2,4,1,3,2,0,1,4,0,2,8,2,3,0,5,3,4,99,0,0,5,0,2,0,0,2,24,0,2,0,0,0,1,1,55,2,0,4,0,3,2,0,0,1,1,0,0,0,0
TCGA-90-A59Q-01,20145,139,130,4,3,9,51,138,28,5,26,196,255,1440,400,0,44,9,4,72,0,128,41,0,349,3,1,366,1,19,0,62,5,6,130,10,30,3,10,8,5,46,1,10,25,44,187,1,3,10,1,941,0,36,1,26,0,102,3,5,1437,2,34,20,4,7,55,75,150,123,2,6,3,14,0,86,183,51,18,14,3,2,0,151,122,1,131,3,4,3,8,0,6,28,40,2,2219,156,23,14,0,0,1,0,1,0,1,56,4,77,8,0,9,2,0,3,0,102,0,2,0,0,2,0,0,445,0,2,76,0,5,0,0,0,0,0,4,0,1,0,0,2,13,0,1,2,4,0,15,1,33,0,2,34,3,1,0,1,9,0,4,0,0,1,0,2,3,1,3,0,1,0,1,0,7,0,0,15,0,0,3,1,0,1,0,0,0,2,0,2,0,0,88,0,0,0,0,0,0,2,2,0,0,0
TCGA-92-8063-01,1561,516,50,0,2,9,44,101,430,7,41,459,19,685,36,3,16,0,0,94,0,18,18,9,289,5,1,3,0,25,2,6,0,11,10,3,2,49,20,1,1,0,5,8,2,67,116,310,2,3,1,85,2,1,79,18,0,74,1,0,44,1,0,10,8,11,10,190,34,170,3,12,2,7,0,1,42,0,63,10,1,0,20,37,61,0,16,0,33,6,5,1,33,4,6,1,309,20,11,11,0,1,0,0,1,0,0,61,13,1,3,0,1,0,0,12,0,5,0,0,9,0,1,0,4,101,0,0,1,20,3,0,1,0,1,2,0,0,2,1,0,0,9,0,0,4,4,2,41,1,64,1,0,0,1,2,0,7,1,0,4,0,0,0,0,0,1,0,5,0,0,0,2,5,0,0,2,5,0,0,1,2,0,0,3,3,0,2,0,0,3,2,85,0,1,0,3,0,0,0,3,0,0,0
TCGA-92-8064-01,1226,190,51,100,151,6,26,20,170,2,21,359,0,753,2,239,15,0,7,335,0,23,21,43,249,1,0,0,2,20,1,82,0,12,10,2,1,59,27,0,5,6,0,6,7,8,65,0,0,136,2,23,0,0,29,27,0,1,8,4,189,2,7,69,4,21,3,11,3,45,10,12,1,2,0,4,10,0,176,2,1,0,11,28,17,0,17,0,1,1,1,3,4,10,14,1,1318,4,42,1,0,0,0,1,0,0,3,10,0,30,5,0,0,0,0,1,0,18,0,2,0,2,2,0,0,118,0,0,0,0,0,0,0,0,1,4,0,0,0,5,0,0,22,3,293,1,2,0,0,2,0,0,0,0,0,8,0,3,5,0,8,0,0,0,4,0,9,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TCGA-92-8065-01,7579,148,21,373,202,6,17,197,185,0,107,639,210,1045,4,2700,141,2,491,88,0,254,36,26,245,15,2,51,26,9,0,804,2,7,9,1,17,24,76,6,3,83,0,39,8,16,1544,0,43,114,1,23,7,34,3,110,0,137,1,0,162,1,26,32,0,36,13,42,14,28,0,4,5,9,3,18,88,97,28,9,50,0,3,80,22,1,26,0,1,27,7,28,1,33,18,4,410,32,9,67,0,0,1,0,2,0,3,2,2,55,19,0,1,0,2,87,0,16,1,0,1,2,0,1,0,138,0,0,11,0,0,2,2,3,0,4,10,2,122,0,2,0,88,14,9,0,4,0,0,0,322,7,1,3,1,1,5,1,0,0,0,0,8,3,1,3,1,0,0,0,1,2,0,64,1,12,0,0,13,3,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0
TCGA-94-7033-01,4218,143,111,174,113,8,28,750,1725,3,5,1139,253,2597,105,4,335,1,302,275,0,259,39,0,118,37,3,5,152,168,6,101,0,7,50,5,25,181,116,374,5,85,19,33,121,53,302,19,5,8,0,358,0,9,62,94,0,135,5,11,173,6,8,2,1,60,24,29,1,14,3,8,1,29,6,34,68,30,4,25,105,0,13,137,50,36,57,1,6,4,33,39,45,138,15,0,218,65,395,57,2,0,0,5,11,0,5,48,1,31,7,0,2,1,3,73,0,14,0,0,1,67,1,0,0,604,0,0,156,34,11,4,0,1,2,14,2,0,13,2,44,0,3,9,55,0,2,0,0,1,215,1,0,0,0,2,0,32,0,2,2,0,0,1,2,13,0,3,3,2,2,0,0,0,7,0,0,6,11,0,4,0,1,0,0,0,0,9,2,9,0,0,3,0,5,0,0,0,0,0,1,19,0,0
TCGA-94-7557-01,11749,187,101,371,178,4,86,308,44,11,24,3,373,3182,47,58,37,3,28,86,0,78,41,0,440,4,6,1095,4,45,1,15,2,6,126,2,3,252,71,12,13,90,300,14,2,37,2,0,24,75,1,59,0,32,65,69,1,90,113,4,502,1,0,39,2,20,7,463,25,12,0,16,6,5,9,0,68,16,190,114,15,0,4,226,19,0,11,0,0,28,20,739,14,143,124,2,3026,28,6,21,0,0,1,0,1,0,5,7,1,4,8,0,9,1,6,43,1,8,0,0,6,27,0,0,0,175,4,2,5,7,0,0,4,4,1,1,1,1,3,0,0,1,26,1,12,53,25,3,3,0,440,6,0,0,2,1,0,9,0,9,1,1,1,0,1,1,0,0,0,2,0,1,1,0,0,0,2,6,1,3,1,0,0,5,1,1,0,3,1,0,0,0,1,0,1,0,0,0,0,1,6,1,0,1
TCGA-94-7943-01,2418,114,55,124,207,15,18,130,14,7,34,351,92,2415,212,1,26,44,20,117,0,271,20,0,220,1,7,38,7,195,1,1,6,10,27,6,2,372,52,3,7,154,258,7,19,36,0,0,14,12,1,166,1,14,77,642,7,154,5,1,213,5,0,36,1,31,32,37,81,40,17,3,2,10,16,25,164,0,917,42,18,0,16,54,18,1,12,1,0,7,6,38,61,26,74,0,895,27,19,36,0,1,0,5,5,0,12,8,4,0,2,0,6,2,4,5,0,13,2,0,44,1,1,1,2,12059,0,0,12,24,1,4,1,1,1,1,0,0,2,2,7,1,22,1,4,20,5,0,0,0,350,3,0,19,1,0,1,4,2,0,1,1,5,0,2,1,0,0,0,40,0,3,1,4,0,0,0,5,1,287,0,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,19,0,0,0,5
TCGA-94-8035-01,6602,70,25,208,220,2,29,32,399,9,27,1402,232,329,132,67,7,0,199,325,0,53,13,3,341,139,2,0,136,40,2,136,4,10,5,0,4,324,78,418,0,69,17,10,14,27,56,28,31,63,4,27,0,3,8,44,20,12,38,3,22,0,7,7,7,27,11,63,6,2,0,8,1,5,10,0,0,33,24,68,8,0,0,43,8,1,3,2,6,12,4,108,52,42,43,2,46,22,14,17,0,0,1,1,24,0,0,10,0,35,0,1,1,0,2,12,0,3,5,0,2,40,3,0,0,108,0,0,13,20,2,87,1,1,0,6,3,0,0,0,18,211,3,3,144,0,1,0,1,0,4,2,0,3,0,0,0,2,1,0,1,1,2,4,4,0,0,2,2,1,1,1,1,1,0,1,0,0,0,1,0,0,2,1,8,0,1,0,3,1,1,0,3,1,0,0,0,0,0,0,4,2,1,0
TCGA-94-8490-01,3458,672,64,306,105,2,66,122,332,3,30,1194,47,927,8,34,37,0,1,776,0,210,39,4,67,43,0,67,20,233,2,2301,2,3,18,4,16,63,26,137,4,313,2,3,23,15,0,0,6,11,35,371,1,0,5,139,40,95,28,3,34,1,15,14,1,61,75,175,3,53,7,43,3,21,12,9,20,0,57,7,0,0,2,102,172,3,6,0,4,18,13,343,0,7,25,2,292,12,6,33,0,0,1,0,1,0,4,27,45,4,2,0,2,0,2,2,0,7,0,0,0,0,5,0,14,43,0,0,1,2,2,1,1,0,2,2,9,0,0,1,0,0,3,0,14,4,0,0,2,1,1,5,0,0,2,4,0,1,2,7,0,1,11,3,1,15,0,0,0,13,0,0,0,3,0,1,0,1,0,1,0,0,0,7,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0
TCGA-94-8491-01,5567,80,78,234,20,1,70,193,378,4,9,103,388,1399,114,8,22,3,0,47,1,18,40,386,186,15,2,3,1,85,0,82,2,9,131,6,1,52,4,3,3,6,43,3,5,9,10,22,26,2,0,108,3,0,3,19,2,93,71,0,845,1,19,5,7,23,8,71,5,44,1,2,2,3,5,14,32,0,8,13,1,0,4,26,18,1,22,0,12,13,6,582,26,17,37,2,450,9,6,38,1,3,0,0,2,0,9,1,2,22,12,0,3,0,1,4,0,17,0,0,0,6,0,0,1,20,0,0,16,28,1,4,0,3,0,4,0,2,1,2,33,0,11,2,1,4,0,1,4,1,47,0,0,1,1,1,1,37,2,2,0,0,2,36,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
TCGA-94-A4VJ-01,6921,299,28,237,81,6,27,73,138,4,23,143,244,1812,9,1,49,0,2,33,0,54,24,681,188,14,0,32,13,27,1,31,0,4,4,5,3,13,39,95,4,56,29,17,0,16,598,2,28,8,0,586,0,0,7,5,0,92,33,1,153,2,17,37,5,19,3,9,7,15,0,1,3,5,3,7,24,0,52,14,20,0,16,6,29,1,22,1,0,43,2,570,0,54,4,5,479,14,9,10,0,0,0,0,5,0,1,4,8,4,6,0,3,0,1,60,0,11,0,1,1,14,0,0,3,314,0,0,3,7,1,0,0,2,0,1,1,0,0,0,0,0,3,0,2,0,2,0,0,0,171,0,1,2,1,5,0,2,2,0,0,2,3,0,0,1,0,3,2,0,2,0,0,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,5,3,0,0,0,0
TCGA-94-A5I4-01,3070,187,67,145,82,6,20,128,772,2,34,874,85,926,184,284,87,0,0,631,0,49,52,5,143,25,1,18,0,8,1,449,2,15,18,6,13,132,19,1,2,6,0,5,4,25,6,0,2,2,13,194,0,3,4,97,2,5,6,2,41,1,3,1,1,22,2,1,6,65,2,2,9,2,4,0,6,0,66,5,1,0,1,112,26,0,1,1,18,27,9,1,69,7,46,1,725,9,8,20,0,4,0,0,5,0,5,23,0,1,1,1,6,0,6,3,0,2,1,0,2,13,0,0,0,2709,0,4,9,17,3,0,1,2,1,7,5,0,0,32,34,0,1,1,7,40,4,1,0,1,1,2,0,0,0,2,0,6,2,1,2,1,3,0,0,1,0,1,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,2,0,0,0,0,1
TCGA-94-A5I6-01,2472,666,62,491,119,11,34,28,226,5,21,519,104,771,19,145,69,0,147,2445,0,62,25,67,233,12,1,18,18,91,0,9,0,10,21,3,6,40,14,242,4,8,1,42,2,36,15,2,1,25,8,44,0,62,25,47,6,36,8,568,111,2,0,24,14,85,5,93,1794,85,2,6,8,19,4,3,11,19,641,5,40,0,35,48,20,2,10,1,5,25,10,173,9,38,57,2,12469,26,12,3,0,11,0,1,3,0,6,24,28,12,3,0,4,0,0,12,0,1,0,0,0,0,1,0,2,69,0,0,4,7,1,0,0,5,1,5,2,0,0,4,0,497,16,1,15,10,3,1,42,1,3,5,0,0,0,1,8,1,0,2,0,2,0,2,1,0,2,2,0,0,2,1,4,1,0,0,0,0,0,4,0,7,0,0,0,2,0,0,0,1,0,0,0,0,15,0,0,0,5,0,0,0,0,0
TCGA-96-7544-01,8831,596,84,276,480,23,111,151,572,32,47,2045,420,372,11,195,18,2,96,258,0,42,27,15,902,54,0,1,83,41,0,27,9,5,13,6,1,1126,9,223,1,3,18,13,5,39,8,0,103,119,9,54,1,0,11,39,4,4,14,6,48,1,15,1,0,30,61,7,25,15,0,7,1,8,12,0,14,89,179,15,8,0,29,16,13,0,6,2,11,7,12,4598,16,33,16,28,431,58,9,97,0,113,0,4,0,0,8,5,1,5,2,0,2,1,1,1,0,8,0,1,4,3,19,0,4,16932,2,0,2,3,4,6,10,1,1,3,2,0,1,1,2,0,1,2,203,9,7,1,0,0,4,11,0,1,0,1,1,5,2,0,0,0,11,10,7,1,2,3,0,2,5,1,0,0,0,3,0,4,111,0,1,0,4,0,0,0,0,3,0,1,0,0,5,0,0,0,0,0,1,1,6,0,1,29
TCGA-96-8169-01,6168,301,23,89,192,12,49,90,29,12,16,154,282,1505,134,2,23,1,48,39,0,26,12,0,430,16,1,20,11,65,1,3,1,4,20,0,2,0,34,322,9,2,83,20,0,6,180,103,5,5,0,298,1,1,9,13,1,45,30,1,205,2,1,28,1,10,13,12,33,36,1,7,7,5,7,5,5,3,130,14,17,2,9,49,13,1,8,1,4,3,4,544,58,31,19,0,728,15,12,23,0,2,0,0,102,0,1,41,2,7,4,1,3,3,0,5,0,25,2,2,2,497,0,0,0,285,4,11,3,35,2,1,3,1,0,1,0,1,0,0,64,2,0,2,2,0,3,0,0,2,276,2,6,0,1,13,0,23,5,0,0,0,0,1,2,0,2,3,0,4,0,0,0,7,0,6,0,2,10,0,2,0,0,8,0,0,3,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
TCGA-96-8170-01,4428,19,72,402,92,30,21,35,1917,31,13,941,108,900,759,10,53,18,131,53,14,134,43,0,418,0,0,33,7,59,3,28,3,19,45,4,6,31,29,148,14,76,2,44,75,16,2,9,24,3,5,254,3,2,0,134,4,9,108,5,321,1,36,13,0,21,63,28,92,42,0,9,3,13,4,12,8,0,126,15,1,0,1,105,31,4,5,2,4,9,4,38,138,48,29,1,662,13,16,105,1,7,0,3,35,0,8,17,2,18,1,0,5,0,1,20,0,2,6,2,0,148,15,0,0,9287,0,6,12,33,1,28,0,1,0,4,1,3,21,1,62,0,1,8,8,1,2,6,0,2,130,0,2,1,0,0,0,18,0,0,0,3,1,7,1,0,1,0,14,0,1,5,0,3,0,0,0,1,0,6,3,0,0,6,1,0,1,0,0,1,0,0,13,0,1,0,0,0,0,0,2,7,0,0
TCGA-96-A4JK-01,2068,631,58,164,128,28,43,157,282,4,26,555,7,1079,1,50,22,0,0,843,3,37,27,5,190,7,0,30,66,42,1,456,0,15,11,2,8,22,39,2,0,37,0,7,3,9,1,0,1,358,8,151,0,10,14,131,46,90,205,2,62,3,1,57,1,27,4,143,8,303,6,11,10,16,9,0,36,1,120,12,4,1,3,40,31,1,2,0,2,1,16,356,4,14,34,1,3657,11,0,6,1,55,0,0,16,0,2,8,4,30,1,3,6,1,3,1,0,18,0,0,4,2,1,0,13,527,0,1,0,4,2,0,0,1,0,1,5,0,0,7,0,1,0,0,16,5,0,1,90,5,0,1,0,0,1,13,13,5,1,3,2,2,3,32,4,2,1,0,0,2,1,0,0,8,0,0,2,0,0,0,1,31,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0
TCGA-96-A4JL-01,3034,449,45,2,0,11,4,29,35,28,15,549,0,251,33,11,3,0,0,268,0,22,34,5,331,25,0,55,4,912,0,2,13,7,21,2,3,22,8,0,17,1,10,5,0,2,18,0,0,3,5,293,7,18,0,15,1,3,17,2,110,4,1,10,14,3,17,17,119,298,0,59,2,8,1,3,6,0,147,5,4,0,2,31,9,0,3,0,3,9,7,47,113,50,8,0,1636,6,45,1,0,0,1,3,100,0,1,23,2,6,2,1,15,0,0,75,0,25,18,0,2,565,84,0,5,393,1,4,105,5,5,32,3,0,1,0,0,2,0,0,4,0,0,1,0,1,5,1,5,2,24,0,2,1,1,1,0,14,0,68,0,0,0,1,0,6,0,3,0,176,1,2,66,0,0,0,1,10,0,0,9,0,0,1,0,0,2,0,0,3,3,10,1,1,0,0,0,0,0,2,0,0,0,0
TCGA-98-7454-01,2623,1,27,1,4,49,24,26,23,111,16,10,37,694,310,198,8,6,0,10,4,134,20,2,1387,2,2,8,0,33,1,8,5,2,106,11,1,3,22,48,4,458,3,17,18,9,366,0,57,11,0,300,1,0,4,12,0,112,7,5,205,5,2,1,1,7,45,88,2,19,0,0,0,4,1,13,129,0,28,23,3,1,4,74,24,26,14,4,4,2,2,12,255,7,19,1,855,12,15,15,2,0,1,5,1,0,3,4,0,3,10,4,0,5,0,5,0,48,0,2,0,0,0,1,0,218,2,1,127,50,1,0,0,0,0,1,0,1,2,1,70,1,0,5,0,2,10,55,0,0,8,0,0,4,1,0,0,2,6,0,1,1,0,5,1,0,2,0,1,1,0,0,0,3,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,38,0,1,0,0,0,2,2,0,0,0,0
TCGA-98-8022-01,2998,20,145,137,97,4,44,21,13,13,9,4,195,945,504,5,6,5,73,28,0,8,23,3,243,3,0,90,15,128,3,5,3,3,43,11,14,13,19,258,23,267,16,5,1,13,41,1,14,14,0,184,3,3,7,4,4,30,123,0,340,1,0,43,20,35,10,11,21,53,2,2,2,4,3,4,18,35,15,10,172,1,3,32,68,7,5,1,4,4,5,66,178,22,5,2,1647,26,28,5,0,34,1,0,1,0,2,14,0,12,5,2,4,0,1,4,0,7,0,3,2,2,0,0,3,341,0,3,9,62,0,7,0,1,0,1,1,1,1,4,23,4,1,0,3,53,1,2,0,1,150,2,0,0,6,1,2,7,0,3,0,0,0,1,2,0,0,0,0,29,0,0,0,1,2,10,0,2,2,1,0,0,3,46,0,0,1,2,0,0,0,15,1,0,4,0,12,0,0,1,1,0,0,0
TCGA-98-8023-01,3142,77,67,178,149,10,27,19,42,5,25,143,195,393,16,0,9,0,66,87,0,12,53,0,341,152,1,11,26,24,0,2,3,9,3,0,2,14,7,71,1,4,0,4,0,6,5,0,0,0,0,127,5,0,2,12,0,1,8,0,35,0,1,6,1,31,3,3,2,128,0,27,3,6,5,0,6,51,25,32,3,0,4,212,9,0,10,2,12,4,1,491,8,7,4,4,806,18,51,2,1,0,0,0,10,0,2,25,0,4,1,1,283,0,1,282,0,26,0,1,0,32,0,0,0,118,0,0,0,2,2,4,1,1,2,1,0,0,2,2,0,0,0,0,0,1,2,7,0,1,93,15,0,1,1,0,1,5,6,2,0,0,3,0,6,1,0,0,0,0,0,0,1,9,0,3,0,3,0,0,1,0,0,0,0,4,1,0,1,2,5,0,67,0,0,0,0,0,0,0,0,0,0,0
TCGA-98-A538-01,5134,173,102,468,88,3,48,27,674,8,0,554,225,1041,12,7,74,0,42,155,4,6,16,1121,231,19,0,3,9,84,2,85,2,4,8,1,2,665,8,296,0,3,0,0,1,15,163,28,0,0,5,22,2,19,3,1,31,2,98,1,29,0,2,7,0,48,6,9,0,30,2,0,3,6,4,1,5,0,182,9,24,0,2,6,5,1,2,1,18,14,10,527,8,45,12,1,559,39,52,4,0,106,0,0,0,0,3,5,0,15,0,0,0,0,2,4,0,43,1,1,0,4,12,0,0,5175,0,0,5,5,0,2,0,6,0,8,3,0,0,9,1,754,0,1,38,0,0,0,1,2,148,0,0,2,0,0,2,1,4,0,1,0,0,6,0,0,1,1,1,0,1,0,0,2,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,44,0,0,0,1,0
TCGA-98-A539-01,3981,47,57,109,41,9,96,72,399,32,18,20,2,2658,215,12,28,1,30,34,0,24,80,7,332,1,0,19,5,37,1,325,2,30,38,7,5,82,60,80,15,30,0,89,2,14,45,1,2,92,0,651,1,0,43,3,49,147,234,22,328,2,24,122,0,18,24,5,2,925,0,38,4,11,2,21,69,0,137,3,1,2,11,462,352,3,5,0,1,0,1,476,61,73,28,0,1309,18,14,11,0,1,1,0,12,0,7,49,15,0,2,0,0,1,1,171,0,8,0,3,0,14,0,0,0,111,0,2,0,30,1,3,0,0,0,5,9,1,3,4,223,0,9,4,6,0,6,2,0,2,4,1,0,1,0,1,15,5,3,0,0,0,0,2,0,0,3,0,16,3,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
TCGA-98-A53A-01,9142,242,53,178,41,43,26,150,54,7,2,458,120,1593,36,44,20,0,0,269,2,63,47,10,129,2,5,6,7,12,0,1,1,28,6,5,8,127,4,223,1,4,0,1,0,43,8,11,6,4,0,45,1,9,2,7,4,11,10,4,44,0,1,44,7,28,7,4,377,291,37,4,11,19,2,1,17,29,240,26,1,0,2,13,60,1,2,0,7,36,10,379,14,44,1,6,910,7,34,1,0,15,0,1,5,0,8,3,16,12,0,0,4,1,4,1,0,6,1,0,0,2,0,0,54,118,0,2,12,16,1,1,6,3,0,3,5,1,0,3,4,0,5,0,76,17,0,0,1,1,3,0,0,0,1,5,16,3,0,4,2,1,1,1,1,0,0,0,1,1,1,0,6,0,0,0,7,0,1,0,0,7,0,0,0,1,1,0,1,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0
TCGA-98-A53B-01,14510,297,165,145,123,14,60,35,85,11,18,353,148,845,270,11,53,8,60,81,1,51,68,2026,295,18,3,36,9,15,1,6,2,7,54,10,86,2,23,254,16,11,13,13,3,46,0,0,2,16,0,113,11,1,36,15,5,9,164,0,422,3,0,20,0,12,24,6,21,42,0,15,12,4,4,7,3,0,212,3,81,2,31,113,66,7,12,0,4,16,1,470,81,35,43,4,933,21,92,13,1,1,3,3,6,0,14,29,1,1,3,0,2,1,1,42,0,12,0,3,0,1,0,1,36,54,0,3,4,36,4,0,2,2,2,2,1,1,1,0,241,0,1,0,61,1,4,9,12,2,170,0,0,2,1,2,0,14,0,3,2,1,7,1,0,1,0,0,0,1,0,1,0,2,1,1,0,6,5,1,0,8,1,0,0,1,0,1,0,16,0,1,0,0,5,0,0,0,0,0,0,0,0,0
TCGA-98-A53C-01,182,53,28,5,2,139,9,2,20,447,0,30,28,605,1511,3,5,42,8,10,17,19,45,0,2035,2,7,13,0,16,18,9,11,6,85,11,5,2,8,30,28,3,3,2,3,3,8,0,1,8,0,696,22,6,8,3,1,16,38,1,436,6,0,14,0,6,88,12,2,94,3,0,7,7,2,104,21,1,21,57,21,5,4,52,20,0,7,4,1,7,10,49,372,19,11,0,2420,11,11,3,3,0,1,26,16,0,5,36,1,9,29,5,4,2,0,13,1,31,2,2,0,10,0,1,0,1007,3,8,3,174,0,0,0,0,2,2,0,2,1,1,395,81,0,3,0,3,1,23,0,1,41,1,0,1,15,1,12,15,0,0,0,1,1,0,1,1,3,0,1,4,1,0,0,2,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TCGA-98-A53D-01,138,0,24,5,2,66,4,1,10,735,0,30,2,578,1619,1,1,24,0,9,9,25,33,0,1580,0,5,2,2,8,2,8,3,5,25,18,2,3,8,13,24,17,0,20,5,5,15,2,0,8,0,523,2,0,2,14,0,6,28,0,698,3,0,2,1,4,16,7,5,34,0,2,2,4,1,22,11,0,12,38,7,11,13,87,17,0,2,1,1,8,4,18,435,15,15,0,1316,11,13,1,3,0,1,7,3,0,0,570,0,1,6,0,0,2,0,22,0,1,0,2,0,6,0,5,0,702,0,0,3,402,3,0,0,0,0,2,0,0,0,1,3381,0,0,10,1,0,6,16,1,0,10,0,1,2,6,0,0,0,6,0,0,0,8,3,0,1,0,0,2,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0
